pValue,smiles,data,neg_log10_affinity_M_1,affinity_uM_1,neg_log10_affinity_M_2,affinity_uM_2,neg_log10_affinity_M_3,affinity_uM_3
4.73,Cn1c2ccnc(NCc3ccccn3)c2c2ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c21,CYP3a4_ic50,7.807886600494385,0.015563719659675564,7.807886600494385,0.015563719659675564,7.807886600494385,0.015563719659675564
5.0,OCc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,CYP3a4_ic50,5.7860331535339355,1.6366915735339438,5.7860331535339355,1.6366915735339438,5.7860331535339355,1.6366915735339438
4.27,CNc1nccc2c1c1ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c1n2C,CYP3a4_ic50,5.474518299102783,3.353371746401164,5.474518299102783,3.353371746401164,5.474518299102783,3.353371746401164
6.7,NC(=O)c1cccc2c1c1ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c1n2Cc1ccncc1,CYP3a4_ic50,7.535760879516602,0.029123201863968915,7.535760879516602,0.029123201863968915,7.535760879516602,0.029123201863968915
5.03,Cc1cccc2[nH]c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc3c12,CYP3a4_ic50,6.374154090881348,0.42251867492909695,6.374154090881348,0.42251867492909695,6.374154090881348,0.42251867492909695
4.43,COCc1nc(N2CCN(CCc3ccc(F)c(F)c3)CC2)c2c(n1)c1c(Cl)nccc1n2C,CYP3a4_ic50,7.796923637390137,0.015961597775838974,7.796923637390137,0.015961597775838974,7.796923637390137,0.015961597775838974
5.82,COc1ccc2c(c1)[nH]c1c(N3CCN(CCc4ccc(F)c(F)c4)CC3)ncnc12,CYP3a4_ic50,5.844789981842041,1.429585116841782,5.844789981842041,1.429585116841782,5.844789981842041,1.429585116841782
5.09,O=[N+]([O-])c1cccc2c1c1ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c1n2Cc1cccnc1,CYP3a4_ic50,7.485658168792725,0.03268449891567832,7.485658168792725,0.03268449891567832,7.485658168792725,0.03268449891567832
4.47,Cn1c2nccc(C(N)=O)c2c2nc(CN3CCOCC3)nc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c21,CYP3a4_ic50,6.317902565002441,0.4809472380007297,6.317902565002441,0.4809472380007297,6.317902565002441,0.4809472380007297
5.18,O=[N+]([O-])c1cccc2[nH]c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc3c12,CYP3a4_ic50,7.198625564575195,0.06329573326548806,7.198625564575195,0.06329573326548806,7.198625564575195,0.06329573326548806
5.75,COc1ccc2c3nc[nH]c(N4CCN(CCc5ccc(F)c(F)c5)CC4)c-3nc2c1[N+](=O)[O-],CYP3a4_ic50,5.430883407592773,3.7078024954840663,5.430883407592773,3.7078024954840663,5.430883407592773,3.7078024954840663
6.68,Cc1cc(C(N)=O)c2c3ncnc(N4CCN(CCc5ccc(F)c(F)c5)CC4)c3n(C)c2n1,CYP3a4_ic50,6.229208469390869,0.589917840713231,6.229208469390869,0.589917840713231,6.229208469390869,0.589917840713231
4.75,Cn1c2ccncc2c2ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c21,CYP3a4_ic50,6.543350696563721,0.2861866054906767,6.543350696563721,0.2861866054906767,6.543350696563721,0.2861866054906767
4.93,O=[N+]([O-])c1cccc2c1c1ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c1n2CCc1ccccc1,CYP3a4_ic50,7.637997150421143,0.023014569181333232,7.637997150421143,0.023014569181333232,7.637997150421143,0.023014569181333232
6.46,CCCCOc1ccc(-n2ccnc2)cc1,CYP3a4_ic50,3.2736566066741943,532.5291595777825,3.2736566066741943,532.5291595777825,3.2736566066741943,532.5291595777825
4.53,CCCCOc1ccc(-c2cccnc2)cc1,CYP3a4_ic50,4.366350173950195,43.017961450742376,4.366350173950195,43.017961450742376,4.366350173950195,43.017961450742376
4.57,CCCCOc1ccc(-c2[nH]ncc2C)cc1,CYP3a4_ic50,5.133758068084717,7.3492315692255605,5.133758068084717,7.3492315692255605,5.133758068084717,7.3492315692255605
5.12,CCCCOc1ccc(-c2cc[nH]c2)cc1,CYP3a4_ic50,4.891530990600586,12.837161631507117,4.891530990600586,12.837161631507117,4.891530990600586,12.837161631507117
4.29,CCCCOc1ccc(-c2ccncc2)cc1,CYP3a4_ic50,5.037472724914551,9.173335450675605,5.037472724914551,9.173335450675605,5.037472724914551,9.173335450675605
4.29,CCCCOc1ccc(-n2ccnc2C)cc1,CYP3a4_ic50,3.724350690841675,188.64674199355395,3.724350690841675,188.64674199355395,3.724350690841675,188.64674199355395
4.03,CCCCOc1ccc(-c2ccnn2C)cc1,CYP3a4_ic50,5.738063812255859,1.8278316273539104,5.738063812255859,1.8278316273539104,5.738063812255859,1.8278316273539104
4.64,CCCCOc1ccc(-c2ccns2)cc1,CYP3a4_ic50,6.139874458312988,0.724645403350573,6.139874458312988,0.724645403350573,6.139874458312988,0.724645403350573
6.4,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1cccnc1)C[C@H](O)CN1CCN(Cc2ccn(-c3ccccc3)c2)C[C@H]1C(=O)NCC(F)(F)F,CYP3a4_ic50,7.854475975036621,0.013980542528773704,7.854475975036621,0.013980542528773704,7.854475975036621,0.013980542528773704
7.1,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1cccnc1)C[C@H](O)CN1CCN(Cc2ccn(-c3cccc(Cl)c3)c2)C[C@H]1C(=O)NCC(F)(F)F,CYP3a4_ic50,8.22454833984375,0.005962819460220635,8.22454833984375,0.005962819460220635,8.22454833984375,0.005962819460220635
