pValue,ligand,data
5.21,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O.Cl,CYP2d6_ic50
5.21,CCNc1cc(C(=O)N[C@H](Cc2ccccc2)[C@@H](O)CNCc2cccc(C(F)(F)F)c2)c(F)c(N2CCCCS2(=O)=O)c1,CYP2d6_ic50
4.96,CCNc1cc(C(=O)N[C@H](Cc2ccccc2)[C@@H](O)CNCc2cccc(C(F)(F)F)c2)c(F)c(N2CCCC2=O)c1,CYP2d6_ic50
5.33,COc1c(-c2ccc(O)cc2)oc2cc(O)cc(O)c2c1=O,CYP2d6_ic50
4.36,CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)O[C@H](C)[C@H]1OC(C)=O,CYP2d6_ic50
4.34,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2OC)cc1,CYP2d6_ic50
4.3,CC(=O)O[C@@H]1[C@H](O)[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)O[C@H](C)[C@H]1OC(C)=O,CYP2d6_ic50
6.26,CC1(C)COC(c2ccc(Cc3c[nH]cn3)cc2)=N1,CYP2d6_ic50
6.54,CC1CC(C)(C)N=C(c2cccc(Cc3c[nH]cn3)c2)O1,CYP2d6_ic50
6.19,CCCC#Cc1cccc(Cc2c[nH]cn2)c1,CYP2d6_ic50
6.31,C(#Cc1cccc(Cc2c[nH]cn2)c1)c1ccccc1,CYP2d6_ic50
5.75,CC(C)(C)C#Cc1cccc(Cc2c[nH]cn2)c1,CYP2d6_ic50
5.71,CC(C)(C)CC(=O)c1cccc(Cc2c[nH]cn2)c1,CYP2d6_ic50
4.47,C[C@H]1CN(Cc2ccc(CC(=O)N3CCC(Nc4cccc(F)c4)CC3)cc2)CCN1,CYP2d6_ic50
6.52,Cc1cc(C)n2nc(CC3=C(O)CC(CCc4ccc(C(C)(C)C#N)c(F)c4)(C4CCCC4)OC3=O)nc2n1,CYP2d6_ic50
6.16,CC(C)(C#N)c1ccc(CCC2(C3CCCC3)CC(O)=C(Cc3cn4ccccc4n3)C(=O)O2)cc1F,CYP2d6_ic50
6.11,COc1cccc(CC2=C(O)CC(CCc3ccc(C(C)(C)C#N)c(F)c3)(C3CCCC3)OC2=O)c1,CYP2d6_ic50
5.41,Cc1cc(C)n2nc(CC3=C(O)CC(CCc4ccc(C(C)(C)C#N)c(Cl)c4)(C4CCCC4)OC3=O)nc2n1,CYP2d6_ic50
5.52,CC(C)(C)NCc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O,CYP2d6_ic50
5.47,CCNCc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O,CYP2d6_ic50
5.22,C=C(F)CN(CC)C(=O)[C@]1(c2cccs2)C[C@@H]1CN,CYP2d6_ic50
5.22,C=CCN(CC=C)C(=O)[C@]1(c2cccs2)C[C@@H]1CN,CYP2d6_ic50
5.51,CNCCC(c1ccccc1)c1c[nH]c2ccccc12,CYP2d6_ic50
5.47,CCCCC1(c2ccc3[nH]ccc3c2)CCNC1,CYP2d6_ic50
5.12,CCCC1(c2ccc3[nH]ccc3c2)CCNC1,CYP2d6_ic50
5.06,CC1(c2ccc3[nH]ccc3c2)CCNC1,CYP2d6_ic50
6.1,N#Cc1c[nH]c2ccc(C3(Cc4ccccc4)CCNC3)cc12,CYP2d6_ic50
5.54,CN(C)C(=O)c1cc2cc(C3(Cc4ccccc4)CCNC3)ccc2[nH]1,CYP2d6_ic50
5.32,CNC(=O)c1cc2cc(C3(Cc4ccccc4)CCNC3)ccc2[nH]1,CYP2d6_ic50
5.39,NC(=O)c1cc2cc(C3(Cc4ccccc4)CCNC3)ccc2[nH]1,CYP2d6_ic50
7,N#Cc1cc2cc(C3(Cc4ccccc4)CCNC3)ccc2[nH]1,CYP2d6_ic50
6.22,CCOC(=O)c1cc2cc(C3(Cc4ccccc4)CCNC3)ccc2[nH]1,CYP2d6_ic50
7,Cn1ccc2cc(C3(Cc4ccccc4)CCNC3)ccc21,CYP2d6_ic50
6.52,c1ccc(CCC2(c3ccc4[nH]ccc4c3)CCNC2)cc1,CYP2d6_ic50
7,COc1cccc(CC2(c3ccc4[nH]ccc4c3)CCNC2)c1,CYP2d6_ic50
7,Fc1ccc(CC2(c3ccc4[nH]ccc4c3)CCNC2)cc1,CYP2d6_ic50
5.46,c1ccc(CC2(c3ccc4[nH]ccc4c3)CCNC2)nc1,CYP2d6_ic50
5.75,c1ccc(CC2(c3c[nH]c4ccccc34)CCNC2)cc1,CYP2d6_ic50
5.8,c1ccc(CC2(c3ccc4cc[nH]c4c3)CCNC2)cc1,CYP2d6_ic50
4.94,c1ccc(CC2(c3cnc4[nH]ccc4c3)CCNC2)cc1,CYP2d6_ic50
6.4,c1ccc(CC2(c3ccc4[nH]ncc4c3)CCNC2)cc1,CYP2d6_ic50
5.51,c1ccc(CC2(c3ccc4[nH]ccc4c3)CCNC2)cc1,CYP2d6_ic50
5.16,Clc1ccc(C23CNCC2C3)cc1Cl,CYP2d6_ic50
4.96,O=C([C@H]1C[C@@H]1c1ccc(C(F)(F)F)cc1)N1CCN(S(=O)(=O)c2cc(-c3nnc[nH]3)cc(C(F)(F)F)c2)CC1,CYP2d6_ic50
4.85,Cc1ccn(-c2ccc(C(=O)N3CCC(F)(F)/C(=C\C(=O)NCc4ccccn4)c4ccccc43)c(Cl)c2)n1,CYP2d6_ic50
5.05,Cc1ccn(-c2ccc(C(=O)N3CCC(F)(F)/C(=C\C(=O)NCc4cccnn4)c4ccccc43)c(Cl)c2)n1,CYP2d6_ic50
6.6,CN[C@@H]1Cc2ccccc2[C@@H](Oc2ccccc2C)C1,CYP2d6_ic50
5.66,O=C(N[C@H]1CCN(Cc2ccc(OC3CCNCC3)c(Br)c2)C1)c1ccc(Cl)c(Cl)c1,CYP2d6_ic50
4.77,COc1cccc(-c2ccc(C(CN3CCOCC3)N(C)C(=O)CN3C(=O)COc4cc(Cl)c(Cl)cc43)cc2)c1,CYP2d6_ic50
4.52,CC(=O)Nc1ccc(-c2ccc(C(CN3CCOCC3)N(C)C(=O)CN3C(=O)COc4cc(C)c(C)cc43)cc2)cc1,CYP2d6_ic50
4.48,CNC(=O)c1cccc(-c2ccc(C(CN3CCOCC3)N(C)C(=O)Cn3c(=O)cnc4cc(Cl)c(Cl)cc43)cc2)c1,CYP2d6_ic50
5.46,CN(C(=O)CN(CC#N)c1ccc(Cl)c(Cl)c1)C(CN1CCCC1)c1ccc(-c2cccc(C(N)=O)c2)cc1,CYP2d6_ic50
5.21,COCCN(CC(=O)N(C)C(CN1CCCC1)c1ccc(-c2ccc(C(N)=O)cc2)cc1)c1ccc(Cl)c(Cl)c1,CYP2d6_ic50
4.48,CNC(=O)c1cccc(-c2ccc(C(CN3CCOCC3)N(C)C(=O)Cn3c(=O)cnc4cc(C)c(C)cc43)cc2)c1,CYP2d6_ic50
4.48,CN(C(=O)CN1C(=O)COc2cc(Cl)c(Cl)cc21)[C@@H](CN1CCOCC1)c1ccc(-c2ccccc2)cc1,CYP2d6_ic50
4.48,CN(C(=O)CN1C(=O)COc2cc(Cl)c(Cl)cc21)C(CN1CCOCC1)c1ccc(-c2ccccc2)cc1,CYP2d6_ic50
4.8,CN(CC(=O)N(C)C(CN1CCOCC1)c1ccc(-c2ccccc2)cc1)c1ccc(Cl)c(Cl)c1,CYP2d6_ic50
5.23,CN(CC(=O)N(C)C(CN1CCCC1)c1ccc(-c2ccccc2)cc1)c1ccc(Cl)c(Cl)c1,CYP2d6_ic50
6.8,CN(CC(=O)N(C)C(CN1CCCC1)c1ccccc1)c1ccc(Cl)c(Cl)c1,CYP2d6_ic50
6.7,COc1ccc(C2=NC(c3ccc(Cl)cc3F)C(C(=O)Nc3ccc4[nH]ncc4c3)=C(C)N2)cc1,CYP2d6_ic50
5.24,CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(Cl)cc2F)N=C(c2ccnc(Cl)c2)N1,CYP2d6_ic50
5.92,COc1ccc(C2=NC(c3ccc(Cl)cc3F)C(C(=O)Nc3ccc4[nH]ncc4c3)=C(C)N2)cn1,CYP2d6_ic50
5.43,COc1cc(C2=NC(c3ccc(Cl)cc3F)C(C(=O)Nc3ccc4[nH]ncc4c3)=C(C)N2)ccn1,CYP2d6_ic50
5.28,CC1=C(C(=O)Nc2cc3cn[nH]c3cc2F)C(c2ccc(Cl)cc2F)N=C(c2ccnc(Cl)c2)N1,CYP2d6_ic50
5.68,COc1cc(C2=NC(c3ccc(Cl)cc3F)C(C(=O)Nc3cc4cn[nH]c4cc3F)=C(C)N2)ccn1,CYP2d6_ic50
7.05,CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)cc2)N=C(c2ccccc2)N1,CYP2d6_ic50
6.4,O=C(NC1CC2CCC(C1)N2Cc1ccc2cc(F)ccc2c1)c1ccccc1-c1ccccc1,CYP2d6_ic50
5.8,O=C(N[C@@H]1C[C@H]2CC[C@@H](C1)N2Cc1ccc2cc(F)ccc2c1)c1ccccc1-c1cccnc1,CYP2d6_ic50
5.4,O=C(N[C@@H]1C[C@H]2CC[C@@H](C1)N2Cc1ccc2cc(F)ccc2c1)c1ccccc1-c1ccccn1,CYP2d6_ic50
5.54,O=C(N[C@@H]1C[C@H]2CC[C@@H](C1)N2Cc1ccc2cc(F)ccc2c1)c1ccccc1-c1cncnc1.O=C(O)/C=C/C(=O)O,CYP2d6_ic50
5.62,O=C(N[C@@H]1C[C@H]2CC[C@@H](C1)N2Cc1ccc2cc(F)ccc2c1)c1ccccc1-c1nccs1,CYP2d6_ic50
6.24,O=C(N[C@@H]1C[C@H]2CC[C@@H](C1)N2Cc1ccc2cc(F)ccc2c1)c1ccccc1OC1CCCCC1,CYP2d6_ic50
5.54,CN(C(=O)c1ccccc1C(=O)N[C@@H]1C[C@H]2CC[C@@H](C1)N2Cc1ccc2cc(F)ccc2c1)C1CCCCC1,CYP2d6_ic50
5.19,O=C(N[C@@H]1C[C@H]2CC[C@@H](C1)N2Cc1ccc2cc(F)ccc2c1)c1ccccc1C(=O)N1CCCCC1,CYP2d6_ic50
5.15,CN1CCN(C(=O)c2ccccc2C(=O)N[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc2ccc3cc(F)ccc3c2)CC1,CYP2d6_ic50
5.09,O=C(N[C@@H]1C[C@H]2CC[C@@H](C1)N2Cc1ccc2cc(F)ccc2c1)c1ccccc1C(=O)N1CCOCC1,CYP2d6_ic50
5.14,O=C(N[C@@H]1C[C@H]2CC[C@@H](C1)N2Cc1ccc2cc(F)ccc2c1)c1ccccc1C(=O)N1CCCC1,CYP2d6_ic50
5.52,O=C(N[C@@H]1C[C@H]2CC[C@@H](C1)N2Cc1ccc2cc(F)ccc2c1)c1ccccc1C(=O)N1CCCCCC1,CYP2d6_ic50
4.74,O=C(N[C@@H]1C[C@H]2CC[C@@H](C1)N2Cc1ccc2cc(F)ccc2c1)c1cccnc1C(=O)N1CCCCC1,CYP2d6_ic50
5.17,O=C(N[C@@H]1C[C@H]2CC[C@@H](C1)N2Cc1ccc2cc(F)ccc2c1)c1ccncc1C(=O)N1CCCCC1,CYP2d6_ic50
4.57,O=C(N[C@@H]1C[C@H]2CC[C@@H](C1)N2Cc1ccc2cc(F)ccc2c1)c1cnccc1C(=O)N1CCCCC1,CYP2d6_ic50
4.63,O=C(N[C@@H]1C[C@H]2CC[C@@H](C1)N2Cc1ccc2cc(F)ccc2c1)c1ncccc1C(=O)N1CCCCC1,CYP2d6_ic50
4.54,O=C(N[C@@H]1C[C@H]2CC[C@@H](C1)N2Cc1ccc2cc(F)ccc2c1)c1cc[n+]([O-])cc1C(=O)N1CCCCC1,CYP2d6_ic50
5.31,N#Cc1ccc(C(=O)NCC(=O)NC(c2ccccc2)c2ccc(Cl)cc2)cc1,CYP2d6_ic50
5.18,COCc1c(Cl)ccc2c1CC[C@@H]2c1ncc[nH]1,CYP2d6_ic50
5.7,CCC(=O)c1cc(-c2ccc(Cl)cc2)n(-c2ccc(S(N)(=O)=O)cc2)c1C,CYP2d6_ic50
7.05,NCc1noc(-c2nn(Cc3ccccc3)c3ccccc23)n1,CYP2d6_ic50
6,NCc1noc(-c2n[nH]c3ccccc23)n1,CYP2d6_ic50
5.89,NCc1noc(-c2nn(Cc3ccc(C(N)=O)cc3)c3ccccc23)n1,CYP2d6_ic50
5.88,NCc1noc(-c2nn(CCc3ccccc3)c3ccccc23)n1,CYP2d6_ic50
5.54,COc1ccc(S(=O)(=O)n2nc(-c3nc(CN)no3)c3ccccc32)cc1OC,CYP2d6_ic50
5.48,CC(C)(C)OC(=O)NCc1noc(-c2nn(Cc3ccc4c(c3)OCO4)c3ccccc23)n1,CYP2d6_ic50
5.43,Cc1cc(C)cc(Cn2nc(-c3nc(CN)no3)c3ccccc32)c1,CYP2d6_ic50
5.4,Cc1cccc(Cn2nc(-c3nc(CN)no3)c3ccccc32)c1,CYP2d6_ic50
5.37,NCc1noc(-c2c3ccccc3nn2CCc2ccccc2)n1,CYP2d6_ic50
4.89,CC(=O)Nc1ccc(Cn2nc(-c3nc(CNC(=O)OC(C)(C)C)no3)c3ccccc32)cc1,CYP2d6_ic50
4.7,Cc1cccc(Cn2nc(-c3nc(CNC(=O)OC(C)(C)C)no3)c3ccccc32)c1,CYP2d6_ic50
4.7,COc1ccc(S(=O)(=O)n2nc(-c3nc(CNC(=O)OC(C)(C)C)no3)c3ccccc32)cc1OC,CYP2d6_ic50
4.46,C[C@@H](O[C@H]1CC[C@@H]2CN(C3=CC(=O)CC3)C[C@H]2[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CYP2d6_ic50
4.58,O=C1OC[C@@H](Cc2ccc3c(c2)OCO3)[C@@H]1Cc1ccc2c(c1)OCO2,CYP2d6_ic50
4.45,O[C@H]1OC[C@H](Cc2ccc3c(c2)OCO3)[C@H]1Cc1ccc2c(c1)OCO2,CYP2d6_ic50
4.76,OC[C@H](Cc1ccc2c(c1)OCO2)[C@H](CO)Cc1ccc2c(c1)OCO2,CYP2d6_ic50
4.02,COc1cc(C[C@@H]2C(=O)OC[C@H]2Cc2ccc3c(c2)OCO3)cc(OC)c1OC,CYP2d6_ic50
4.06,CCOc1cc(C[C@@H]2COC(O)[C@H]2Cc2cc(OC)c(OC)c(OC)c2)cc2c1OCO2,CYP2d6_ic50
5.32,Cc1n[nH]c2cc(N(C)c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)ccc12,CYP2d6_ic50
4.48,Cc1nc2cc(N(C)c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)ccc2n1C,CYP2d6_ic50
4.6,Cc1nc2ccc(N(C)c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)cc2n1C,CYP2d6_ic50
4.75,CN(c1ccc2cn(C)nc2c1)c1ccnc(Nc2cccc(S(N)(=O)=O)c2)n1,CYP2d6_ic50
4.18,Cc1c2ccc(N(C)c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)cc2nn1Cc1ccccc1,CYP2d6_ic50
4.8,Cc1c2ccc(N(C)c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)cc2nn1C.Cl.Cl,CYP2d6_ic50
5.2,Cc1nn(C)c2cc(N(C)c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)ccc12.Cl,CYP2d6_ic50
5.73,CC(C)C(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,CYP2d6_ic50
6.46,CC(C)S(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,CYP2d6_ic50
6.73,CCCS(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,CYP2d6_ic50
5.72,CCS(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,CYP2d6_ic50
6.38,CCOC(=O)N(Cc1ccccc1Oc1ccccc1)[C@H]1CCNC1,CYP2d6_ic50
5.92,CCOC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,CYP2d6_ic50
4.97,COC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,CYP2d6_ic50
5.27,CS(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,CYP2d6_ic50
6.08,CN(C)S(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,CYP2d6_ic50
4.75,CC(C)C(=O)N(Cc1ccc(Cl)c(Cl)c1Cl)[C@H]1CCNC1,CYP2d6_ic50
4.66,CC(C)C(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,CYP2d6_ic50
5.17,C1=C(CS/C(=N\C2CCCCC2)NC2CCCCC2)N2CCN=C2S1,CYP2d6_ic50
6.4,CC1(C)CN2C(CS/C(=N\C3CCCCC3)NC3CCCCC3)=CSC2=N1,CYP2d6_ic50
4.88,O=C(/C=C/c1cc(F)cc(F)c1)N1CCC([C@H](CO)N2CCC(c3c[nH]c4ncccc34)CC2)CC1,CYP2d6_ic50
4.54,C[C@@H]1CN(Cc2ccc(-n3ccnc3C(=O)N3CCC(Nc4cccc(F)c4)CC3)cc2)C[C@H](C)N1,CYP2d6_ic50
4.8,O=C(NCC1CCOCC1)c1cnc(Nc2cccc(Br)c2)cc1C1CC1,CYP2d6_ic50
4.62,O=C(NCC1CCOCC1)c1cnc(Nc2cccc(OC(F)(F)F)c2)cc1C1CC1,CYP2d6_ic50
4.55,CC(C)c1cc(Nc2ccc(Cl)cc2Cl)ncc1C(=O)NCC1CCOCC1,CYP2d6_ic50
4.38,O=C(NCC1CCOCC1)c1cnc(Nc2cc(Cl)ccc2Cl)cc1C1CC1,CYP2d6_ic50
4.26,O=C(NCC1CCOCC1)c1cnc(Nc2ccc(Cl)cc2Cl)cc1C1CC1,CYP2d6_ic50
5.68,Cc1csc(NC(=O)NC2(C)CN(C)C(=O)OC2CN2CCC[C@H](Cc3ccc(F)cc3)C2)n1,CYP2d6_ic50
5.37,CN1C[C@H](NC(=O)Nc2cccc(-c3nnnn3C)c2)[C@@H](CN2CCC[C@H](Cc3ccc(F)cc3)C2)OC1=O,CYP2d6_ic50
5.23,CCN(CCCc1ccc(F)cc1)CC1OC(=O)N(C)CC1(C)NC(=O)Nc1cccc(-c2nnnn2C)c1,CYP2d6_ic50
4.77,CN1CC(C)(NC(=O)Nc2cccc(-c3nnnn3C)c2)C(CN2CCC[C@H](Cc3ccc(F)cc3)C2)OC1=O.Cl,CYP2d6_ic50
4.68,CC(=O)c1sc(NC(=O)NC2(C)CN(C)C(=O)OC2CN2CCC[C@H](Cc3ccc(F)cc3)C2)nc1C,CYP2d6_ic50
4.48,CN1CC(C)(NC(=O)Nc2cccc(-c3nnnn3C)c2)C(CN2CCC[C@H](Cc3ccc(F)cc3)C2)OC1=O,CYP2d6_ic50
4.4,CN1CC(C)(NC(=O)Nc2nc(C(C)(C)C)cs2)C(CN2CCC[C@H](Cc3ccc(F)cc3)C2)OC1=O,CYP2d6_ic50
6.1,CNC[C@H]1Cc2ccccc2[C@H]1Oc1ccccc1C,CYP2d6_ic50
5.64,CNCC1(O)Cc2ccccc2C1Oc1ccccc1C,CYP2d6_ic50
5.7,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1C,CYP2d6_ic50
6.4,CNCC1(O)Cc2ccccc2C1Sc1ccccc1C,CYP2d6_ic50
6.05,CNCC1(O)Cc2ccccc2C1Cc1ccccc1C,CYP2d6_ic50
5.3,CNC[C@]1(OC)Cc2ccccc2[C@@H]1Oc1ccccc1C,CYP2d6_ic50
5.89,CCNCC1(O)Cc2ccccc2C1Oc1ccccc1C,CYP2d6_ic50
5.4,Cc1ccccc1OC1c2ccccc2CC1(O)CN,CYP2d6_ic50
5.48,Cc1ccccc1O[C@H]1c2ccccc2C[C@@]1(O)CN,CYP2d6_ic50
6.22,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1-c1cccc2ccccc12,CYP2d6_ic50
5.4,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1F,CYP2d6_ic50
5.7,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1Cl,CYP2d6_ic50
6.1,CCc1ccccc1O[C@H]1c2ccccc2C[C@@]1(O)CNC,CYP2d6_ic50
6.3,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1OC,CYP2d6_ic50
5.85,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1SC,CYP2d6_ic50
5.4,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1cccc(C)c1C,CYP2d6_ic50
5.19,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccc(C)cc1C,CYP2d6_ic50
5.82,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1cccc(F)c1C,CYP2d6_ic50
5.82,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccc(F)cc1C,CYP2d6_ic50
6,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1cc(F)ccc1C,CYP2d6_ic50
6,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1c(C)cccc1F,CYP2d6_ic50
0,O=C1CCc2cc(-c3cccnc3)ccc2C1,CYP2d6_ic50
0,O=C1CCc2cc(-c3cccnc3)ccc2N1,CYP2d6_ic50
4.3,O=C1CCc2cc(-c3cncc4ccccc34)ccc2N1,CYP2d6_ic50
5,CS(=O)(=O)c1ccc2c(c1)CCC1(CCN(C(=O)Cc3ccc(Cl)cc3Cl)CC1)O2,CYP2d6_ic50
5.66,Cc1cccc(C)c1CNc1cc(-c2ccco2)cn2c(C)c(C)nc12,CYP2d6_ic50
4.77,Cc1cccc(C)c1CNc1cc(-n2cncn2)cn2c(C)c(C)nc12,CYP2d6_ic50
5.77,Cc1cccc(C)c1CNc1cc(-c2ccccn2)cn2c(C)c(C)nc12,CYP2d6_ic50
4.01,Cc1cccc(C)c1CNc1cc(-n2ccccc2=O)cn2c(C)c(C)nc12,CYP2d6_ic50
4.96,Cc1cccc(C)c1CNc1cc(-n2cccn2)cn2c(C)c(C)nc12,CYP2d6_ic50
4.39,Cc1cccc(C)c1CNc1cc(N2CCCCC2=O)cn2c(C)c(C)nc12,CYP2d6_ic50
4.41,Cc1cccc(C)c1CNc1cc(-c2c[nH]c(=O)[nH]c2=O)cn2c(C)c(C)nc12,CYP2d6_ic50
5.96,CCc1cccc(C)c1CNc1cccn2c(C)c(C)nc12,CYP2d6_ic50
4.34,Cc1cccc(C)c1CNc1cc(C(=O)NCCO)cn2c(C)c(C)nc12,CYP2d6_ic50
5.04,CCc1cccc(C)c1CNc1cc(C(N)=O)cn2c(C)c(C)nc12,CYP2d6_ic50
7.44,COc1ccc(CC(C)(C)NCC(O)COc2ccccc2C#N)cc1,CYP2d6_ic50
7.35,CC(C)(Cc1ccc2ccccc2c1)NC[C@H](O)COc1cccc(Cl)c1C#N.Cl,CYP2d6_ic50
7.12,COc1ccc(CC(C)(C)NCC(O)COc2cccc(Cl)c2C#N)cc1,CYP2d6_ic50
5.9,COc1ccc(CC(C)(C)NC[C@H](O)COc2cccc3[nH]c(=O)[nH]c23)cc1,CYP2d6_ic50
5.48,C[C@H](Nc1c(Nc2ccncc2)c(=O)c1=O)c1ccccc1,CYP2d6_ic50
0,C[C@H](Nc1c(Nc2ccn[nH]2)c(=O)c1=O)c1ccccc1,CYP2d6_ic50
5.16,CC[C@H](Oc1cccc(Cn2c(C)c(C(=O)c3ccc(Cl)cc3)c3ccc(OC(F)(F)F)cc32)c1)C(=O)O,CYP2d6_ic50
4.8,Cl.O=c1n(C[C@H](O)CO)c2ccccc2n1C1CCN(C[C@@H]2[C@@H]3CC[C@@H](C3)C23CC3)CC1,CYP2d6_ic50
4.7,Clc1cccc(OC(c2cccnc2)C2CCNCC2)c1Cl,CYP2d6_ic50
4.52,Cc1ccc(C(Oc2cccc(Cl)c2Cl)C2CCNCC2)cn1,CYP2d6_ic50
5.62,Clc1cccc(OC(c2cccnc2)[C@H]2CCCNC2)c1Cl,CYP2d6_ic50
5.28,Clc1cccc(OC(c2ccccn2)[C@H]2CCNC2)c1Cl,CYP2d6_ic50
6.8,C[C@H](N[C@H]1CCCc2c1[nH]c1ccc(Br)cc21)c1ccccc1,CYP2d6_ic50
4.5,Brc1ccc2[nH]c3c(c2c1)CCCC3Nc1ccccc1,CYP2d6_ic50
5.37,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,CYP2d6_ic50
7.05,CCNC(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,CYP2d6_ic50
6.36,NC(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,CYP2d6_ic50
5.92,CNC(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,CYP2d6_ic50
6.17,CC(C)CNC(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,CYP2d6_ic50
5.39,CC(C)N(C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1)C(C)C,CYP2d6_ic50
5.55,CN(C)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,CYP2d6_ic50
5.33,O=C(c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1)N1CCCC1,CYP2d6_ic50
5.36,O=C(c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1)N1CCCCC1,CYP2d6_ic50
5.12,O=C(c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1)N1CCOCC1,CYP2d6_ic50
5.75,O=C(c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1)N1Cc2ccccc2C1,CYP2d6_ic50
6,CN(Cc1ccccc1)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,CYP2d6_ic50
5.55,CCN1CCc2cc(C3=CC4(CCNCC4)Oc4ccccc43)ccc2C1=O,CYP2d6_ic50
5.58,CCN(CC)C(=O)c1ccc(C2=CC3(CCCNCC3)Oc3ccccc32)cc1,CYP2d6_ic50
5.62,CCN(CC)C(=O)c1ccc(C2=CC3(CCNC3)Oc3ccccc32)cc1,CYP2d6_ic50
5.66,CCN(CC)C(=O)c1ccc(C2=CC3(CCCNC3)Oc3ccccc32)cc1,CYP2d6_ic50
5.21,CCN(CC)C(=O)c1ccc(C2CC3(CCNCC3)Oc3ccccc32)cc1,CYP2d6_ic50
5.15,CCN(CC)C(=O)c1ccc([C@@H]2CC3(CCNCC3)Oc3ccccc32)cc1,CYP2d6_ic50
5.68,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)s1,CYP2d6_ic50
6.19,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)o1,CYP2d6_ic50
5.24,CCN(CC)C(=O)c1cc(C2=CC3(CCNCC3)Oc3ccccc32)cs1,CYP2d6_ic50
4.52,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cn1,CYP2d6_ic50
4.48,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)nc1,CYP2d6_ic50
4.68,CCN(CC)C(=O)c1ncc(C2=CC3(CCNCC3)Oc3ccccc32)cn1,CYP2d6_ic50
5.02,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1C,CYP2d6_ic50
5.28,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1F,CYP2d6_ic50
