pValue,smiles,data
5.42,Oc1ccc2cc(-c3nc4cc(O)ccc4o3)ccc2c1,ERalpha_ic50
6.54,O=C1C(c2ccc(O)cc2)=C(Br)c2ccc(O)cc21,ERalpha_ic50
7.26,CC1=C(c2ccc(O)cc2)C(=O)c2cc(O)ccc21,ERalpha_ic50
7.92,CSC1=C(c2ccc(O)cc2)C(=O)c2cc(O)ccc21,ERalpha_ic50
8,CCSC1=C(c2ccc(O)cc2)C(=O)c2cc(O)ccc21,ERalpha_ic50
8.05,O=C1C(c2ccc(O)cc2)=C(c2ccccc2)c2ccc(O)cc21,ERalpha_ic50
6.7,COc1cc(O)cc2c1C(Br)=C(c1ccc(O)cc1)C2=O,ERalpha_ic50
6.15,O=C1C(c2ccc(O)cc2)=C(Br)c2c(O)cc(O)cc21,ERalpha_ic50
8.7,CSC1=C(c2ccc(O)cc2)C(=O)c2cc(O)cc(O)c21,ERalpha_ic50
6.24,CCSC1=C(c2ccc(O)cc2)C(=O)c2cc(O)cc(O)c21,ERalpha_ic50
7.33,O=C1C(c2ccc(O)cc2)=C(c2ccccc2)c2c(O)cc(O)cc21,ERalpha_ic50
8.28,O=C1C(c2ccc(O)cc2)=C(Br)c2cc(O)ccc21,ERalpha_ic50
5.75,COc1ccc2c(c1)C(Br)=C(c1ccc(O)cc1)C2=O,ERalpha_ic50
8.22,CC1=C(c2ccc(O)cc2)C(=O)c2ccc(O)cc21,ERalpha_ic50
8.51,CSC1=C(c2ccc(O)cc2)C(=O)c2ccc(O)cc21,ERalpha_ic50
6.32,CCSC1=C(c2ccc(O)cc2)C(=O)c2ccc(O)cc21,ERalpha_ic50
8,O=C1C(c2ccc(O)cc2)=C(c2ccccc2)c2cc(O)ccc21,ERalpha_ic50
7.51,CC1=C(c2ccc(O)cc2)C(=O)c2c(O)cc(O)cc21,ERalpha_ic50
8.52,O=C1C(c2ccc(O)cc2)=C(c2ccccc2)c2cc(O)cc(O)c21,ERalpha_ic50
6.92,O=c1oc2cc(O)ccc2c(Cc2ccccc2)c1-c1ccc(Cl)cc1,ERalpha_ic50
4.07,O=C(Cc1cc2ccccc2o1)c1ccc(O)cc1O,ERalpha_ic50
5.63,O=C(Oc1ccc2c(-c3ccccc3)cc(=O)oc2c1)c1ccco1,ERalpha_ic50
7.24,Oc1ccc(-c2ccc3c(Cl)c(O)ccc3c2)c(F)c1,ERalpha_ic50
7.57,Oc1ccc2cc(-c3cc(F)c(O)cc3F)ccc2c1,ERalpha_ic50
6.93,Oc1cc(F)c(-c2ccc3c(Cl)c(O)ccc3c2)cc1F,ERalpha_ic50
7.99,Oc1cc(F)c(-c2ccc3cc(O)ccc3c2)c(F)c1,ERalpha_ic50
7.46,Oc1cc(F)c(-c2ccc3c(Cl)c(O)ccc3c2)c(F)c1,ERalpha_ic50
8,Oc1ccc(-c2ccc3cc(O)ccc3c2)c(Cl)c1,ERalpha_ic50
7.44,Oc1ccc(-c2ccc3c(Cl)c(O)ccc3c2)c(Cl)c1,ERalpha_ic50
6.76,COc1cc(O)ccc1-c1ccc2cc(O)ccc2c1,ERalpha_ic50
7.4,Cc1cc(O)ccc1-c1ccc2cc(O)ccc2c1,ERalpha_ic50
7.4,Cc1cc(O)ccc1-c1ccc2c(Cl)c(O)ccc2c1,ERalpha_ic50
7.04,Oc1ccc2cc(-c3ccc(O)c(F)c3)ccc2c1,ERalpha_ic50
6.84,Oc1ccc(-c2ccc3c(Cl)c(O)ccc3c2)cc1F,ERalpha_ic50
6.97,Oc1ccc2cc(-c3ccc(O)c(Cl)c3)ccc2c1,ERalpha_ic50
6.45,Oc1ccc(-c2ccc3c(Cl)c(O)ccc3c2)cc1Cl,ERalpha_ic50
7.04,Oc1ccc2cc(-c3cc(F)c(O)c(F)c3)ccc2c1,ERalpha_ic50
6.29,Oc1ccc2cc(-c3cc(F)c(O)c(F)c3)ccc2c1Cl,ERalpha_ic50
7.66,Oc1ccc(-c2cc(F)c3cc(O)ccc3c2)cc1,ERalpha_ic50
7.68,Oc1ccc2cc(-c3ccc(O)c(F)c3)cc(F)c2c1,ERalpha_ic50
7.4,Oc1ccc(-c2cc(F)c3c(Cl)c(O)ccc3c2)cc1,ERalpha_ic50
6.9,Oc1ccc(-c2cc(F)c3c(Cl)c(O)ccc3c2)cc1F,ERalpha_ic50
7.52,Oc1ccc(-c2cc(Cl)c3cc(O)ccc3c2)cc1,ERalpha_ic50
7.37,Oc1ccc(-c2cc(Cl)c3c(Cl)c(O)ccc3c2)cc1,ERalpha_ic50
6.98,N#Cc1cc(-c2ccc(O)cc2)cc2ccc(O)cc12,ERalpha_ic50
6.68,N#Cc1cc(-c2ccc(O)c(F)c2)cc2ccc(O)cc12,ERalpha_ic50
6.88,N#Cc1cc(-c2ccc(O)cc2)cc2ccc(O)c(Br)c12,ERalpha_ic50
6.96,N#Cc1cc(-c2ccc(O)cc2)cc2ccc(O)c(Cl)c12,ERalpha_ic50
6.52,N#Cc1cc(-c2ccc(O)c(F)c2)cc2ccc(O)c(Cl)c12,ERalpha_ic50
6.51,N#Cc1cc(-c2ccc(O)c(F)c2)cc2ccc(O)c(F)c12,ERalpha_ic50
6.64,O=Cc1cc(-c2ccc(O)c(F)c2)cc2ccc(O)cc12,ERalpha_ic50
6.59,C=Cc1cc(-c2ccc(O)c(F)c2)cc2ccc(O)cc12,ERalpha_ic50
6.63,CCc1cc(-c2ccc(O)c(F)c2)cc2ccc(O)cc12,ERalpha_ic50
6.61,C#Cc1cc(-c2ccc(O)c(F)c2)cc2ccc(O)cc12,ERalpha_ic50
6.46,CC#Cc1cc(-c2ccc(O)c(F)c2)cc2ccc(O)cc12,ERalpha_ic50
7.58,N#Cc1cc(-c2ccc(O)cc2F)cc2ccc(O)cc12,ERalpha_ic50
6.73,N#Cc1cc(-c2cc(F)c(O)cc2F)cc2ccc(O)cc12,ERalpha_ic50
7.35,N#Cc1cc(-c2c(F)cc(O)cc2F)cc2ccc(O)cc12,ERalpha_ic50
6.26,N#Cc1cc(-c2cc(F)c(O)c(F)c2)cc2ccc(O)cc12,ERalpha_ic50
7.08,N#Cc1cc(O)cc2ccc(-c3ccc(O)cc3)cc12,ERalpha_ic50
7.02,N#Cc1cc(O)cc2ccc(-c3ccc(O)c(F)c3)cc12,ERalpha_ic50
6.94,N#Cc1cc(O)c(Br)c2ccc(-c3ccc(O)c(F)c3)cc12,ERalpha_ic50
6.06,N#Cc1cc(O)c(C#N)c2ccc(-c3ccc(O)c(F)c3)cc12,ERalpha_ic50
6.39,Cc1c(O)cc(C#N)c2cc(-c3ccc(O)c(F)c3)ccc12,ERalpha_ic50
7.01,N#Cc1cc(O)c(Cl)c2ccc(-c3ccc(O)cc3)cc12,ERalpha_ic50
7.26,N#Cc1cc(O)c(Cl)c2ccc(-c3ccc(O)c(F)c3)cc12,ERalpha_ic50
7.14,C#Cc1cc(O)cc2ccc(-c3ccc(O)c(F)c3)cc12,ERalpha_ic50
6.75,CC#Cc1cc(O)cc2ccc(-c3ccc(O)c(F)c3)cc12,ERalpha_ic50
7.14,O=Cc1cc(O)cc2ccc(-c3ccc(O)c(F)c3)cc12,ERalpha_ic50
6.28,C=Cc1cc(O)cc2ccc(-c3ccc(O)c(F)c3)cc12,ERalpha_ic50
6.95,CCc1cc(O)cc2ccc(-c3ccc(O)c(F)c3)cc12,ERalpha_ic50
6.68,Oc1ccc(-c2ccc3cc(O)ccc3c2)cc1,ERalpha_ic50
5.84,Oc1cccc(-c2ccc3c(O)cccc3c2)c1,ERalpha_ic50
7.66,Oc1ccc(-c2ccc3c(O)cccc3c2)cc1,ERalpha_ic50
6.64,Oc1cccc(-c2ccc3cc(O)ccc3c2)c1,ERalpha_ic50
5.87,Oc1ccc2cc(-c3ccccc3)ccc2c1,ERalpha_ic50
6.36,Oc1ccc(-c2ccc3ccc(O)cc3c2)cc1,ERalpha_ic50
5.58,Oc1cccc(-c2ccc3ccc(O)cc3c2)c1,ERalpha_ic50
5.47,Oc1ccc2ccc(-c3ccccc3)cc2c1,ERalpha_ic50
6.2,Oc1ccc(-c2ccc3ccccc3c2)cc1,ERalpha_ic50
7.04,Oc1ccc(-c2ccc3c(Cl)c(O)ccc3c2)cc1,ERalpha_ic50
6.58,Oc1ccc(-c2ccc3c(Br)c(O)ccc3c2)cc1,ERalpha_ic50
7.11,Oc1ccc(-c2ccc3c(F)c(O)ccc3c2)cc1,ERalpha_ic50
5.85,N#Cc1c(O)ccc2cc(-c3ccc(O)cc3)ccc12,ERalpha_ic50
5.91,Oc1ccc(-c2ccc3c(-c4ccccc4)c(O)ccc3c2)cc1,ERalpha_ic50
6.55,Cc1c(O)ccc2cc(-c3ccc(O)cc3)ccc12,ERalpha_ic50
6.05,COc1c(O)ccc2cc(-c3ccc(O)cc3)ccc12,ERalpha_ic50
6.15,O=[N+]([O-])c1c(O)ccc2cc(-c3ccc(O)cc3)ccc12,ERalpha_ic50
7.62,Oc1ccc(-c2ccc3cc(O)ccc3c2)c(F)c1,ERalpha_ic50
7.42,CCC1=N[C@H](c2ccc(OCCN3CCCCC3)cc2)[C@H](c2ccc(O)cc2)N1,ERalpha_ic50
7.2,Oc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(N2CCN3CCCCC3C2)cc1,ERalpha_ic50
7.16,CC1CN(c2ccc(C3c4ccc(O)cc4CCN3c3ccccc3)cc2)CCN1C,ERalpha_ic50
7.42,CCN1CCN(c2ccc(C3c4ccc(O)cc4CCN3c3ccccc3)cc2)CC1C,ERalpha_ic50
6.79,CCC1CN(c2ccc(C3c4ccc(O)cc4CCN3c3ccccc3)cc2)CCN1C,ERalpha_ic50
6.73,CN1CCN(c2ccc(C3c4ccc(O)cc4CCN3c3ccccc3)cc2)CC1,ERalpha_ic50
6.97,CN1CCC(c2ccc(C3c4ccc(O)cc4CCN3c3ccccc3)cc2)CC1,ERalpha_ic50
7.06,CN1CCC(c2ccc(C3c4ccc(O)cc4CCN3c3ccc(F)cc3)cc2)CC1,ERalpha_ic50
6.79,CN1CCC(c2ccc(C3c4ccc(O)cc4CCN3c3cccc(F)c3)cc2)CC1,ERalpha_ic50
6.97,CN1CCC(c2ccc(C3c4ccc(O)cc4CCN3c3cccc(O)c3)cc2)CC1,ERalpha_ic50
6.77,CN1CCN(c2ccc(C3c4ccc(O)cc4CCN3c3cccc(O)c3)cc2)CC1,ERalpha_ic50
7.08,CC(C)N1CCN(c2ccc(C3c4ccc(O)cc4CCN3c3cccc(O)c3)cc2)CC1,ERalpha_ic50
6.92,CC(C)CN1CCN(c2ccc(C3c4ccc(O)cc4CCN3c3cccc(O)c3)cc2)CC1,ERalpha_ic50
6.91,Oc1cccc(N2CCc3cc(O)ccc3C2c2ccc(N3CCN(CC4CC4)CC3)cc2)c1,ERalpha_ic50
6.91,Oc1cccc(N2CCc3cc(O)ccc3C2c2ccc(N3CCN(C4CCCC4)CC3)cc2)c1,ERalpha_ic50
6.75,Oc1cccc(N2CCc3cc(O)ccc3C2c2ccc(N3CCN(C4CCCCC4)CC3)cc2)c1,ERalpha_ic50
7.75,Oc1ccc2c(c1)sc1c3ccccc3n(Cc3ccc(OCCN4CCCCCC4)cc3)c21,ERalpha_ic50
8.48,Oc1ccc2c(c1)sc1c3cc(O)ccc3n(Cc3ccc(OCCN4CCCCCC4)cc3)c21,ERalpha_ic50
7.29,CN(C)CCOc1ccc(Cn2c3ccccc3c3sc4cc(O)ccc4c32)cc1,ERalpha_ic50
7.75,CN(C)CCOc1ccc(Cn2c3ccc(O)cc3c3sc4cc(O)ccc4c32)cc1,ERalpha_ic50
7.24,CCN(CC)CCOc1ccc(Cn2c3ccccc3c3sc4cc(O)ccc4c32)cc1,ERalpha_ic50
7.51,CCN(CC)CCOc1ccc(Cn2c3ccc(O)cc3c3sc4cc(O)ccc4c32)cc1,ERalpha_ic50
6.9,Oc1ccc2c(c1)sc1c3ccccc3n(Cc3ccc(OCCN4CCOCC4)cc3)c21,ERalpha_ic50
8,Oc1ccc2c(c1)sc1c3cc(O)ccc3n(Cc3ccc(OCCN4CCOCC4)cc3)c21,ERalpha_ic50
7.41,Oc1ccc2c(c1)sc1c3ccccc3n(Cc3ccc(OCCN4CCCCC4)cc3)c21,ERalpha_ic50
8.55,Oc1ccc2c(c1)sc1c3cc(O)ccc3n(Cc3ccc(OCCN4CCCCC4)cc3)c21,ERalpha_ic50
7.57,Oc1ccc2c(c1)sc1c3ccccc3n(Cc3ccc(OCCN4CCCC4)cc3)c21,ERalpha_ic50
8.22,Oc1ccc2c(c1)sc1c3cc(O)ccc3n(Cc3ccc(OCCN4CCCC4)cc3)c21,ERalpha_ic50
6.2,Oc1ccc(-c2ccc3c(Cl)c(O)ccc3n2)cc1,ERalpha_ic50
5.94,Oc1ccc(-c2ccc3c(Br)c(O)ccc3n2)cc1,ERalpha_ic50
6.67,Oc1ccc(-c2cc(Cl)c3cc(O)ccc3n2)cc1,ERalpha_ic50
6.61,Oc1ccc2nc(-c3ccc(O)c(F)c3)cc(Cl)c2c1,ERalpha_ic50
6.67,Oc1ccc(-c2cc(Br)c3cc(O)ccc3n2)cc1,ERalpha_ic50
6.55,Oc1ccc2nc(-c3ccc(O)c(F)c3)cc(Br)c2c1,ERalpha_ic50
6.11,Oc1ccc2nc(-c3cc(F)c(O)c(F)c3)cc(Br)c2c1,ERalpha_ic50
6.3,C=Cc1cc(-c2ccc(O)cc2)nc2ccc(O)cc12,ERalpha_ic50
6.42,C=Cc1cc(-c2ccc(O)c(F)c2)nc2ccc(O)cc12,ERalpha_ic50
6.2,CCc1cc(-c2ccc(O)cc2)nc2ccc(O)cc12,ERalpha_ic50
5.76,CCc1cc(-c2ccc(O)c(F)c2)nc2ccc(O)cc12,ERalpha_ic50
5.82,C#Cc1cc(-c2ccc(O)cc2)nc2ccc(O)cc12,ERalpha_ic50
5.88,C#Cc1cc(-c2ccc(O)c(F)c2)nc2ccc(O)cc12,ERalpha_ic50
5.32,C#Cc1cc(-c2cc(F)c(O)c(F)c2)nc2ccc(O)cc12,ERalpha_ic50
6.34,N#Cc1cc(-c2ccc(O)cc2)nc2ccc(O)cc12,ERalpha_ic50
5.98,N#Cc1cc(-c2ccc(O)c(F)c2)nc2ccc(O)cc12,ERalpha_ic50
5.5,CC(=O)c1cc(-c2ccc(O)cc2)nc2ccc(O)cc12,ERalpha_ic50
5.47,CC(=O)c1cc(-c2ccc(O)c(F)c2)nc2ccc(O)cc12,ERalpha_ic50
5.74,Oc1ccc2nc(-c3ccc(O)c(F)c3)cc(-c3ccccc3)c2c1,ERalpha_ic50
5.18,COc1cc(-c2ccc(O)cc2)nc2ccc(O)cc12,ERalpha_ic50
8.89,C[C@@H](COc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1)N1CCCC1,ERalpha_ic50
8.89,C[C@@H]1CCN([C@@H](C)COc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)C1,ERalpha_ic50
9.22,C[C@@H]1CCN(CCOc2ccc(C(=O)c3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)C1,ERalpha_ic50
9.7,C[C@@H](COc1ccc(C(=O)c2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1)N1CCCC1,ERalpha_ic50
9.3,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CC[C@@H](C)C3)cc2)c2ccc(O)cc12,ERalpha_ic50
9.4,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OC[C@H](C)N3CCCC3)cc2)c2ccc(O)cc12,ERalpha_ic50
9.3,C[C@@H]1CCN(CCOc2ccc([C@@H]3c4ccc(O)cc4CC[C@@H]3c3ccccc3)cc2)C1,ERalpha_ic50
9.22,C[C@@H](COc1ccc([C@@H]2c3ccc(O)cc3CC[C@@H]2c2ccccc2)cc1)N1CCCC1,ERalpha_ic50
5.08,Oc1ccc(-c2[nH]c3ccccc3c2-c2ccccc2)cc1,ERalpha_ic50
7.62,Oc1ccc(-c2c(-c3ccccc3)[nH]c3ccccc23)cc1,ERalpha_ic50
7.02,Oc1ccc(-c2[nH]c3ccccc3c2-c2ccc(O)cc2)cc1,ERalpha_ic50
5.16,c1ccc(-c2[nH]c3ccccc3c2-c2ccccc2)cc1,ERalpha_ic50
6.39,Oc1ccc(-c2[nH]c(C(F)(F)F)nc2-c2ccccc2)cc1,ERalpha_ic50
8.07,Oc1ccc(-c2noc(C(F)(F)F)c2-c2ccccc2)cc1,ERalpha_ic50
5.76,Oc1ccc(-n2c(-c3ccccc3Cl)nc3ccccc32)cc1,ERalpha_ic50
5.94,Cc1nocc1-c1nc2ccccc2n1-c1ccc(O)cc1,ERalpha_ic50
5.53,Cn1cccc1-c1nc2ccccc2n1-c1ccc(O)cc1,ERalpha_ic50
5.75,Oc1ccc(-n2c(-c3ccccc3)nc3ccccc32)cc1,ERalpha_ic50
5.65,C=C[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,ERalpha_ic50
6.83,C#C[C@]1(O)CCC2C3CC=C4C[C@@H](O)CC[C@]4(C=C)C3CC[C@@]21C,ERalpha_ic50
5.98,C=C[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@]2(C)O,ERalpha_ic50
5.2,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@@]43CO)C1CC[C@@H]2O,ERalpha_ic50
6.68,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,ERalpha_ic50
5.33,C#CC[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,ERalpha_ic50
6.37,C#C[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,ERalpha_ic50
5.29,CCC[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,ERalpha_ic50
5.63,CC[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,ERalpha_ic50
5.76,C=CC[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,ERalpha_ic50
5.52,CC/C=C\[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,ERalpha_ic50
5.93,C/C=C/[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,ERalpha_ic50
5.71,C/C=C\[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,ERalpha_ic50
5.47,CO/C=C\[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,ERalpha_ic50
5.4,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@@]43/C=C/Br)C1CC[C@@H]2O,ERalpha_ic50
5.25,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@@]43/C=C/Cl)C1CC[C@@H]2O,ERalpha_ic50
5.17,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@@]43/C=C\Cl)C1CC[C@@H]2O,ERalpha_ic50
5.38,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@@]43/C=C/F)C1CC[C@@H]2O,ERalpha_ic50
5.37,C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@@]43/C=C\F)C1CC[C@@H]2O,ERalpha_ic50
7.1,CN(C)CCOc1ccc(/C(=C(/CCCCO)c2ccccc2)c2ccc(O)cc2)cc1,ERalpha_ic50
6.5,CN(C)CCOc1ccc(/C(=C(/CCCO)c2ccccc2)c2ccc(O)cc2)cc1,ERalpha_ic50
6.6,CN(C)CCOc1ccc(/C(=C(/CCO)c2ccccc2)c2ccc(O)cc2)cc1,ERalpha_ic50
8,CSCCC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,ERalpha_ic50
7.89,CN(C)CCOc1ccc(/C(=C(/CCCN=[N+]=[N-])c2ccccc2)c2ccc(O)cc2)cc1,ERalpha_ic50
9,CN(C)CCOc1ccc(/C(=C(/CCN=[N+]=[N-])c2ccccc2)c2ccc(O)cc2)cc1,ERalpha_ic50
7.6,CN(C)CCOc1ccc(/C(=C(/CCCC#N)c2ccccc2)c2ccc(O)cc2)cc1,ERalpha_ic50
6.7,CN(C)CCOc1ccc(/C(=C(/CCC#N)c2ccccc2)c2ccc(O)cc2)cc1,ERalpha_ic50
7,CN(C)CCOc1ccc(/C(=C(/CCCCl)c2ccccc2)c2ccc(O)cc2)cc1,ERalpha_ic50
8.4,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccc(O)cc2)cc1,ERalpha_ic50
6.39,CCN(c1ccccc1)S(=O)(=O)c1ccc(O)cc1,ERalpha_ic50
7.05,CCN(c1ccccc1Br)S(=O)(=O)c1ccc(O)cc1,ERalpha_ic50
5.71,CCN(c1cccc(OC)c1)S(=O)(=O)c1ccc(O)cc1,ERalpha_ic50
6.52,CCCN(c1ccccc1)S(=O)(=O)c1ccc(O)cc1,ERalpha_ic50
6.57,CCN(c1ccc(O)cc1)S(=O)(=O)c1ccc(O)cc1,ERalpha_ic50
6.48,CCN(c1ccccc1)S(=O)(=O)c1ccc(O)c(C)c1,ERalpha_ic50
6.06,CC(C)N(c1ccccc1)S(=O)(=O)c1ccc(O)cc1,ERalpha_ic50
6.08,CCN(c1ccccc1OC)S(=O)(=O)c1ccc(O)cc1,ERalpha_ic50
5.86,CC(C)(C)CN(c1ccccc1)S(=O)(=O)c1ccc(O)cc1,ERalpha_ic50
6.3,O=S(=O)(c1ccc(O)cc1)N(Cc1ccccc1)c1ccccc1,ERalpha_ic50
6.06,O=S(=O)(c1ccc(O)cc1)N(c1ccccc1)C1CCCCC1,ERalpha_ic50
6.39,O=S(=O)(c1ccc(O)cc1)N(c1ccccc1)c1ccccc1,ERalpha_ic50
6.5,CCCCN(c1ccccc1)S(=O)(=O)c1ccc(O)cc1,ERalpha_ic50
6.63,C=CCN(c1ccccc1)S(=O)(=O)c1ccc(O)cc1,ERalpha_ic50
7.4,CCCN(c1ccccc1Br)S(=O)(=O)c1ccc(O)c(C)c1,ERalpha_ic50
6.6,CCCN(c1ccccc1-c1ccccc1)S(=O)(=O)c1ccc(O)c(C)c1,ERalpha_ic50
7.13,CCCN(c1ccccc1F)S(=O)(=O)c1ccc(O)cc1,ERalpha_ic50
7.22,CCCN(c1ccccc1Br)S(=O)(=O)c1ccc(O)c(C(F)(F)F)c1,ERalpha_ic50
7.58,CCCN(c1ccccc1Br)S(=O)(=O)c1ccc(O)cc1,ERalpha_ic50
8.15,CCCN(c1c(C)cccc1CC)S(=O)(=O)c1ccc(O)c(C)c1,ERalpha_ic50
7.85,CCCN(c1c(C)cccc1C)S(=O)(=O)c1ccc(O)c(C)c1,ERalpha_ic50
7.8,CCCN(c1c(Cl)cccc1Cl)S(=O)(=O)c1ccc(O)c(C)c1,ERalpha_ic50
8.3,CCCN(c1c(CC)cccc1CC)S(=O)(=O)c1ccc(O)c(C)c1,ERalpha_ic50
7.58,CCCN(c1c(C)cccc1Cl)S(=O)(=O)c1ccc(O)c(C)c1,ERalpha_ic50
7.62,CCCN(c1c(C)cccc1Cl)S(=O)(=O)c1ccc(O)cc1,ERalpha_ic50
7.27,CCCN(c1ccccc1C(F)(F)F)S(=O)(=O)c1ccc(O)cc1,ERalpha_ic50
7.29,CCCN(c1ccccc1Cl)S(=O)(=O)c1ccc(O)c(C)c1,ERalpha_ic50
7.38,CCCN(c1ccccc1Cl)S(=O)(=O)c1ccc(O)cc1,ERalpha_ic50
6.96,CCCN(c1ccccc1C)S(=O)(=O)c1ccc(O)c(C)c1,ERalpha_ic50
6.32,CC1CCc2ccccc2N1S(=O)(=O)c1ccc(O)cc1,ERalpha_ic50
6.05,O=S1(=O)c2ccc(O)cc2CCN1c1ccccc1Cl,ERalpha_ic50
6.62,C=Cc1cc(O)cc2c1-c1ccc(O)c(C)c1CC2,ERalpha_ic50
6.8,C=CCC1(C)Oc2c(ccc(O)c2C)-c2c(C)cc(O)c(C)c21,ERalpha_ic50
6.33,Cc1c(O)ccc2c1OC(C)(C)c1c-2ccc(O)c1C,ERalpha_ic50
6.2,Cc1cc(O)cc2c1-c1ccc(O)c(C)c1OC2CC(C)C,ERalpha_ic50
6.62,Cc1cc(O)c(C)c2c1-c1ccc(O)c(C)c1OC2C,ERalpha_ic50
6.2,CCCC1Oc2c(ccc(O)c2C)-c2c(C)cc(O)cc21,ERalpha_ic50
6.36,CCC1Oc2c(ccc(O)c2C)-c2c(C)cc(O)cc21,ERalpha_ic50
7,CCC1Oc2c(ccc(O)c2C)-c2ccc(O)c(C)c21,ERalpha_ic50
6.47,Cc1c(O)ccc2c1OC(C)c1c-2ccc(O)c1C,ERalpha_ic50
5.92,Cc1cc(O)cc2c1-c1ccc(O)c(C)c1OC2C,ERalpha_ic50
5.99,Cc1cc(O)cc2c1-c1ccc(O)c(C)c1OC2,ERalpha_ic50
5.34,Cc1c(O)ccc2c1COc1c-2ccc(O)c1C,ERalpha_ic50
6.22,Cc1c(O)c(Cl)c(C)c2c1c(=O)oc1c(Cl)c(O)ccc12,ERalpha_ic50
6.28,Cc1c(O)c(Cl)cc2c1c(=O)oc1c(Cl)c(O)ccc12,ERalpha_ic50
4.94,O=c1oc2c(Cl)c(O)ccc2c2cc(F)c(O)c(Cl)c12,ERalpha_ic50
6.14,Cc1c(O)ccc2c1oc(=O)c1c(C)c(O)cc(C)c12,ERalpha_ic50
6.11,Cc1c(O)cc(C)c2c1oc(=O)c1c(C)c(O)ccc12,ERalpha_ic50
6.23,Cc1c(O)ccc2c1oc(=O)c1cc(O)cc(C)c12,ERalpha_ic50
5.75,CCc1cc(O)cc2c(=O)oc3c(C)c(O)ccc3c12,ERalpha_ic50
5.72,Cc1c(O)ccc2c1c(=O)oc1c(Br)c(O)ccc12,ERalpha_ic50
6.64,CCc1c(O)ccc2c1c(=O)oc1c(F)c(O)ccc12,ERalpha_ic50
5.8,Cc1c(O)ccc2c1c(=O)oc1c(F)c(O)ccc12,ERalpha_ic50
6.64,CCc1c(O)ccc2c1oc(=O)c1c(C)c(O)ccc12,ERalpha_ic50
6.32,CCc1c(O)ccc2c1c(=O)oc1c(C)c(O)ccc12,ERalpha_ic50
5.89,Cc1c(O)ccc2c1oc(=O)c1c(O)c(O)ccc12,ERalpha_ic50
5.6,Cc1cc(O)c(Cl)c2c(=O)oc3c(Cl)c(O)ccc3c12,ERalpha_ic50
5.73,Cc1c(O)ccc2c1c(=O)oc1cc(O)cc(C)c12,ERalpha_ic50
6.31,Cc1c(O)cc(C)c2c1oc(=O)c1cc(O)ccc12,ERalpha_ic50
5.93,Cc1c(O)ccc2c1c(=O)oc1cc(O)ccc12,ERalpha_ic50
6.18,Cc1c(O)ccc2c1oc(=O)c1cc(O)ccc12,ERalpha_ic50
6.8,Cc1c(O)ccc2c1oc(=O)c1c(C)c(O)ccc12,ERalpha_ic50
6.65,COc1c(C)c(Br)c2c(=O)oc3c(C)c(O)ccc3c2c1C,ERalpha_ic50
5.38,COc1c(C)cc2c(=O)oc3c(C)c(O)ccc3c2c1C,ERalpha_ic50
5.01,CCc1cc(OC)cc2c(=O)oc3c(C)c(O)ccc3c12,ERalpha_ic50
5,C=Cc1cc(C)cc2c(=O)oc3c(C)c(O)ccc3c12,ERalpha_ic50
5,C=CCc1cc(C)cc2c(=O)oc3c(C)c(O)ccc3c12,ERalpha_ic50
5.51,Cc1cc(Br)c2c(c1)c(=O)oc1c(C)c(O)ccc12,ERalpha_ic50
