pValue,ligand,data
4.58,CC[C@@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@@H]3[C@](O)(C(=O)OC)[C@@H](OC(C)=O)[C@@]5(CC)C=CCN6CC[C@@]43[C@H]65)C2)C1,CYP3a4_ic50
6.05,CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CYP3a4_ic50
6.24,CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CYP3a4_ic50
5.2,CNc1ccc(-c2cccnc2)s1,CYP3a4_ic50
0,Cn1cnc(-c2cccnc2)c1,CYP3a4_ic50
4.1,CCn1cnc(-c2cccnc2)c1,CYP3a4_ic50
4.12,c1ccc(Cn2cnc(-c3cccnc3)c2)cc1,CYP3a4_ic50
0,Cc1cn(-c2cccnc2)cn1,CYP3a4_ic50
4.24,c1cncc(-c2cccs2)c1,CYP3a4_ic50
5.22,Cc1ccsc1-c1cccnc1,CYP3a4_ic50
4.62,O=Cc1ccc(-c2cccnc2)s1,CYP3a4_ic50
4.57,CC(=O)c1ccc(-c2cccnc2)s1,CYP3a4_ic50
4.25,c1cncc(-c2ccsc2)c1,CYP3a4_ic50
0,Fc1ccc(-c2ccsc2)cn1,CYP3a4_ic50
4.09,Cc1cscc1-c1cccnc1,CYP3a4_ic50
4.41,Cc1cscc1-c1ccc(F)nc1,CYP3a4_ic50
4.19,c1cncc(-c2cccnc2)c1,CYP3a4_ic50
0,c1cncc(-c2c[nH]cn2)c1,CYP3a4_ic50
4.89,O/N=C/c1ccc(-c2cccnc2)s1,CYP3a4_ic50
4.23,NCc1ccc(-c2cccnc2)s1,CYP3a4_ic50
4.33,NCc1ccc(-c2cccnc2)o1,CYP3a4_ic50
0,C[n+]1c[nH]cc1-c1cccnc1,CYP3a4_ic50
4.29,O/N=C/c1ccc(-c2cccnc2)o1.O/N=C\c1ccc(-c2cccnc2)o1,CYP3a4_ic50
4.11,N=Cc1ccc(-c2cccnc2)s1.N=Cc1ccc(-c2cccnc2)s1.NCc1ccc(-c2cccnc2)s1,CYP3a4_ic50
0,Cc1nccn1-c1cccnc1,CYP3a4_ic50
6.24,CC(C(c1ccc2cc(OCc3ccc(OC(C)(C)C)cc3)ccc2c1)n1ccnc1)N(C)C,CYP3a4_ic50
6.7,CC(C(c1ccc2cc(OCc3ccccc3)ccc2c1)n1ccnc1)N(C)C,CYP3a4_ic50
8.4,COC(=O)Cc1ccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)cc1,CYP3a4_ic50
6.66,COC(=O)COc1ccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)cc1,CYP3a4_ic50
6.68,COC(=O)c1cccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)c1,CYP3a4_ic50
6.16,CC(C(c1ccc2cc(OCC(C)(C)C)ccc2c1)n1ccnc1)N(C)C,CYP3a4_ic50
7.4,COC(=O)c1ccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)cc1,CYP3a4_ic50
6.5,CC(C(c1ccc2cc(OCc3ccc(C#N)cc3)ccc2c1)n1ccnc1)N(C)C,CYP3a4_ic50
6.46,CC(C(c1ccc2cc(OCc3ccc([N+](=O)[O-])cc3)ccc2c1)n1ccnc1)N(C)C,CYP3a4_ic50
5.66,CC(C(c1ccc2cc(OCC(=O)O)ccc2c1)n1ccnc1)N(C)C,CYP3a4_ic50
8.4,CC(C(c1ccc2cc(OCc3ccc(CC(=O)O)cc3)ccc2c1)n1ccnc1)N(C)C,CYP3a4_ic50
6.12,CC(C(c1ccc2cc(OCc3ccc(OCC(=O)O)cc3)ccc2c1)n1ccnc1)N(C)C,CYP3a4_ic50
5.42,CC(C(c1ccc2cc(OCc3cccc(C(=O)O)c3)ccc2c1)n1ccnc1)N(C)C,CYP3a4_ic50
6.19,CC(C(c1ccc2cc(OCc3ccc(C(=O)O)cc3)ccc2c1)n1ccnc1)N(C)C,CYP3a4_ic50
5.2,CC(C(c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1)N(C)C,CYP3a4_ic50
6.32,CC(C(c1ccc2cc(OCc3cccc(C(N)=O)c3)ccc2c1)n1ccnc1)N(C)C,CYP3a4_ic50
6.4,CNC(=O)c1cccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)c1,CYP3a4_ic50
6.45,CC(C(c1ccc2cc(OCc3cccc(C(=O)N(C)C)c3)ccc2c1)n1ccnc1)N(C)C,CYP3a4_ic50
5.74,CC(C(c1ccc2cc(OCC(C)(C)C(N)=O)ccc2c1)n1ccnc1)N(C)C,CYP3a4_ic50
5.7,CNC(=O)C(C)(C)COc1ccc2cc(C(C(C)N(C)C)n3ccnc3)ccc2c1,CYP3a4_ic50
5.69,CC(C(c1ccc2cc(OCC(C)(C)C(=O)N(C)C)ccc2c1)n1ccnc1)N(C)C,CYP3a4_ic50
4.52,O=C(O)c1cnc(N(C(=O)c2ccc(OCc3cccc(C(F)(F)F)c3)cc2)C2CCCCC2)s1,CYP3a4_ic50
4.7,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(C3)C1)C2,CYP3a4_ic50
4,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,CYP3a4_ic50
4.62,CCN1c2ncc(CCOc3ccc(C(=O)O)cc3C)cc2C(=O)N(C)c2cccnc21,CYP3a4_ic50
5,CCN1c2ncc(CCOc3ccc(C(=O)O)cc3C)cc2C(=O)N(C)c2ccc(F)nc21,CYP3a4_ic50
8.2,CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3[nH]c(-c4c(F)cccc4F)nc3-c3ccccc3)cc21,CYP3a4_ic50
5.8,CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3[nH]cnc3-c3ccccc3)cc21,CYP3a4_ic50
6.1,CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3[nH]cnc3-c3ccc(F)cc3)cc21.CS(=O)(=O)O.CS(=O)(=O)O,CYP3a4_ic50
5.36,CCc1nc(-c2ccc(F)cc2)c(-c2ccc3nc(N)n(S(=O)(=O)C(C)C)c3c2)[nH]1.CS(=O)(=O)O,CYP3a4_ic50
5.21,CC(C)c1nc(-c2ccc(F)cc2)c(-c2ccc3nc(N)n(S(=O)(=O)C(C)C)c3c2)[nH]1.CS(=O)(=O)O,CYP3a4_ic50
4.5,CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3[nH]c(C(C)(C)C)nc3-c3ccc(F)cc3)cc21.CS(=O)(=O)O.CS(=O)(=O)O,CYP3a4_ic50
5.28,CC(C)CN1CCC(c2nc(-c3ccc4nc(N)n(S(=O)(=O)C(C)C)c4c3)c(-c3ccccc3)[nH]2)CC1,CYP3a4_ic50
4.89,CS(=O)(=O)O.CS(=O)(=O)O.Nc1nc2ccc(-c3[nH]c(-c4c(F)cccc4F)nc3-c3ccccc3)cc2n1S(=O)(=O)C1CCCC1,CYP3a4_ic50
5.29,CONC(=O)c1cc(Nc2ncnn3cc(-c4ncc(C)o4)c(C(C)C)c23)c(F)cc1F,CYP3a4_ic50
5.09,O=c1[nH]c2ccc(C(F)(F)F)cc2c(-c2cc(Cl)ccc2O)c1CCO,CYP3a4_ic50
4.89,N#CCn1c(=O)c(CCO)c(-c2cc(Cl)ccc2O)c2cc(C(F)(F)F)ccc21,CYP3a4_ic50
4.58,NC(=O)Cn1c(=O)c(CCO)c(-c2cc(Cl)ccc2O)c2cc(C(F)(F)F)ccc21,CYP3a4_ic50
4.52,O=c1c(CCO)c(-c2cc(Cl)ccc2O)c2cc(C(F)(F)F)ccc2n1Cc1nn[nH]n1,CYP3a4_ic50
6.3,Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NC[C@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CYP3a4_ic50
4.13,CC(C(=O)O)c1ccc(-c2ccc(-c3ccc(O)cc3)cc2)c(F)c1,CYP3a4_ic50
4.32,O=C(O)C1(c2ccc(-c3ccc(Cl)c(Cl)c3)c(F)c2)CC1,CYP3a4_ic50
4.08,CC1(C)CCC(c2ccc(-c3ccc(C4(C(=O)O)CC4)cc3F)cc2)CC1,CYP3a4_ic50
4.23,CC(C)(C(=O)O)c1ccc(-c2ccc(C3CCCCC3)cc2)c(F)c1,CYP3a4_ic50
4.23,O=C(O)C1(c2ccc(-c3ccc(C4CCCCC4)cc3)c(F)c2)CC1,CYP3a4_ic50
4.24,O=C(O)C1(c2ccc(-c3ccc(-c4ccc(O)cc4)c(F)c3)c(F)c2)CC1,CYP3a4_ic50
4.42,O=C(O)C1(c2ccc(-c3ccc(-c4ccc(F)cc4)c(F)c3)c(F)c2)CC1,CYP3a4_ic50
4.57,CC1(C)CC(Oc2ccc(-c3ccc(C4(C(=O)O)CC4)cc3F)cc2)CC(C)(C)C1,CYP3a4_ic50
6.51,O=C(CN(c1ccc(Cl)cc1)S(=O)(=O)c1ccc(NCCN2CCOCC2)cc1)N/N=C1\C(=O)Nc2ccccc21,CYP3a4_ic50
4.6,Nc1c(C(=O)c2cccc(OC[C@@H](O)CO)c2)cnn1-c1ccc(F)cc1,CYP3a4_ic50
6,Cc1cc2c(F)c(Oc3ncnn4cc(OCCCN5CCCCC5)c(C)c34)ccc2[nH]1,CYP3a4_ic50
6,Cc1cc2c(F)c(Oc3ncnn4cc(OCCCNS(C)(=O)=O)c(C)c34)ccc2[nH]1,CYP3a4_ic50
4.77,Cc1cc2c(F)c(Oc3ncnn4cc(OCCCS(C)(=O)=O)c(C)c34)ccc2[nH]1,CYP3a4_ic50
6,COC[C@@H](O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C,CYP3a4_ic50
5.4,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@H](C)O)c(C)c34)ccc2[nH]1,CYP3a4_ic50
4.75,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@H](C)O)c(C)c34)ccc2[nH]1,CYP3a4_ic50
5,Cc1cc2c(F)c(Oc3ncnn4cc(OCCN5CC[C@H](O)C5)c(C)c34)ccc2[nH]1,CYP3a4_ic50
5.47,Cc1cc2c(F)c(Oc3ncnn4cc(OCCCN5CCCC5)c(C)c34)ccc2[nH]1,CYP3a4_ic50
6.16,Cc1cc2c(F)c(Oc3ncnn4cc(OCCC5CCN(C)CC5)c(C)c34)ccc2[nH]1,CYP3a4_ic50
4.8,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3ccnc4ccccc34)sc21,CYP3a4_ic50
5.17,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3c[nH]c4ncccc34)sc21,CYP3a4_ic50
6,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3c[nH]c4ccccc34)sc21,CYP3a4_ic50
4.7,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3cccc4ncccc34)sc21,CYP3a4_ic50
7.09,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCNC(C)=O)CCC3)cc1,CYP3a4_ic50
4.82,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2CSc2ccc3c(c2)N(CC(=O)O)C(=O)CO3)cc1,CYP3a4_ic50
4.6,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CC(=O)O)C(=O)CO3)cc1,CYP3a4_ic50
7.85,COCCCN1C(=O)COc2ccc(SC[C@H]3CNCC(=O)N3c3ccc(OCCCOCc4ccccc4OC)cc3)cc21,CYP3a4_ic50
7.46,COCCCN1C(=O)CCc2ccc(OC[C@H]3CNCC(=O)N3c3ccc(OCCCOCc4ccccc4OC)cc3)cc21,CYP3a4_ic50
5,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCC(=O)O)CCC3)cc1,CYP3a4_ic50
6.34,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCCO)CCC3)cc1,CYP3a4_ic50
7.92,COCCCN1CCCc2ccc(OC[C@H]3CNCC(=O)N3c3ccc(OCCCOCc4ccccc4OC)cc3)cc21,CYP3a4_ic50
7.27,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCOC(=O)C(C)C)CCC3)cc1,CYP3a4_ic50
5.42,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCN2CCOC2=O)CCC3)cc1,CYP3a4_ic50
7.38,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCN2CCCC2=O)CCC3)cc1,CYP3a4_ic50
7.75,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCN(C)C(C)=O)CCC3)cc1,CYP3a4_ic50
5.7,NC(=O)c1sc(-c2ccc(F)cc2)cc1N,CYP3a4_ic50
5.46,NC(=O)c1sc(-c2ccccc2)cc1N,CYP3a4_ic50
5.85,O=C(O)c1cccc(-c2ccncc2-c2cc(Cl)ccc2OCc2ccccc2)c1,CYP3a4_ic50
5.2,C[C@H]([C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1)N(C)C,CYP3a4_ic50
5.48,CC[C@H]([C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1)N(C)C,CYP3a4_ic50
5.68,CN(C)C(C)(C)[C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1,CYP3a4_ic50
6,CCN(CC)[C@H](C)[C@@H](c1ccc2cc(OCC3(C(=O)O)CCCC3)ccc2c1)n1ccnc1,CYP3a4_ic50
6.1,CC(C)N(C)[C@H](C)[C@@H](c1ccc2cc(OCC3(C(=O)O)CCCC3)ccc2c1)n1ccnc1,CYP3a4_ic50
5.64,CCN(C)[C@H](C)[C@@H](c1ccc2cc(OCC3(C(=O)O)CCCC3)ccc2c1)n1ccnc1,CYP3a4_ic50
5.67,C[C@H]([C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1)N1CCOCC1,CYP3a4_ic50
5.64,CCCCN(C)[C@H](C)[C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1,CYP3a4_ic50
6.35,C[C@H]([C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1)N(C)C1CCCCC1,CYP3a4_ic50
6.4,CC(C)N(C)[C@H](C)[C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1,CYP3a4_ic50
6.24,CCN(CC)[C@H](C)[C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1,CYP3a4_ic50
5.77,CCN(C)[C@H](C)[C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1,CYP3a4_ic50
5.1,C[C@H]([C@@H](c1ccc2cc(OCC3(C(=O)O)CCCCC3)ccc2c1)n1ccnc1)N(C)C,CYP3a4_ic50
5.09,C[C@H]([C@@H](c1ccc2cc(OCC3(C(=O)O)CCCC3)ccc2c1)n1ccnc1)N(C)C,CYP3a4_ic50
5.16,C[C@H]([C@@H](c1ccc2cc(OCC3(C(=O)O)CCC3)ccc2c1)n1ccnc1)N(C)C,CYP3a4_ic50
5.12,C[C@H]([C@@H](c1ccc2cc(OCC3(C(=O)O)CC3)ccc2c1)n1ccnc1)N(C)C,CYP3a4_ic50
5.28,CCC(CC)(COc1ccc2cc([C@H]([C@@H](C)N(C)C)n3ccnc3)ccc2c1)C(=O)O,CYP3a4_ic50
5.1,CCCc1ccc(C(=O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,CYP3a4_ic50
5.26,C=CCc1ccc(C(=O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,CYP3a4_ic50
5.37,CC(C)C[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)NC(C)C)c1ccc2occc2c1,CYP3a4_ic50
4.05,CC(C)C[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N(C)C)c1ccc(F)cc1F,CYP3a4_ic50
5.44,CC[C@H](N)C(=O)N[C@H](C#N)Cc1ccc(-c2ccccc2)cc1,CYP3a4_ic50
5,CCOc1ccccc1C[C@@H](c1ccccc1)N1CCNCC1.Cl,CYP3a4_ic50
6.59,c1cn(Cc2ccc3c(c2)-c2[nH]nc(-c4ccsc4)c2C3)cn1,CYP3a4_ic50
4.63,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(F)cc2o1,CYP3a4_ic50
4.58,O=C(NO)c1ccc(-c2ccc(CNCc3ccccc3)cn2)s1,CYP3a4_ic50
4.28,O=C(NO)c1ccc(-c2ccn(CCNCc3ccc4c(c3)OCO4)n2)s1,CYP3a4_ic50
4.92,O=C(CCCCCCC(=O)Nc1ccccc1)NO,CYP3a4_ic50
4.26,O=C(O)c1c(O)c(-c2ccc(Cl)cc2)nc2c(-c3ccccc3)cccc12,CYP3a4_ic50
5.16,Cc1ccc2c(C(=O)O)c(O)c(-c3ccc(Cl)cc3)nc2c1C,CYP3a4_ic50
4,Cc1n[nH]c(C)c1Cc1sc2c(c1C(=O)N1C[C@H](O)CO1)c(=O)n(C)c(=O)n2CC(C)C,CYP3a4_ic50
4.66,CNc1nc2ccccc2n1Cc1sc2c(c1C(=O)N1C[C@H](O)CO1)c(=O)n(C)c(=O)n2CC(C)C,CYP3a4_ic50
4.82,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3C[C@H](O)CO3)c(Cc3c[nH]c4ncccc34)sc21,CYP3a4_ic50
5.08,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3C[C@H](O)CO3)c(Cc3ccccc3C(F)(F)F)sc21,CYP3a4_ic50
4.34,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3C[C@H](O)CO3)c(Cc3ccnc4ccccc34)sc21,CYP3a4_ic50
4.36,CON(C)C(=O)c1c(Cn2c(C)nc(Cl)c2Cl)sc2c1c(=O)n(C)c(=O)n2CC(C)C,CYP3a4_ic50
5.14,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@H](O)C3)c(Oc3cccc4ccccc34)sc21,CYP3a4_ic50
6,CNc1nc2ccccc2n1Cc1sc2c(c1C(=O)N1CCC1)c(=O)n(C)c(=O)n2CC(C)C,CYP3a4_ic50
4.92,COC(=O)N(NC(=O)c1c(OC)c(-c2ccccc2)nc2ccccc12)c1ccccc1,CYP3a4_ic50
5.29,O=C(OCc1ccccc1)N1CCC(CNc2ccncn2)CC1,CYP3a4_ic50
4.66,O=C(OCc1ccccc1)N1CCC(CNc2cnccn2)CC1,CYP3a4_ic50
5.04,O=C(OCc1ccccc1)N1CCC(CNc2cccnc2)CC1,CYP3a4_ic50
5.06,CCc1cc2c(c(C(F)(F)F)c1)C(=O)N1CCNC[C@@H]21,CYP3a4_ic50
4.04,O=C1NC(c2ccc(F)cc2)(c2ccc(F)cc2)CN1C1CCN(Cc2ccccc2)CC1,CYP3a4_ic50
5,Clc1ccc(C2(c3ccc(-c4ncnc5[nH]cnc45)cc3)CCNCC2)cc1,CYP3a4_ic50
5.7,N#Cc1ccccc1Cn1c(N2CCC[C@H](N)C2)nc2ccccc2c1=O,CYP3a4_ic50
6.1,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2cc(N3CCOCC3)c(F)cc2c1=O,CYP3a4_ic50
6.2,COc1cccc2c(=O)n(Cc3ccccc3C#N)c(N3CCCC(N)C3)nc12,CYP3a4_ic50
6.3,COc1cc2nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3C#N)c(=O)c2cc1OC,CYP3a4_ic50
6.6,COc1cc2c(=O)n(Cc3ccccc3C#N)c(N3CCC[C@@H](N)C3)nc2cc1F,CYP3a4_ic50
6.7,COc1ccc2nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3C#N)c(=O)c2c1,CYP3a4_ic50
6.6,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2ccc(Br)cc2c1=O,CYP3a4_ic50
7.1,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(Cl)cc(Cl)cc2c1=O,CYP3a4_ic50
6.89,N#Cc1ccccc1Cn1c(N2CCCC(N)C2)nc2c(Cl)cccc2c1=O,CYP3a4_ic50
6.6,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2cc(Cl)ccc2c1=O,CYP3a4_ic50
6.6,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2ccc(Cl)cc2c1=O,CYP3a4_ic50
5.6,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2ccc(F)cc2c1=O,CYP3a4_ic50
6.3,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2cccc(F)c2c1=O,CYP3a4_ic50
5.3,O=C(NCc1ccc(F)cc1)c1cnc(Nc2cccc(Cl)c2)nc1C(F)(F)F,CYP3a4_ic50
4.09,O=C(NCC1CCCCC1)c1cnc(Nc2cccc(Cl)c2)nc1C(F)(F)F,CYP3a4_ic50
4.17,O=C(NCC1CCOCC1)c1cnc(Nc2cc(Cl)ccc2F)nc1C(F)(F)F,CYP3a4_ic50
4.42,O=C(NCC1CCOCC1)c1cnc(Nc2cc(Cl)cc(Cl)c2)nc1C(F)(F)F,CYP3a4_ic50
5,O=C(NCC1(O)CCCCC1)c1cnc(Nc2cccc(Cl)c2)nc1C(F)(F)F,CYP3a4_ic50
4.12,O=C(NCC1CCC1)c1cnc(Nc2cccc(Cl)c2)nc1C(F)(F)F,CYP3a4_ic50
4.19,O=C(NCC1CCCC1)c1cnc(Nc2cccc(Cl)c2)nc1C(F)(F)F,CYP3a4_ic50
4.29,O=C(NCC1CCOCC1)c1cnc(Nc2cccc(Cl)c2)nc1C(F)(F)F,CYP3a4_ic50
4.92,CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(C)CC3)cc1,CYP3a4_ic50
4.24,CN1CCc2ccc(NS(=O)(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1,CYP3a4_ic50
5.12,CC(C)Nc1cc2c(cc1NS(=O)(=O)c1ccc(-c3ccc(Cl)cc3)cc1)CCN(C)CC2,CYP3a4_ic50
4.38,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(OCCN4CCCC4)cc3)nnc2c1,CYP3a4_ic50
4.21,Cc1cc(-c2c(Cl)cccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,CYP3a4_ic50
6.6,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cccnc5)cnc(N)c34)cc2)c1,CYP3a4_ic50
7.46,COc1cccc(N2C(=O)N(Cc3ccccc3F)C3(CCN(Cc4ccc(-n5ccnc5)cc4)CC3)C2=O)c1,CYP3a4_ic50
6.52,COc1cccc(N2C(=O)N(Cc3ccccc3F)C3(CCN(Cc4ccc(-c5ccncc5)cc4)CC3)C2=O)c1,CYP3a4_ic50
5.96,COc1cccc(N2C(=O)N(Cc3ccccc3F)C3(CCN(Cc4ccc(-c5cccnc5)cc4)CC3)C2=O)c1,CYP3a4_ic50
5.7,COc1cncc(-c2ccc(CN3CCC4(CC3)C(=O)N(c3cccc(OC)c3)C(=O)N4Cc3ccccc3F)cc2)c1,CYP3a4_ic50
5.21,COc1cccc(N2C(=O)N(Cc3ccccc3F)C3(CCN(Cc4ccc(-c5cncc(C#N)c5)cc4)CC3)C2=O)c1,CYP3a4_ic50
5.77,COc1cccc(N2C(=O)N(Cc3ccccc3F)C3(CCN(Cc4ccc(-c5cnccc5OC)cc4)CC3)C2=O)c1,CYP3a4_ic50
4.82,CNC(=N)c1cc(C)c2nc(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)[nH]c2c1,CYP3a4_ic50
6.44,Cc1cnc(-c2cc(C)c3nc(-c4c(NCC(O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)[nH]1,CYP3a4_ic50
7.1,Cc1cc(-n2ccnc2)cc2nc(-c3c(NCc4ccccn4)cc[nH]c3=O)[nH]c12,CYP3a4_ic50
4.8,Cc1cc(C2=NCCCN2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CYP3a4_ic50
4.89,Cc1cc(C2=NC(C)(C)CN2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CYP3a4_ic50
5.37,Cc1cc(C2=NC(C)CN2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CYP3a4_ic50
4.46,Cc1cc(C2=NCCN2C)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CYP3a4_ic50
4.96,Cc1cc(C(=O)NC2CCCCC2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CYP3a4_ic50
5.8,Cc1cc(C(=O)NC2CCCC2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CYP3a4_ic50
5,Cc1cc(C(=O)NC2CC2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CYP3a4_ic50
5.66,Cc1cc(C(=O)N(C)C)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CYP3a4_ic50
5.43,CNC(=O)c1cc(C)c2nc(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)[nH]c2c1,CYP3a4_ic50
6.15,Cc1cccc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CYP3a4_ic50
5.17,COc1ccc(-c2cc(C)c3nc(-c4c(N[C@H](CO)Cc5ccccc5)cc[nH]c4=O)[nH]c3c2)cc1,CYP3a4_ic50
5.2,Cc1cc(-c2ccc(F)cc2)cc2[nH]c(-c3c(N[C@H](CO)Cc4ccccc4)cc[nH]c3=O)nc12,CYP3a4_ic50
5.44,Cc1cc(-c2ccccc2)cc2[nH]c(-c3c(N[C@H](CO)Cc4ccccc4)cc[nH]c3=O)nc12,CYP3a4_ic50
5.51,Cc1cc(Br)cc2[nH]c(-c3c(N[C@H](CO)Cc4ccccc4)cc[nH]c3=O)nc12,CYP3a4_ic50
7.22,Cc1cc(-n2ccnc2)cc2[nH]c(-c3c(N[C@H](CO)Cc4ccccc4)cc[nH]c3=O)nc12,CYP3a4_ic50
5.1,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)CCC2,CYP3a4_ic50
4.92,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCCC(=O)OC)CCC2,CYP3a4_ic50
5,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCC(=O)OC)CCC2,CYP3a4_ic50
