pValue,smiles,data
6.16,CCC1(c2ccco2)OCC(=O)Nc2ccc(-c3cc(F)cc(C#N)c3)cc21,AR_ic50
7.43,N#Cc1ccc([C@@H]2CCCC[C@@H]2O)cc1C(F)(F)F,AR_ic50
7.58,N#Cc1ccc(C2CCCCC2O)cc1C(F)(F)F,AR_ic50
7.43,COc1cc(-c2ccccc2O)ccc1C#N,AR_ic50
6.06,CC#C[C@]1(O)CC[C@]2(CC)c3ccc(OCc4cccnc4C)cc3CC[C@H]2C1,AR_ic50
6.38,CC#C[C@]1(O)CC[C@]2(CC)c3ccc(O)cc3CC[C@H]2C1,AR_ic50
8.15,CN1C(=O)C=C[C@@]2(C)[C@@H]3CC[C@@]4(C)[C@H](O)CC[C@@H]4[C@H]3CC[C@H]12,AR_ic50
7.51,C[C@H]1C[C@@H]2[C@H]3CC[C@@H]4N(C)C(=O)C=C[C@@]4(C)[C@@H]3CC[C@@]2(C)[C@@H]1O,AR_ic50
7.62,COC[C@H]1C[C@@H]2[C@H]3CC[C@@H]4N(C)C(=O)C=C[C@@]4(C)[C@@H]3CC[C@@]2(C)[C@@H]1O,AR_ic50
7.64,CN1C(=O)C=C[C@@]2(C)[C@@H]3CC[C@@]4(C)[C@H](O)[C@@H](Cc5cccc(F)c5)C[C@@H]4[C@H]3CC[C@H]12,AR_ic50
7.57,CN1C(=O)C=C[C@@]2(C)[C@@H]3CC[C@@]4(C)[C@H](O)/C(=C/c5cccc(F)c5)C[C@@H]4[C@H]3CC[C@H]12,AR_ic50
7.39,CN1C(=O)C=C[C@@]2(C)[C@@H]3CC[C@@]4(C)[C@H](O)/C(=C/c5cc(F)cc(F)c5)C[C@@H]4[C@H]3CC[C@H]12,AR_ic50
6.94,CN1C(=O)C=C[C@@]2(C)[C@@H]3CC[C@@]4(C)[C@H](O)/C(=C/c5ccccc5)C[C@@H]4[C@H]3CC[C@H]12,AR_ic50
7.46,C/C=C1\C[C@@H]2[C@H]3CC[C@@H]4N(C)C(=O)C=C[C@@]4(C)[C@@H]3CC[C@@]2(C)[C@@H]1O,AR_ic50
6.54,CN1C(=O)C=C[C@@]2(C)[C@@H]3CC[C@@]4(C)[C@H](O)/C(=C/c5ccccn5)C[C@@H]4[C@H]3CC[C@H]12,AR_ic50
6.89,CN1C(=O)C=C[C@@]2(C)[C@@H]3CC[C@@]4(C)[C@H](O)/C(=C/c5ccncc5)C[C@@H]4[C@H]3CC[C@H]12,AR_ic50
7.21,CN1C(=O)C=C[C@@]2(C)[C@@H]3CC[C@@]4(C)[C@H](O)/C(=C/c5cccnc5)C[C@@H]4[C@H]3CC[C@H]12,AR_ic50
7.23,CN1C(=O)C=C[C@@]2(C)[C@@H]3CC[C@@]4(C)[C@H](O)/C(=C/c5cncnc5)C[C@@H]4[C@H]3CC[C@H]12,AR_ic50
7.29,CN1C(=O)C=C[C@@]2(C)[C@@H]3CC[C@@]4(C)[C@H](O)/C(=C/c5cnc(C6CC6)nc5)C[C@@H]4[C@H]3CC[C@H]12,AR_ic50
7.96,COc1ncc(/C=C2\C[C@@H]3[C@H]4CC[C@@H]5N(C)C(=O)C=C[C@@]5(C)[C@@H]4CC[C@@]3(C)[C@@H]2O)cn1,AR_ic50
7.37,Cc1ncc(/C=C2\C[C@@H]3[C@H]4CC[C@@H]5N(C)C(=O)C=C[C@@]5(C)[C@@H]4CC[C@@]3(C)[C@@H]2O)cn1,AR_ic50
7.51,CNc1ncc(/C=C2\C[C@@H]3[C@H]4CC[C@@H]5N(C)C(=O)C=C[C@@]5(C)[C@@H]4CC[C@@]3(C)[C@@H]2O)cn1,AR_ic50
6.15,CN1C(=O)C=C[C@@]2(C)[C@@H]3CC[C@@]4(C)[C@H](O)/C(=C/c5cnc(-c6ccccn6)nc5)C[C@@H]4[C@H]3CC[C@H]12,AR_ic50
4.4,COc1ccc2c(c1)C(=O)CC(c1ccccc1)O2,AR_ic50
5.48,O=C1CC(c2ccccc2)Oc2ccc(O)cc21,AR_ic50
4.7,O=C1CC(c2ccccc2)Oc2ccccc21,AR_ic50
5.01,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,AR_ic50
5.28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,AR_ic50
5.06,COc1cccc2oc(-c3ccccc3)cc(=O)c12,AR_ic50
6.52,O=c1cc(-c2ccccc2)oc2cccc(O)c12,AR_ic50
4.63,O=c1c(O)c(-c2ccccc2)oc2ccccc12,AR_ic50
5.23,O=c1cc(-c2ccccc2)oc2ccccc12,AR_ic50
0,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,AR_ic50
0,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,AR_ic50
5.8,CC(C(=O)N(C)C)N(CC(F)(F)F)c1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
6.6,CN1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,AR_ic50
5.7,Cc1c(C#N)c(Cl)nc2c3c(sc12)NC(=O)CC3c1ccccc1Cl,AR_ic50
5.22,O=c1oc2cc(O)ccc2c(C(F)(F)F)c1Cc1ccccc1,AR_ic50
4.3,Cc1cccc(SCc2cc(=O)oc3cc(O)ccc23)n1,AR_ic50
0,CC(=O)CCc1ccc(O)cc1,AR_ic50
4.72,C=CCc1ccc(O)c(OC)c1,AR_ic50
0,COc1cc(CCC(C)=O)ccc1O,AR_ic50
0,CC(=O)Cc1ccc(O)cc1,AR_ic50
6.61,CC1=C(C#N)[C@@H](c2ccc(F)cc2Cl)C(C(=O)OC(C)(C)C)=C(C)N1,AR_ic50
6.14,CCCC1=C(C(=O)OCC)[C@H](c2ccnc3ccccc23)C(C#N)=C(C)N1,AR_ic50
5.9,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)C)[C@H]1c1cccc([N+](=O)[O-])c1,AR_ic50
7.82,CN1C(=S)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)C1(C)C,AR_ic50
5.41,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1CCCC(=O)O,AR_ic50
6.32,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1CCCC(N)=O,AR_ic50
6.1,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1CCCNC(N)=O,AR_ic50
6.4,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1CCCS(N)(=O)=O,AR_ic50
6.77,CNS(=O)(=O)CCCN1C(=S)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)C1(C)C,AR_ic50
7.1,CN(C)S(=O)(=O)CCCN1C(=S)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)C1(C)C,AR_ic50
6.11,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1CCS(N)(=O)=O,AR_ic50
5.72,COc1cc(N2C(=O)C(C)(C)N(CCCS(N)(=O)=O)C2=S)ccc1C#N,AR_ic50
6.36,CC1(C)C(=O)N(c2ccc(C#N)c(Cl)c2)C(=S)N1CCCS(N)(=O)=O,AR_ic50
6.58,Cc1c(N2C(=O)C(C)(C)N(CCCS(N)(=O)=O)C2=S)ccc(C#N)c1C(F)(F)F,AR_ic50
6.11,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1CCCNS(N)(=O)=O,AR_ic50
5.85,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1CCCCS(N)(=O)=O,AR_ic50
6.52,Cc1cc(N2C(=O)C(C)(C)N(CCCS(N)(=O)=O)C2=S)ccc1C#N,AR_ic50
7.55,CSc1ccc(CN2CC(C)(C)[C@H](Oc3ccc(C#N)c(C(F)(F)F)c3)C2=O)cc1,AR_ic50
7.36,CC1(C)CN(Cc2ccccc2F)C(=O)[C@H]1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
7.22,N#Cc1ccc(Oc2ccc(F)cc2F)cc1C(F)(F)F,AR_ic50
7.42,CC1(C)CN(Cc2ccccc2)C(=O)[C@H]1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
5.6,O=S(=O)(Nc1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1)c1ccsc1,AR_ic50
5.5,COc1cccc(S(=O)(=O)Nc2ccc(-c3ccc4c(cnn4-c4ccc(F)cc4)c3)c(C(F)(F)F)c2)c1,AR_ic50
5.5,CCCS(=O)(=O)Nc1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1,AR_ic50
5.5,CCNS(=O)(=O)c1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1,AR_ic50
5.4,O=S(=O)(Nc1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1)c1cccc(C(F)(F)F)c1,AR_ic50
5.3,CS(=O)(=O)Nc1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1,AR_ic50
5.3,CCS(=O)(=O)Nc1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1,AR_ic50
5.2,O=S(=O)(Nc1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1)c1ccccc1,AR_ic50
5.2,CC(C)CNS(=O)(=O)c1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1,AR_ic50
5.2,CCCNS(=O)(=O)c1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1,AR_ic50
5,O=S(=O)(NCCO)c1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1,AR_ic50
8.54,O=C(CC(Nc1ccc([N+](=O)[O-])cc1)c1ccco1)c1ccc(Cl)cc1,AR_ic50
7,Cn1c(C#N)ccc1-c1ccc(C(=O)C(C)(C)C)cc1,AR_ic50
6.78,Cn1c(C#N)ccc1-c1ccc(/C(=N\O)C(C)(C)C)cc1,AR_ic50
6.52,COC(=O)C1=C(C)NC(C)=C(C#N)C1c1ccc(F)cc1Cl,AR_ic50
6.52,CCCC1=C(C(=O)OC)C(c2ccccc2Cl)C(C#N)=C(C)N1,AR_ic50
6.05,CCCCC1=C(C(=O)OC)C(c2ccccc2Cl)C(C#N)=C(C)N1,AR_ic50
7,CCCC1=C(C(=O)OC)C(c2ccc(F)cc2Cl)C(C#N)=C(C)N1,AR_ic50
6.1,COC(=O)C1=C(C(F)(F)F)NC(C)=C(C#N)C1c1ccc(F)cc1Cl,AR_ic50
5.41,COC(=O)C1=C(Cn2ccnc2)NC(C)=C(C#N)C1c1ccc(F)cc1Cl,AR_ic50
6.1,COC(=O)C1=C(Cn2cccn2)NC(C)=C(C#N)C1c1ccc(F)cc1Cl,AR_ic50
5.34,COC(=O)C1=C(Cn2cncn2)NC(C)=C(C#N)C1c1ccc(F)cc1Cl,AR_ic50
5.57,COC(=O)C1=C(Cn2cnnn2)NC(C)=C(C#N)C1c1ccc(F)cc1Cl,AR_ic50
6.52,COC(=O)C1=C(Cn2cnnn2)NC(C)=C(C#N)[C@H]1c1ccc(F)cc1Cl,AR_ic50
6.3,C[C@@]12CC[C@@H]3[C@H](CCC4=CC(=O)CC[C@]43C)[C@H]1CC[C@H]2[C@@]1(C)CC=CC(=O)N1,AR_ic50
5.52,C[C@@]12CC[C@@H]3[C@H](CC=C4C[C@H](O)CC[C@]43C)[C@H]1CC[C@H]2[C@@]1(C)CC=CC(=O)N1,AR_ic50
5.7,C[C@@]12CC[C@@H]3[C@H](CC=C4CC(=O)CC[C@]43C)[C@H]1CC[C@H]2[C@]1(C)CC=CC(=O)N1,AR_ic50
5.7,C[C@@]12CC[C@@H]3[C@H](CC=C4C[C@H](O)CC[C@]43C)[C@H]1CC[C@H]2[C@]1(C)CC=CC(=O)N1,AR_ic50
6.2,Cc1noc(=O)c2ccc(NC(=O)C(O)(CC(C)(C)c3cccc4c3OCC4)C(F)(F)F)cc12,AR_ic50
6.3,COc1ccc(F)cc1C(C)(C)CC(O)(C(=O)Nc1ccc2c(=O)onc(C)c2c1)C(F)(F)F,AR_ic50
6.8,Cc1noc(=O)c2ccc(NC(=O)C(O)(CC(C)(C)c3cc(F)ccc3O)C(F)(F)F)cc12,AR_ic50
5.85,Oc1cccc2c1[nH]c1ccc(Br)cc12,AR_ic50
5.34,N#Cc1ccc2[nH]c3c(O)cccc3c2c1,AR_ic50
7.47,Oc1c(Br)ccc2c1[nH]c1cc(Cl)c(Cl)cc12,AR_ic50
7.82,Oc1cccc2c1[nH]c1ccc(Cl)c(Cl)c12,AR_ic50
7.47,OC1(C(F)(F)F)CCCc2c1[nH]c1c(Cl)cc(Cl)cc21,AR_ic50
7.07,OC1(C(F)(F)F)CCCc2c1[nH]c1c(Cl)ccc(Cl)c21,AR_ic50
6.22,OC1(C(F)(F)F)CCCCc2c1[nH]c1c(Cl)cc(Cl)cc21,AR_ic50
7.05,OC1(C(F)(F)F)CCCc2c1[nH]c1c(Cl)cc(F)cc21,AR_ic50
5.04,CC1(O)CCCc2c1[nH]c1ccc(C#N)cc21,AR_ic50
6.32,N#Cc1ccc2[nH]c3c(c2c1)CCCC3(O)C(F)(F)F,AR_ic50
7.57,OC1(C(F)(F)F)CCCc2c1[nH]c1cc(Cl)c(Cl)cc21,AR_ic50
7.02,OC1(C(F)(F)F)CCCc2c1[nH]c1ccc(Cl)c(Cl)c21,AR_ic50
7.47,OC1(C(F)(F)C(F)(F)F)CCCc2c1[nH]c1cc(Cl)c(Cl)cc21,AR_ic50
7,OC1(C(F)(F)F)c2[nH]c3c(Cl)cc(Cl)cc3c2CCC1(F)F,AR_ic50
7.89,OC1(C(F)(F)F)CCc2c1[nH]c1c(Cl)cc(Cl)cc21,AR_ic50
6.4,CC1(C)C(=O)N(c2ccc(C#N)c(Cl)c2)C(=S)N1c1cccc(S(N)(=O)=O)c1,AR_ic50
6.52,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1cccc(S(N)(=O)=O)c1,AR_ic50
6.22,CC1(C)C(=O)N(c2ccc(C#N)c(Cl)c2)C(=S)N1c1cccc(S(N)(=O)=O)n1,AR_ic50
6.16,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1cccc(S(N)(=O)=O)n1,AR_ic50
6,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccnc(S(N)(=O)=O)c1,AR_ic50
5.7,CC1(C)C(=O)N(c2ccc(C#N)c(Cl)c2)C(=S)N1c1cncc(S(N)(=O)=O)c1,AR_ic50
6,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1cncc(S(N)(=O)=O)c1,AR_ic50
4.5,CCOc1cc(C2Nc3cccc4cccc(c34)N2)ccc1O,AR_ic50
4.51,Oc1ccc(C2Nc3cccc4cccc(c34)N2)cc1,AR_ic50
4.48,COc1cc(C2Nc3cccc4cccc(c34)N2)ccc1O,AR_ic50
5.09,COc1ccc(C2Nc3cccc4cccc(c34)N2)cc1O,AR_ic50
4.51,Oc1ccc(C2Nc3cccc4cccc(c34)N2)cc1O,AR_ic50
4.58,CC1=NN(c2ccccc2)C(=O)/C1=N\Nc1ccc(C(=O)O)c(O)c1,AR_ic50
8.22,CCCC(C)N1CC(C)(C)C(Oc2ccc(C#N)c(C(F)(F)F)c2)C1=O,AR_ic50
8,CCCCN1CC(C)(C)C(Oc2ccc(C#N)c(C(F)(F)F)c2)C1=O,AR_ic50
7.96,CC1(C)CN(Cc2ccccc2)C(=O)C1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
7.96,CC1(C)CN(Cc2cccc(O)c2)C(=O)C1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
7.89,CC1(C)CN(Cc2ccccc2O)C(=O)C1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
7.77,CC1(C)CN(Cc2ccc(O)cc2)C(=O)C1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
7.62,CCCN1CC(C)(C)C(Oc2ccc(C#N)c(C(F)(F)F)c2)C1=O,AR_ic50
7.55,CSc1ccc(CN2CC(C)(C)C(Oc3ccc(C#N)c(C(F)(F)F)c3)C2=O)cc1,AR_ic50
7.5,CCC(C)N1CC(C)(C)C(Oc2ccc(C#N)c(C(F)(F)F)c2)C1=O,AR_ic50
7.4,CC1(C)CN(Cc2noc(-c3ccccc3)n2)C(=O)C1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
7.38,CC1(C)COC(=O)[C@H]1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
7.37,CC1(C)CN(Cc2nc3ccccc3s2)C(=O)C1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
7.36,CC1(C)CN(Cc2ccccc2F)C(=O)C1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
7.32,CC1(C)CN(Cc2cccc(F)c2)C(=O)C1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
7.27,CC1(C)CN(Cc2nc(-c3ccccc3)no2)C(=O)C1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
7.16,CC1(C)COC(=O)C1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
7.09,CC1(C)CNC(=O)C1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
7.01,CCOC(=O)c1ccc(CN2CC(C)(C)C(Oc3ccc(C#N)c(C(F)(F)F)c3)C2=O)o1,AR_ic50
6.96,COc1cccc(CN2CC(C)(C)C(Oc3ccc(C#N)c(C(F)(F)F)c3)C2=O)c1,AR_ic50
6.89,CC1(C)CN(Cc2ccncc2)C(=O)C1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
6.84,CC1(C)CN(Cc2ccc(F)cc2)C(=O)C1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
6.67,COC(=O)c1csc(CN2CC(C)(C)C(Oc3ccc(C#N)c(C(F)(F)F)c3)C2=O)n1,AR_ic50
6.57,CCCCCN1CC(C)(C)C(Oc2ccc(C#N)c(C(F)(F)F)c2)C1=O,AR_ic50
6.55,COc1ccc(CN2CC(C)(C)C(Oc3ccc(C#N)c(C(F)(F)F)c3)C2=O)cc1,AR_ic50
6.53,COc1ccccc1CN1CC(C)(C)C(Oc2ccc(C#N)c(C(F)(F)F)c2)C1=O,AR_ic50
6.49,Cc1nc(CN2CC(C)(C)C(Oc3ccc(C#N)c(C(F)(F)F)c3)C2=O)cs1,AR_ic50
6.4,CCN1CC(C)(C)C(Oc2ccc(C#N)c(C(F)(F)F)c2)C1=O,AR_ic50
6.35,CCC(CC)CN1CC(C)(C)C(Oc2ccc(C#N)c(C(F)(F)F)c2)C1=O,AR_ic50
6.31,COC(=O)CN1CC(C)(C)C(Oc2ccc(C#N)c(C(F)(F)F)c2)C1=O,AR_ic50
6.29,COCN1CC(C)(C)C(Oc2ccc(C#N)c(C(F)(F)F)c2)C1=O,AR_ic50
6.28,CC1(C)CN(CCCO)C(=O)C1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
6.12,CCCCCCN1CC(C)(C)C(Oc2ccc(C#N)c(C(F)(F)F)c2)C1=O,AR_ic50
6.12,CC1(C)CN(Cc2ccccn2)C(=O)C1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
6.1,CC(C)CCCN1CC(C)(C)C(Oc2ccc(C#N)c(C(F)(F)F)c2)C1=O,AR_ic50
6.06,CC1(C)CN(Cc2cccnc2)C(=O)C1Oc1ccc(C#N)c(C(F)(F)F)c1,AR_ic50
5.92,CN1CC(C)(C)C(Oc2ccc(C#N)c(C(F)(F)F)c2)C1=O,AR_ic50
5.75,COCCN1CC(C)(C)C(Oc2ccc(C#N)c(C(F)(F)F)c2)C1=O,AR_ic50
5.61,CSCCN1CC(C)(C)C(Oc2ccc(C#N)c(C(F)(F)F)c2)C1=O,AR_ic50
5.45,CCOC(=O)CN1CC(C)(C)C(Oc2ccc(C#N)c(C(F)(F)F)c2)C1=O,AR_ic50
5.31,CCNC(=O)CN1CC(C)(C)C(Oc2ccc(C#N)c(C(F)(F)F)c2)C1=O,AR_ic50
5,CCN(CC)c1cc2oc(=O)ccc2cc1-c1ccccc1,AR_ic50
5.01,CCN(CC)c1cc2oc(=O)ccc2cc1-c1cccs1,AR_ic50
6.76,CC(=O)N[C@H]1C(C)(C)[C@H](Oc2ccc(C#N)c(C#N)c2)C1(C)C,AR_ic50
7.5,CC(=O)N[C@H]1C(C)(C)[C@H](Oc2ccc(C#N)c(Cl)c2)C1(C)C,AR_ic50
7.16,CC(=O)N[C@H]1C(C)(C)[C@H](Oc2ccc(C#N)c(C)c2)C1(C)C,AR_ic50
6.9,CC(=O)N[C@H]1C(C)(C)[C@H](Oc2ccc(C#N)c(C(F)(F)F)c2)C1(C)C,AR_ic50
6.79,CC(=O)N[C@H]1C(C)(C)[C@H](Oc2ccc(C#N)cc2Cl)C1(C)C,AR_ic50
6.29,CC(=O)N[C@H]1C(C)(C)[C@H](Oc2ccc(C#N)c(C)n2)C1(C)C,AR_ic50
7.09,CC1(C)[C@H](NC(=O)c2cnccn2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,AR_ic50
7.12,CC1(C)[C@H](NC(=O)c2cc[nH]n2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,AR_ic50
7.38,CC1(C)[C@H](NC(=O)c2cn[nH]c2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,AR_ic50
7.7,Cn1cc(C(=O)N[C@H]2C(C)(C)[C@H](Oc3ccc(C#N)c(Cl)c3)C2(C)C)cn1,AR_ic50
7.27,Cc1cc(C(=O)N[C@H]2C(C)(C)[C@H](Oc3ccc(C#N)c(Cl)c3)C2(C)C)nn1C,AR_ic50
7.52,Cc1nnc(C(=O)N[C@H]2C(C)(C)[C@H](Oc3ccc(C#N)c(Cl)c3)C2(C)C)o1,AR_ic50
7.8,CC1(C)[C@H](NC(=O)c2cnc3ncccn23)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,AR_ic50
7.16,Cc1nc2ncccn2c1C(=O)N[C@H]1C(C)(C)[C@H](Oc2ccc(C#N)c(Cl)c2)C1(C)C,AR_ic50
6.87,COCCn1ccc(C(=O)N[C@H]2C(C)(C)[C@H](Oc3ccc(C#N)c(Cl)c3)C2(C)C)n1,AR_ic50
6.87,CC1(C)[C@H](NC(=O)c2ccn(CCO)n2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,AR_ic50
7.23,CC1(C)[C@H](NC(=O)c2cnn(CCO)c2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,AR_ic50
7.05,CC1(C)[C@H](NC(=O)c2ccn(CCC#N)n2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,AR_ic50
6.79,CNC(=O)Cn1ccc(C(=O)N[C@H]2C(C)(C)[C@H](Oc3ccc(C#N)c(Cl)c3)C2(C)C)n1,AR_ic50
6.76,CN(C)C(=O)Cn1ccc(C(=O)N[C@H]2C(C)(C)[C@H](Oc3ccc(C#N)c(Cl)c3)C2(C)C)n1,AR_ic50
6.84,Cc1nc(O[C@H]2C(C)(C)[C@H](NC(=O)c3cnc4ncccn34)C2(C)C)ccc1C#N,AR_ic50
4.3,O=C(O)c1cccc(CSc2ccc(Cl)cc2Cl)c1,AR_ic50
4.3,Cc1ccc(OCCn2c(SCCC(=O)O)nc3ccccc32)cc1,AR_ic50
4.88,Cc1ccc(OCCn2c(SCCOc3ccccc3)nc3ccccc32)cc1,AR_ic50
4.41,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,AR_ic50
5.92,COC(=O)c1ccc([C@H]2Nc3ccc(C(C)=O)cc3[C@H]3C=CC[C@H]32)cc1,AR_ic50
6.05,CCOC(=O)c1ccc2c(c1)[C@H]1C=CC[C@@H]1[C@@H](c1ccccc1)N2,AR_ic50
6.3,NS(=O)(=O)c1ccc2c(c1)[C@@H]1C=CC[C@@H]1[C@@H](c1ccc(Br)cc1)N2,AR_ic50
4.3,O=C(CSc1nc(O)c2ccccc2n1)c1ccc(O)c(O)c1,AR_ic50
4.3,Cc1cc(/C=C/C(=O)O)c(C)n1-c1ccc2c(c1)OCO2,AR_ic50
4.46,O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,AR_ic50
5.44,O=C1COc2ccc(C3=Nn4cnnc4SC3c3ccccc3)cc2N1,AR_ic50
5.23,O=C1COc2ccc(C3=Nn4cnnc4SC3c3ccccc3F)cc2N1,AR_ic50
5.33,O=C1COc2ccc(C3=Nn4cnnc4SC3c3cccc(F)c3)cc2N1,AR_ic50
7.02,O=C1COc2ccc(C3=Nn4ccnc4SC3c3ccccc3)cc2N1,AR_ic50
5.92,O=C1COc2ccc(C3=Nc4ccccc4SC3c3ccccc3)cc2N1,AR_ic50
5.35,Cc1cc(F)ccc1-n1nc(C(F)(F)F)cc1-c1cc(Cl)c2c(c1)NC(=O)CO2,AR_ic50
7.66,CCOC(=O)c1c(C)[nH]c(C)c1-c1ccc([N+](=O)[O-])cc1,AR_ic50
7.33,CCOC(=O)c1c(-c2ccc([N+](=O)[O-])cc2)c(C)n(C)c1C,AR_ic50
6.26,CCOC(=O)c1c(-c2ccc([N+](=O)[O-])cc2)c(C)n(-c2ccccc2)c1C,AR_ic50
8.26,CCOC(=O)c1c(-c2ccc([N+](=O)[O-])cc2)c(C)n(Cc2ccccc2)c1C,AR_ic50
6.51,CCOC(=O)c1c(-c2ccc([N+](=O)[O-])cc2)c(C)n(CC2CCCCC2)c1C,AR_ic50
6.82,CCOC(=O)c1c(-c2ccc([N+](=O)[O-])cc2)c(C)n(CCc2ccccc2)c1C,AR_ic50
6.82,CCOC(=O)c1c(-c2ccc([N+](=O)[O-])cc2)c(C)n(C(=O)c2ccccc2)c1C,AR_ic50
6.89,CCOC(=O)c1c(-c2ccc([N+](=O)[O-])cc2)c(C)n(S(=O)(=O)c2ccccc2)c1C,AR_ic50
8.3,COC(=O)c1c(-c2ccc([N+](=O)[O-])cc2)c(C)n(Cc2ccccc2)c1C,AR_ic50
6.21,Cc1c(C(=O)O)c(-c2ccc([N+](=O)[O-])cc2)c(C)n1Cc1ccccc1,AR_ic50
6.52,Cc1c(CO)c(-c2ccc([N+](=O)[O-])cc2)c(C)n1Cc1ccccc1,AR_ic50
6.41,CC(=O)c1c(-c2ccc([N+](=O)[O-])cc2)c(C)n(Cc2ccccc2)c1C,AR_ic50
8.17,Cc1cc(-c2ccc([N+](=O)[O-])cc2)c(C)n1Cc1ccccc1,AR_ic50
6.89,COC(=O)c1c(-c2ccccc2)c(C)n(Cc2ccccc2)c1C,AR_ic50
7.57,COC(=O)c1c(-c2ccc(C#N)cc2)c(C)n(Cc2ccccc2)c1C,AR_ic50
8.41,COC(=O)c1c(-c2ccc(C#N)c(C(F)(F)F)c2)c(C)n(Cc2ccccc2)c1C,AR_ic50
8.85,Cc1c(C#N)c(-c2ccc(C#N)cc2)c(C)n1Cc1ccccc1,AR_ic50
8.47,Cc1c(C#N)c(-c2ccc(C#N)cc2)c(C)n1Cc1cccnc1,AR_ic50
8.05,Cc1c(C#N)c(-c2ccc(C#N)cc2)c(C)n1Cc1ccc(Cl)nc1,AR_ic50
