ligand_id,cnn_affinity,pose_score,CNN affinity (best pose),pose_score (best pose)
1700,5.192,0.5367,4.617,0.5528
1701,4.78,0.5445,4.78,0.5445
1702,6.129,0.6303,6.129,0.6303
1703,5.832,0.5388,4.868,0.6068
1704,4.892,0.5489,4.651,0.5573
1705,4.804,0.6008,4.804,0.6008
1706,5.728,0.4704,4.676,0.4904
1707,6.274,0.4704,4.842,0.5171
1708,4.978,0.4919,4.827,0.5562
1709,5.769,0.5701,4.269,0.6097
1710,5.952,0.5514,5.147,0.5875
1711,5.866,0.7483,5.866,0.7483
1712,5.168,0.5867,5.168,0.5867
1713,5.341,0.545,5.176,0.76
1714,5.007,0.4808,4.846,0.542
1715,5.691,0.577,4.679,0.6014
1716,5.808,0.5429,4.75,0.5652
1717,5.38,0.4724,4.407,0.6615
1718,5.693,0.4762,4.336,0.5305
1719,6.267,0.6773,6.267,0.6773
1720,,,,
1721,6.453,0.3138,6.367,0.6269
1723,5.507,0.35,5.507,0.35
1724,6.209,0.5295,6.209,0.5295
1725,5.719,0.5598,5.6,0.7712
1726,4.914,0.4374,4.914,0.4374
1727,5.256,0.4575,5.256,0.4575
1728,5.039,0.4585,5.039,0.4585
1729,4.696,0.4063,4.696,0.4063
1730,5.248,0.4676,5.248,0.4676
1731,5.335,0.5601,5.335,0.5601
1732,6.261,0.7578,6.261,0.7578
1733,5.569,0.4493,5.352,0.5117
1734,5.422,0.499,5.422,0.499
1735,4.138,0.3651,4.138,0.3651
1736,4.618,0.3364,4.567,0.3781
1737,5.423,0.4415,5.423,0.4415
1738,5.7,0.6872,5.7,0.6872
1739,5.443,0.4294,5.365,0.5892
1740,5.019,0.3521,4.673,0.3615
1741,4.867,0.3596,4.293,0.3968
1742,5.086,0.5136,4.85,0.5593
1743,5.388,0.7935,5.388,0.7935
1744,5.01,0.4516,4.268,0.4957
1745,6.625,0.6534,6.625,0.6534
1746,5.805,0.3509,4.894,0.4303
1748,3.726,0.6001,3.726,0.6001
1749,5.101,0.7949,5.101,0.7949
1750,4.963,0.8014,4.963,0.8014
1751,5.347,0.6927,5.154,0.7152
1752,4.755,0.7678,4.755,0.7678
1753,4.94,0.4513,4.535,0.6123
1754,4.391,0.5491,4.367,0.7229
1755,4.227,0.6893,4.227,0.6893
1756,4.641,0.5271,4.053,0.6118
1757,4.619,0.654,4.619,0.654
1758,4.074,0.6687,4.074,0.6687
1759,4.699,0.54,4.307,0.5933
1760,4.935,0.6114,4.686,0.6425
1761,4.896,0.5734,4.376,0.5759
1762,4.295,0.5582,4.295,0.5582
1763,4.407,0.5103,4.31,0.5179
1764,4.927,0.5752,4.927,0.5752
1765,4.177,0.5026,4.147,0.5245
1766,4.928,0.4505,4.925,0.5066
1767,4.426,0.4772,4.426,0.4772
1768,4.793,0.5543,4.559,0.6666
1769,4.99,0.4528,4.37,0.5061
1770,5.28,0.4435,4.888,0.4846
1771,5.286,0.495,4.68,0.5836
1772,4.438,0.6034,4.438,0.6034
1773,4.682,0.588,4.172,0.6113
1774,4.166,0.53,4.03,0.5338
1775,4.834,0.5036,4.834,0.5036
1776,5.177,0.5147,4.216,0.5785
1777,5.434,0.5433,4.892,0.5721
1778,5.746,0.4323,4.993,0.5882
1779,5.787,0.4569,4.887,0.5469
1780,6.385,0.7061,6.385,0.7061
1782,5.572,0.5525,5.572,0.5525
1786,5.333,0.5135,5.333,0.5135
1788,6.335,0.5113,5.711,0.6565
1789,5.891,0.5591,5.73,0.6539
1793,6.224,0.4495,6.224,0.4495
1794,5.853,0.5867,5.853,0.5867
1795,5.84,0.5015,5.84,0.5015
1797,5.075,0.4543,4.642,0.6195
1798,5.993,0.6491,5.993,0.6491
1799,6.016,0.3939,4.697,0.4595
1800,5.849,0.3989,5.665,0.5634
1801,5.966,0.494,5.209,0.5135
1803,6.279,0.5298,6.279,0.5298
1804,6.601,0.6572,6.601,0.6572
1805,6.162,0.2961,5.931,0.6212
1806,6.232,0.3694,6.135,0.7331
1807,5.684,0.3777,5.317,0.4201
1808,6.502,0.3092,6.16,0.6354
1809,6.155,0.7811,6.155,0.7811
1810,5.49,0.305,4.809,0.3928
1811,6.575,0.705,6.575,0.705
1812,6.047,0.5249,6.047,0.5249
1813,6.8,0.7225,6.8,0.7225
1814,6.241,0.3387,5.137,0.3771
1815,5.876,0.4272,5.071,0.5063
1820,6.04,0.4478,4.87,0.5168
1821,6.366,0.4591,5.986,0.5414
1822,6.028,0.8182,6.028,0.8182
1824,4.727,0.4534,4.451,0.4981
1825,6.353,0.7732,6.353,0.7732
1826,5.286,0.5702,4.078,0.5907
1827,5.383,0.5552,5.034,0.6222
1828,5.351,0.1942,5.08,0.251
1829,5.069,0.4776,5.032,0.4838
1833,4.096,0.4342,4.096,0.4342
1834,5.669,0.5178,5.669,0.5178
1835,5.458,0.4191,5.458,0.4191
1836,6.297,0.4898,6.297,0.4898
1848,5.205,0.5394,4.338,0.6078
1849,5.182,0.3837,4.291,0.5636
1850,5.152,0.5329,4.223,0.5523
1851,4.131,0.4522,4.067,0.5045
1914,5.871,0.346,5.811,0.5253
1915,5.528,0.2718,5.026,0.4845
1916,5.642,0.303,4.936,0.4463
1917,5.907,0.4409,4.691,0.5476
1918,5.448,0.4253,4.646,0.5156
1919,5.303,0.3591,4.37,0.4461
1920,5.835,0.3727,4.932,0.5624
1921,5.889,0.2908,5.209,0.375
1922,5.788,0.4552,5.175,0.5804
1923,5.655,0.39,4.245,0.424
1924,5.275,0.4194,4.387,0.5041
1927,4.567,0.3035,4.485,0.305
1928,5.556,0.4684,5.516,0.5638
1929,4.807,0.6505,4.697,0.658
1930,4.594,0.4837,4.442,0.5052
1931,5.342,0.5749,4.631,0.6089
1932,4.803,0.6271,4.803,0.6271
1933,4.934,0.6299,4.662,0.6488
1934,4.891,0.6151,4.891,0.6151
1935,4.756,0.5842,4.756,0.5842
1936,5.163,0.7092,5.15,0.7674
1937,4.933,0.5427,4.933,0.5427
1938,5.445,0.5601,4.888,0.6301
1939,4.88,0.5462,4.606,0.5473
1940,5.339,0.5311,4.619,0.5519
1941,4.97,0.5113,4.86,0.6304
1942,4.795,0.5537,4.496,0.6285
1943,4.628,0.4645,4.626,0.5084
1944,5.377,0.601,4.597,0.6141
1945,6.359,0.7098,5.504,0.7644
1946,4.979,0.634,4.979,0.634
1947,5.4,0.49,4.712,0.5816
1948,6.198,0.6767,6.198,0.6767
1949,5.893,0.343,5.888,0.4864
1950,6.742,0.446,6.575,0.6846
1951,5.476,0.3907,4.641,0.466
1952,6.179,0.357,4.561,0.3701
1953,6.355,0.4942,5.325,0.5121
1954,6.231,0.31,5.973,0.3644
1955,6.397,0.456,5.916,0.6162
1956,6.338,0.4653,5.971,0.5372
1957,6.496,0.3627,5.661,0.4566
1958,6.467,0.4811,6.26,0.5322
1959,6.265,0.4123,4.744,0.4558
1960,6.133,0.5824,6.133,0.5824
1961,5.359,0.4506,4.932,0.6186
1962,5.387,0.4907,5.387,0.4907
1963,4.679,0.5827,4.679,0.5827
1964,4.731,0.6277,4.731,0.6277
1965,4.707,0.387,4.607,0.4331
1966,4.933,0.4407,4.792,0.556
1967,4.859,0.3089,3.989,0.4128
1968,4.145,0.3716,4.065,0.4044
1969,5.676,0.6252,5.676,0.6252
1970,5.415,0.4996,5.415,0.4996
1971,4.959,0.3343,4.409,0.3945
1972,5.151,0.4156,5.151,0.4156
1973,5.326,0.3022,5.168,0.4136
1984,4.799,0.4392,4.277,0.6397
1985,4.64,0.7345,4.64,0.7345
1986,5.739,0.7176,5.739,0.7176
1987,3.94,0.4823,3.912,0.4854
1988,5.721,0.4061,5.494,0.4435
1989,6.357,0.4897,6.357,0.4897
1990,5.534,0.3752,4.929,0.4368
1991,6.398,0.422,6.023,0.5823
1992,5.659,0.4419,5.343,0.6488
1993,5.986,0.5069,4.502,0.51
1994,6.097,0.5164,5.323,0.5463
1995,6.325,0.5891,6.325,0.5891
1996,6.139,0.3023,5.989,0.456
1997,5.882,0.3966,5.58,0.5714
1998,6.84,0.812,6.84,0.812
1999,6.559,0.4912,6.295,0.5068
2001,6.653,0.3809,5.958,0.693
2003,4.794,0.554,4.794,0.554
2016,6.644,0.5408,6.644,0.5408
2018,5.114,0.3302,5.114,0.3302
2019,6.076,0.43,5.944,0.4426
2020,5.056,0.2509,4.636,0.31
2021,4.541,0.5226,3.875,0.5295
2022,4.657,0.6225,4.657,0.6225
2023,5.343,0.5638,5.343,0.5638
2024,6.482,0.4799,6.446,0.5049
2029,4.939,0.4228,4.869,0.5504
2030,4.785,0.5945,4.453,0.6493
2031,4.729,0.6255,4.306,0.7343
2032,4.199,0.558,4.199,0.558
2033,5.012,0.4227,3.986,0.4914
2034,4.285,0.5256,4.093,0.5415
2035,5.107,0.4368,4.168,0.5236
2036,5.423,0.5188,5.423,0.5188
2037,5.147,0.4622,4.351,0.5012
2038,4.684,0.4549,4.449,0.5518
2039,5.23,0.4311,4.102,0.5204
2040,6.262,0.3264,5.846,0.6631
2041,4.323,0.5231,4.323,0.5231
2042,4.997,0.4701,4.332,0.5313
2043,5.179,0.5334,5.179,0.5334
2044,5.687,0.6467,5.372,0.6519
2045,4.629,0.6643,4.629,0.6643
2046,5.614,0.5512,4.789,0.5947
2062,5.417,0.3403,4.718,0.4591
2063,5.473,0.4448,5.473,0.4448
2064,5.589,0.2979,5.42,0.3455
2065,5.126,0.2379,4.926,0.3001
2066,5.376,0.4808,5.229,0.6106
2067,5.038,0.2253,5.038,0.2253
2069,4.694,0.3965,4.637,0.4911
2071,5.742,0.5527,5.742,0.5527
2072,5.856,0.4663,5.718,0.6066
2074,6.528,0.5299,6.528,0.5299
2075,6.67,0.2514,4.965,0.2877
2076,6.586,0.2372,5.813,0.3061
2077,5.338,0.2381,5.338,0.2381
2092,5.832,0.3714,5.557,0.445
2093,4.21,0.5196,4.159,0.5236
2094,4.086,0.5502,3.972,0.5515
2095,5.149,0.5138,4.94,0.6372
2096,4.928,0.6526,4.928,0.6526
2097,5.24,0.545,4.459,0.553
2098,4.321,0.5575,4.321,0.5575
2099,5.242,0.7574,5.242,0.7574
2100,4.955,0.5655,4.38,0.6495
2101,5.878,0.4305,5.258,0.4805
2102,6.078,0.3846,6.011,0.6009
2103,6.04,0.2951,5.685,0.4031
2104,5.742,0.6468,5.742,0.6468
2105,6.066,0.4336,6.066,0.4336
2106,5.802,0.5967,5.522,0.6836
2107,4.939,0.5092,4.939,0.5092
2109,5.715,0.4223,5.683,0.5497
2110,6.607,0.5322,6.607,0.5322
2112,5.675,0.3613,5.577,0.5291
2113,5.355,0.4115,4.788,0.446
2114,5.511,0.4568,4.609,0.5393
2115,5.301,0.6582,5.301,0.6582
2116,5.119,0.2913,5.062,0.3086
2117,6.632,0.4087,6.632,0.4087
2118,5.985,0.5388,5.914,0.7279
2121,6.116,0.5149,5.385,0.5952
2134,6.416,0.6586,6.416,0.6586
2135,5.782,0.4595,5.513,0.508
2136,6.311,0.6133,6.311,0.6133
2137,6.478,0.6578,6.321,0.6909
2140,6.124,0.6329,6.124,0.6329
2141,6.661,0.3545,5.704,0.4643
2142,6.506,0.297,6.226,0.4288
2144,6.692,0.4163,5.717,0.5559
2146,5.911,0.3869,5.475,0.4187
2150,6.03,0.5533,5.767,0.6454
2152,5.283,0.4576,4.523,0.5186
2153,4.422,0.6277,4.333,0.7438
2154,5.647,0.3731,4.629,0.4368
2155,6.305,0.3434,6.293,0.4272
2156,5.824,0.5677,5.478,0.6551
2157,6.622,0.3775,6.622,0.3775
2158,7.114,0.7844,7.114,0.7844
2159,5.103,0.4149,5.103,0.4149
2160,6.298,0.6174,6.298,0.6174
2161,4.494,0.4679,4.458,0.4684
2162,5.637,0.4414,5.525,0.5418
2163,5.441,0.5872,5.441,0.5872
2164,5.392,0.5197,5.392,0.5197
2165,6.737,0.4368,5.777,0.4759
2166,5.726,0.457,5.191,0.5473
2167,6.549,0.5287,6.549,0.5287
2168,4.492,0.3909,4.492,0.3909
2169,6.003,0.3843,5.626,0.4686
2170,6.091,0.424,5.362,0.4946
2171,6.318,0.5204,6.318,0.5204
2172,6.28,0.3025,6.099,0.3217
2173,6.434,0.595,6.084,0.6153
2177,5.185,0.3244,4.924,0.3343
2179,7.135,0.4494,7.135,0.4494
2181,5.294,0.5485,4.193,0.5854
2182,6.617,0.4268,5.056,0.4689
2183,6.291,0.6055,6.291,0.6055
2184,5.217,0.4737,4.545,0.525
2185,6.047,0.6551,6.047,0.6551
2186,5.714,0.358,4.968,0.4729
2187,6.08,0.3659,5.75,0.5039
2188,6.242,0.5239,6.242,0.5239
2189,6.794,0.3396,6.353,0.4203
2190,7.264,0.8547,7.264,0.8547
2191,6.378,0.3509,6.13,0.5196
2192,6.889,0.5165,6.889,0.5165
2193,6.2,0.36,5.919,0.4231
2194,4.597,0.3935,4.556,0.4107
2195,5.803,0.5284,5.803,0.5284
2196,5.325,0.4028,5.325,0.4028
2197,4.451,0.6326,4.451,0.6326
2198,5.176,0.6611,5.176,0.6611
2199,4.646,0.7366,4.646,0.7366
2200,5.164,0.7202,5.164,0.7202
2201,4.714,0.6854,4.714,0.6854
2202,4.214,0.6152,4.214,0.6152
2203,4.611,0.6918,4.611,0.6918
2204,5.684,0.733,5.684,0.733
2205,4.176,0.685,4.159,0.6899
2206,4.931,0.6976,4.931,0.6976
2207,5.18,0.5868,4.317,0.6309
2208,4.994,0.7039,4.994,0.7039
2210,6.272,0.4168,4.925,0.5339
2211,4.656,0.4752,4.483,0.5575
2212,5.641,0.5899,5.369,0.684
2213,5.443,0.3996,4.403,0.4417
2214,5.197,0.5746,4.146,0.5898
2215,5.892,0.5048,5.498,0.6921
2216,5.169,0.4603,5.169,0.4603
2217,5.74,0.3522,4.876,0.4704
2218,5.73,0.5413,5.73,0.5413
2219,5.598,0.3704,4.896,0.509
2220,6.182,0.5027,5.922,0.572
2221,4.914,0.3363,4.832,0.4732
2222,4.931,0.3317,4.631,0.3756
2223,6.248,0.3223,6.212,0.479
2224,5.494,0.3886,4.54,0.4825
2225,5.261,0.5916,4.303,0.6232
2240,4.569,0.4583,4.569,0.4583
2241,6.463,0.4197,4.812,0.4559
2242,5.528,0.423,4.911,0.5059
2245,5.185,0.413,4.826,0.46
2246,5.203,0.5233,4.964,0.6432
2247,4.638,0.5422,4.638,0.5422
2254,5.633,0.6373,5.255,0.6523
2259,5.688,0.6248,5.688,0.6248
2278,5.7,0.3354,5.7,0.3354
2279,5.797,0.3411,5.244,0.4472
2280,5.282,0.329,4.692,0.3985
2281,5.532,0.4269,5.424,0.4723
2282,5.621,0.2627,5.404,0.4562
2283,5.688,0.3846,5.396,0.5292
2284,5.532,0.3809,5.532,0.3809
2285,5.284,0.3937,4.5,0.4397
2286,6.371,0.4033,6.256,0.5724
2287,5.94,0.7008,5.94,0.7008
2288,6.172,0.5068,5.696,0.5627
2289,5.527,0.5895,5.527,0.5895
2291,5.316,0.4027,4.677,0.5366
2292,5.051,0.4827,5.051,0.4827
2293,5.902,0.7001,5.902,0.7001
2294,6.097,0.6941,6.097,0.6941
2295,5.695,0.6089,5.695,0.6089
2296,5.286,0.344,4.781,0.4794
2297,5.858,0.5118,5.858,0.5118
2298,5.443,0.4436,5.279,0.5584
2299,5.477,0.4297,5.477,0.4297
2300,6.205,0.6074,6.205,0.6074
2301,6.02,0.4769,6.02,0.4769
2302,5.717,0.412,5.185,0.5678
2303,5.835,0.4787,5.015,0.5863
2304,6.097,0.4329,5.588,0.4593
2305,5.418,0.4717,5.418,0.4717
2306,5.422,0.5106,5.422,0.5106
2307,5.122,0.4592,5.122,0.4592
2308,5.102,0.2842,4.635,0.3348
2309,5.568,0.7072,5.568,0.7072
2311,5.026,0.7083,5.026,0.7083
2313,5.543,0.4588,5.528,0.5614
2314,6.594,0.4758,6.594,0.4758
2316,4.812,0.4754,4.084,0.6203
2317,5.682,0.4481,5.682,0.4481
2318,4.481,0.4137,4.285,0.5693
2319,5.419,0.4675,4.667,0.5416
2320,4.3,0.5658,4.008,0.5772
2321,6.076,0.5457,6.076,0.5457
2322,5.467,0.5012,5.076,0.5222
2323,5.55,0.2649,4.962,0.421
2324,5.745,0.5292,5.745,0.5292
2325,6.291,0.4956,6.291,0.4956
2326,6.226,0.4014,6.085,0.5117
2327,5.984,0.5899,5.685,0.627
2328,5.981,0.4263,5.981,0.4263
2329,5.827,0.3227,5.808,0.367
2330,5.781,0.4278,5.78,0.5766
2331,5.703,0.3034,5.417,0.5303
2332,5.739,0.4126,4.724,0.4905
2333,5.687,0.304,5.053,0.3906
2334,5.652,0.3905,5.116,0.5111
2335,5.913,0.4633,5.608,0.5999
2336,6.184,0.5376,6.184,0.5376
2337,5.319,0.5792,5.248,0.585
2338,5.101,0.6801,4.967,0.6947
2339,5.413,0.5566,5.413,0.5566
2340,5.722,0.2124,5.092,0.3212
2341,5.296,0.4594,4.684,0.5841
2342,5.827,0.7028,5.582,0.7455
2343,5.461,0.5822,5.461,0.5822
2344,6.124,0.6546,6.124,0.6546
2345,4.727,0.5006,4.607,0.5955
2346,5.38,0.1328,5.106,0.2633
2347,6.425,0.6277,6.425,0.6277
2348,5.654,0.361,5.049,0.4098
2349,6.256,0.4683,5.743,0.6652
2350,6.193,0.4461,6.133,0.6027
2351,5.788,0.5932,4.752,0.6654
2352,5.064,0.4655,4.853,0.5313
2353,5.794,0.6186,5.794,0.6186
2354,5.296,0.5906,5.296,0.5906
2355,5.46,0.5516,5.285,0.7018
2356,5.688,0.6233,5.688,0.6233
2357,5.176,0.5583,5.086,0.6986
2358,4.999,0.5885,4.999,0.5885
2359,5.322,0.4343,5.285,0.5812
2361,6.118,0.5897,6.118,0.5897
2362,6.278,0.4792,5.584,0.5793
2363,6.506,0.7195,6.506,0.7195
2364,6.115,0.4796,6.084,0.7707
2367,6.273,0.5114,5.411,0.5244
2368,7.013,0.3604,5.137,0.4266
2369,6.712,0.3152,6.44,0.6863
2370,5.82,0.4098,5.027,0.5202
2371,5.657,0.3399,4.844,0.4413
2372,6.428,0.3032,5.617,0.4889
2373,5.57,0.5636,5.405,0.6006
2374,6.277,0.3837,5.196,0.4609
2375,6.08,0.2974,5.927,0.4979
2376,5.848,0.4852,5.017,0.6498
2377,5.605,0.4583,4.861,0.4727
2378,6.405,0.5004,5.705,0.5697
2379,5.405,0.4419,5.279,0.6142
2380,5.309,0.4862,4.674,0.5462
2381,6.259,0.541,6.139,0.7515
2382,5.264,0.5465,5.173,0.6571
2385,5.105,0.4153,4.738,0.5078
2386,5.254,0.6397,5.254,0.6397
2387,4.269,0.3122,3.947,0.3148
2388,5.555,0.6515,5.555,0.6515
2389,4.63,0.3581,4.102,0.3648
2390,5.823,0.3186,5.021,0.4057
2391,5.477,0.3087,4.463,0.4015
2392,5.242,0.3546,4.664,0.3992
2393,5.342,0.3581,5.047,0.4451
2394,5.428,0.4233,5.428,0.4233
2395,5.424,0.4246,5.424,0.4246
2396,4.927,0.4083,4.752,0.5327
2397,4.088,0.3009,4.077,0.3148
2398,5.546,0.4795,5.546,0.4795
2399,4.909,0.391,4.06,0.405
2400,5.358,0.5556,5.358,0.5556
2401,5.032,0.4388,5.032,0.4388
2402,5.385,0.3869,4.455,0.4554
2406,6.73,0.404,6.73,0.404
2433,6.0,0.3994,6.0,0.3994
2434,6.036,0.3774,5.832,0.3893
2466,5.388,0.4031,4.63,0.421
2473,4.686,0.542,4.686,0.542
2474,4.505,0.5917,4.505,0.5917
2475,5.444,0.7688,5.444,0.7688
2476,5.728,0.34,4.808,0.4107
2477,5.716,0.6571,5.716,0.6571
2478,5.928,0.6523,5.928,0.6523
2479,5.134,0.3876,5.048,0.437
2480,4.909,0.4129,4.909,0.4129
2481,5.247,0.4633,4.698,0.641
2482,5.588,0.9181,5.588,0.9181
2483,4.872,0.4028,4.491,0.4626
2484,5.246,0.5295,5.246,0.5295
2485,5.363,0.4861,5.363,0.4861
2486,5.042,0.4802,4.569,0.4968
2487,4.868,0.5325,4.868,0.5325
2489,4.652,0.4079,4.64,0.4705
2490,4.696,0.5144,4.696,0.5144
2491,5.579,0.6606,5.579,0.6606
2492,4.943,0.5388,4.943,0.5388
2493,5.316,0.6665,5.316,0.6665
2494,4.644,0.4418,4.493,0.5282
2495,5.297,0.6807,5.297,0.6807
2496,5.239,0.5442,4.588,0.6337
2497,5.605,0.3625,4.621,0.4737
2498,6.172,0.7062,6.172,0.7062
2499,5.704,0.2464,4.954,0.2804
2500,5.746,0.4072,5.746,0.4072
2501,6.566,0.2851,5.985,0.4252
2502,5.049,0.4084,4.919,0.6224
2503,6.078,0.4663,5.564,0.5657
2504,6.085,0.5623,5.591,0.7437
2505,5.987,0.5487,4.778,0.5568
2506,5.797,0.3748,5.659,0.5283
2507,5.683,0.3626,5.683,0.3626
2508,6.36,0.5233,6.36,0.5233
2509,6.367,0.3706,5.893,0.4624
2510,6.318,0.4989,5.995,0.5286
2511,5.466,0.414,4.98,0.4503
2512,5.704,0.4282,5.088,0.5188
2513,6.643,0.3297,5.925,0.5409
2514,5.945,0.4195,5.945,0.4195
2515,4.856,0.4822,4.856,0.4822
2516,5.802,0.3513,5.083,0.546
2517,6.017,0.3676,5.461,0.4552
2518,6.406,0.5369,6.406,0.5369
2519,6.051,0.4284,5.029,0.4682
2520,5.973,0.5325,5.973,0.5325
2521,5.148,0.4473,4.66,0.4679
2522,5.02,0.4929,5.02,0.4929
2523,6.153,0.4853,5.525,0.7269
2524,5.99,0.5265,5.334,0.5798
2525,4.523,0.4664,4.423,0.5097
2526,6.056,0.423,5.633,0.4724
2528,4.682,0.3907,4.678,0.4005
2529,4.416,0.343,4.368,0.3551
2530,5.481,0.4139,4.996,0.539
2531,5.685,0.3737,5.222,0.5117
2532,6.158,0.3345,5.041,0.4016
2533,6.519,0.3185,5.66,0.4405
2534,5.853,0.5851,5.092,0.655
2535,6.333,0.3392,5.646,0.3514
2538,6.342,0.4509,6.091,0.6528
2540,4.987,0.2798,4.433,0.343
2545,6.336,0.8061,6.336,0.8061
2546,6.713,0.6897,6.713,0.6897
2547,6.37,0.6071,6.091,0.6293
2548,5.819,0.5043,5.819,0.5043
2549,5.655,0.329,5.655,0.329
2550,6.518,0.2891,6.518,0.2891
2566,6.186,0.267,6.06,0.3564
2568,5.96,0.3871,5.657,0.5281
2569,5.011,0.4806,4.355,0.5951
2570,5.361,0.5542,5.231,0.6052
2571,6.127,0.3371,5.223,0.4356
2573,4.885,0.5223,4.713,0.7094
2574,4.887,0.6974,4.887,0.6974
2575,5.095,0.5459,4.47,0.6192
2576,4.846,0.5591,4.722,0.6912
2577,4.697,0.5805,4.652,0.6036
2578,5.368,0.6001,4.806,0.714
2579,5.342,0.7941,5.342,0.7941
2580,5.034,0.5261,4.843,0.5751
2581,6.366,0.8787,6.366,0.8787
2582,5.785,0.3808,4.988,0.4712
2583,4.717,0.5442,4.588,0.6305
2584,5.334,0.7498,5.334,0.7498
2585,5.227,0.4906,4.979,0.5641
2586,4.967,0.6819,4.967,0.6819
2587,5.533,0.5353,5.329,0.655
2588,6.726,0.7706,6.726,0.7706
2591,6.721,0.6209,6.721,0.6209
2595,5.472,0.4832,4.567,0.5148
2596,5.508,0.4332,5.508,0.4332
2597,5.283,0.5342,5.283,0.5342
2598,5.522,0.4566,4.738,0.5827
2599,4.575,0.2633,4.527,0.2831
2600,6.001,0.6864,6.001,0.6864
2601,5.961,0.3448,5.961,0.3448
2609,5.611,0.4021,5.07,0.4686
2610,6.706,0.5073,5.272,0.6479
2612,4.536,0.5951,4.489,0.5963
2613,6.254,0.4712,5.858,0.5141
2614,5.943,0.5722,5.943,0.5722
2615,5.784,0.4303,5.296,0.4685
2616,6.054,0.3543,5.992,0.4847
2617,4.782,0.4135,4.759,0.4149
2618,6.492,0.4079,6.196,0.578
2619,6.243,0.4068,5.134,0.4993
2620,6.582,0.7017,6.582,0.7017
2621,6.544,0.5313,6.544,0.5313
2622,6.136,0.5054,5.418,0.5353
2623,6.249,0.4431,4.888,0.4478
2624,6.024,0.4298,5.613,0.634
2625,6.726,0.6418,6.25,0.6838
2626,6.652,0.485,6.167,0.5378
2627,6.368,0.5326,6.08,0.5396
2628,5.697,0.5106,5.697,0.5106
2629,6.317,0.7696,6.317,0.7696
2630,5.563,0.3508,5.257,0.4806
2631,6.542,0.4638,6.231,0.7075
2632,6.774,0.607,6.774,0.607
2633,6.224,0.388,5.748,0.468
2634,6.775,0.438,5.868,0.6299
2637,6.348,0.4351,4.794,0.4846
2643,6.062,0.4547,5.347,0.534
2644,5.574,0.4154,4.787,0.4299
2648,6.576,0.4805,6.309,0.624
2650,5.986,0.3988,5.875,0.4192
2651,6.727,0.5731,6.727,0.5731
2652,3.706,0.641,3.693,0.6455
2653,5.025,0.5783,4.468,0.584
2654,5.573,0.5964,5.573,0.5964
2655,5.496,0.6131,5.496,0.6131
2656,5.433,0.6035,5.321,0.748
2657,6.582,0.3929,4.824,0.5313
2658,5.924,0.6443,5.924,0.6443
2659,5.959,0.4347,5.959,0.4347
2660,5.948,0.4916,5.782,0.5993
2661,5.841,0.4273,5.636,0.5822
2662,6.023,0.4435,5.865,0.6598
2663,6.141,0.425,6.141,0.425
2664,6.133,0.3728,5.841,0.6763
2665,5.786,0.5712,5.304,0.6219
2666,6.108,0.4099,4.812,0.479
2667,6.418,0.6134,6.418,0.6134
2668,6.642,0.4363,5.853,0.4912
2669,6.558,0.5715,6.558,0.5715
2670,7.167,0.3971,6.372,0.4462
2671,6.595,0.4904,5.55,0.4907
2674,6.289,0.3937,5.917,0.5848
2678,5.603,0.5778,5.603,0.5778
2679,4.582,0.3128,4.493,0.3181
2680,5.387,0.4704,4.944,0.4765
2681,4.839,0.3913,4.839,0.3913
2682,5.212,0.2883,4.609,0.3295
2683,5.603,0.8174,5.603,0.8174
2684,3.981,0.4282,3.969,0.4305
2685,4.488,0.4583,4.488,0.4583
2686,4.777,0.5074,4.777,0.5074
2687,4.582,0.3483,4.582,0.3483
2688,5.627,0.4365,4.821,0.5361
2689,5.613,0.403,4.816,0.5466
2690,4.393,0.5188,3.761,0.5314
2692,4.703,0.5913,4.703,0.5913
2693,5.831,0.5068,5.603,0.6565
2694,5.568,0.5226,5.568,0.5226
2695,5.024,0.5238,4.127,0.5957
2696,5.947,0.6972,5.837,0.731
2697,5.602,0.8003,5.602,0.8003
2698,4.646,0.5884,4.611,0.7568
2699,4.348,0.5174,4.128,0.5662
2700,4.759,0.5522,4.685,0.5896
2701,4.947,0.5993,4.802,0.8142
2702,5.439,0.7459,4.966,0.7506
2703,5.265,0.8825,5.265,0.8825
2704,3.987,0.6277,3.939,0.6557
2706,4.98,0.3555,4.491,0.4799
2707,5.636,0.4487,4.471,0.4719
2708,5.022,0.5843,5.022,0.5843
2709,5.051,0.3881,4.427,0.4898
2710,5.854,0.3231,4.963,0.3471
2711,5.553,0.4207,5.553,0.4207
2712,5.865,0.5674,5.865,0.5674
2713,5.756,0.4349,5.675,0.7433
2714,5.013,0.5109,4.388,0.6788
2715,5.933,0.5905,5.933,0.5905
2716,6.164,0.467,6.154,0.6103
2717,5.2,0.5715,5.2,0.5715
2718,5.182,0.4503,4.896,0.5422
2719,6.246,0.3157,4.997,0.3737
2720,4.723,0.5493,3.9,0.5615
2721,5.072,0.7669,5.072,0.7669
2722,5.174,0.6163,4.875,0.6573
2723,5.101,0.6088,4.382,0.703
2724,5.013,0.5232,4.552,0.6005
2725,6.042,0.5713,6.042,0.5713
2727,6.763,0.8748,6.763,0.8748
2728,6.356,0.296,5.94,0.5079
2734,6.508,0.4226,5.819,0.6573
2735,6.489,0.2443,5.532,0.38
2737,4.907,0.4027,4.852,0.4089
2752,5.591,0.3694,5.082,0.4405
2753,5.726,0.404,5.609,0.5888
