ligand_id,cnn_affinity,pose_score,CNN affinity (best pose),pose_score (best pose)
927,7.348,0.7171,7.106,0.7342
928,7.372,0.7949,7.372,0.7949
929,7.305,0.7959,7.294,0.8734
930,7.452,0.7952,7.452,0.7952
931,8.244,0.2729,8.027,0.3733
933,7.615,0.7535,7.615,0.7535
935,7.788,0.6765,7.788,0.6765
936,7.479,0.6267,7.479,0.6267
937,8.012,0.5667,7.679,0.6545
938,7.7,0.7603,7.7,0.7603
940,6.414,0.7037,6.414,0.7037
941,6.401,0.6894,6.401,0.6894
942,5.051,0.8037,5.051,0.8037
943,5.788,0.5582,5.741,0.6853
944,6.388,0.6394,6.182,0.7558
945,6.225,0.7306,6.149,0.8813
948,4.811,0.4305,4.622,0.4821
950,5.411,0.5441,5.2,0.7044
951,7.595,0.4081,7.484,0.4805
952,7.192,0.3982,6.838,0.4858
953,7.379,0.3147,7.311,0.4978
954,7.331,0.3592,7.265,0.4379
955,7.007,0.444,6.915,0.583
956,7.107,0.4449,7.107,0.4449
957,6.748,0.3545,6.721,0.4425
958,7.013,0.4046,6.724,0.5685
959,7.041,0.8982,7.041,0.8982
960,6.445,0.6454,6.424,0.7745
961,6.633,0.7917,6.437,0.8255
962,6.409,0.7858,6.409,0.7858
963,6.227,0.476,6.193,0.6515
964,8.188,0.6465,7.779,0.6534
965,8.073,0.7407,8.073,0.7407
966,7.652,0.7649,7.652,0.7649
967,7.525,0.8947,7.525,0.8947
968,6.612,0.6499,6.509,0.6912
969,6.966,0.4038,6.803,0.4397
970,6.71,0.597,6.71,0.597
971,6.569,0.6163,6.569,0.6163
972,6.827,0.4098,6.684,0.454
973,6.746,0.4953,6.344,0.5699
974,6.824,0.5294,6.824,0.5294
975,6.382,0.3923,6.21,0.5668
976,6.434,0.5456,6.434,0.5456
977,6.881,0.5349,6.875,0.5365
978,7.231,0.3955,7.231,0.3955
979,6.976,0.5712,6.976,0.5712
980,6.114,0.4438,5.846,0.5009
981,6.903,0.588,6.885,0.7019
982,6.823,0.7795,6.823,0.7795
983,6.907,0.8517,6.907,0.8517
984,6.61,0.4544,6.505,0.6254
985,6.746,0.7316,6.719,0.8285
986,6.738,0.7362,6.738,0.7362
987,6.412,0.7227,6.368,0.7501
988,6.532,0.5353,6.502,0.6996
989,6.748,0.5356,6.699,0.7508
990,6.798,0.6803,6.798,0.6803
991,6.709,0.6445,6.623,0.7035
992,7.061,0.857,7.061,0.857
993,6.966,0.7308,6.955,0.8362
994,6.682,0.8721,6.682,0.8721
995,6.502,0.7208,6.502,0.7208
996,6.764,0.6441,6.701,0.6758
997,6.914,0.6417,6.753,0.679
998,6.955,0.6867,6.926,0.7369
999,6.933,0.7178,6.933,0.7178
1000,6.886,0.6644,6.886,0.6644
1001,6.624,0.6494,6.624,0.6494
1002,6.667,0.6207,6.565,0.6864
1003,6.708,0.7468,6.708,0.7468
1004,6.476,0.6367,6.454,0.687
1005,6.245,0.5034,6.238,0.7065
1006,7.006,0.7821,7.006,0.7821
1007,6.516,0.6939,6.474,0.7055
1008,6.502,0.6997,6.502,0.6997
1009,6.637,0.7208,6.627,0.7215
1010,6.589,0.4575,6.574,0.5603
1011,6.757,0.5774,6.659,0.6032
1012,6.876,0.7016,6.876,0.7016
1013,6.662,0.7213,6.662,0.7213
1014,6.635,0.629,6.631,0.6467
1015,6.704,0.6779,6.704,0.6779
1016,6.63,0.7541,6.63,0.7541
1017,6.604,0.7127,6.604,0.7127
1018,6.353,0.5153,6.327,0.5712
1022,5.884,0.659,5.865,0.791
1023,6.069,0.5363,6.069,0.5363
1024,6.203,0.687,6.13,0.8031
1025,6.181,0.7304,6.166,0.8212
1026,6.373,0.6212,6.208,0.6623
1027,6.196,0.7054,6.196,0.7054
1028,6.22,0.6193,6.037,0.6473
1029,5.791,0.5789,5.791,0.5789
1030,6.791,0.7462,6.791,0.7462
1031,6.61,0.6459,6.539,0.7761
1032,7.044,0.3489,6.774,0.3817
1033,6.953,0.1852,6.878,0.3886
1034,6.841,0.3704,6.841,0.3704
1035,6.348,0.5675,6.168,0.61
1036,5.968,0.6147,5.688,0.6381
1037,5.819,0.5456,5.809,0.6627
1038,5.558,0.739,5.558,0.739
1039,6.972,0.6046,6.619,0.8046
1040,6.104,0.7903,6.104,0.7903
1041,6.065,0.6583,6.028,0.6757
1042,5.898,0.5989,5.853,0.7035
1043,6.028,0.7258,6.028,0.7258
1044,6.586,0.6603,6.586,0.6603
1045,6.193,0.744,6.193,0.744
1046,6.351,0.7428,6.339,0.7884
1047,6.382,0.5817,6.284,0.6152
1048,6.786,0.6209,6.394,0.73
1049,5.605,0.5879,5.404,0.6804
1050,5.84,0.592,5.832,0.7665
1054,7.81,0.4565,7.796,0.7913
1063,8.362,0.3187,7.463,0.3979
1065,8.587,0.6262,8.587,0.6262
1066,6.646,0.7339,6.607,0.7543
1067,6.365,0.7866,6.365,0.7866
1068,6.158,0.6656,6.05,0.7884
1069,6.298,0.831,6.298,0.831
1070,6.172,0.7449,6.172,0.7449
1071,6.475,0.5713,6.19,0.7777
1072,6.54,0.6724,6.41,0.7918
1073,6.571,0.7524,6.525,0.7878
1074,6.154,0.8445,6.154,0.8445
1075,6.423,0.5131,6.399,0.8247
1076,6.632,0.7481,6.632,0.7481
1077,6.345,0.6782,6.338,0.6897
1078,6.403,0.7602,6.364,0.7711
1079,6.445,0.49,6.262,0.7622
1080,6.443,0.8131,6.443,0.8131
1081,6.367,0.7878,6.367,0.7878
1082,6.421,0.4316,5.957,0.6495
1083,6.069,0.7645,6.069,0.7645
1084,6.602,0.5723,6.111,0.6909
1085,6.427,0.8425,6.427,0.8425
1086,6.089,0.753,6.089,0.753
1087,6.355,0.7392,6.355,0.7392
1088,6.116,0.6314,5.897,0.7603
1089,6.108,0.7132,6.098,0.7291
1090,6.048,0.6666,5.98,0.7811
1091,6.365,0.8276,6.365,0.8276
1092,6.247,0.6075,6.232,0.823
1093,6.032,0.6919,6.026,0.693
1094,6.008,0.6824,5.972,0.7328
1095,6.49,0.4893,6.437,0.6781
1096,6.856,0.6805,6.856,0.6805
1097,6.43,0.7375,6.43,0.7375
1098,8.278,0.6956,8.278,0.6956
1100,8.307,0.3117,8.273,0.4243
1101,8.372,0.4499,8.331,0.6346
1102,8.772,0.3573,8.465,0.4233
1104,6.683,0.3738,6.611,0.6681
1105,6.812,0.4974,6.771,0.546
1106,6.875,0.5115,6.799,0.6544
1107,6.536,0.4339,6.451,0.5375
1109,6.757,0.5374,6.734,0.7448
1110,6.763,0.7889,6.734,0.7948
1111,7.757,0.5497,7.603,0.6011
1112,6.863,0.6717,6.779,0.7629
1113,6.918,0.788,6.918,0.788
1114,7.428,0.525,7.428,0.525
1115,7.452,0.5535,7.452,0.5535
1116,7.438,0.5256,7.395,0.6761
1117,7.374,0.7004,7.374,0.7004
1118,7.309,0.7199,7.255,0.7741
1119,7.259,0.5331,6.985,0.5513
1120,6.548,0.3025,6.167,0.3587
1121,7.803,0.3505,7.387,0.5102
1122,7.269,0.4795,7.24,0.5834
1123,7.596,0.4275,7.439,0.5776
1125,7.448,0.6346,7.448,0.6346
1126,7.531,0.5704,7.531,0.5704
1127,7.822,0.5546,7.822,0.5546
1128,6.261,0.8341,6.261,0.8341
1129,6.214,0.8059,6.214,0.8059
1130,5.931,0.4925,5.899,0.5571
1131,6.223,0.6969,6.223,0.6969
1132,6.293,0.4052,5.955,0.7178
1133,6.213,0.5552,6.167,0.645
1134,6.161,0.7153,6.151,0.7423
1135,6.149,0.641,6.027,0.6412
1136,6.114,0.7429,6.114,0.7429
1137,6.263,0.6286,6.263,0.6286
1138,6.31,0.8174,6.31,0.8174
1139,6.446,0.6319,6.217,0.6459
1140,6.362,0.8559,6.362,0.8559
1141,7.023,0.473,6.448,0.5191
1142,6.727,0.548,6.438,0.6686
1143,6.989,0.4538,6.971,0.4929
1144,7.506,0.2621,7.467,0.3924
1145,7.698,0.4371,7.698,0.4371
1146,7.521,0.3369,7.099,0.3562
1147,7.326,0.2475,7.118,0.4758
1148,6.302,0.4376,6.085,0.6081
1149,7.319,0.6512,7.319,0.6512
1150,6.179,0.4478,6.156,0.5025
1151,7.148,0.6416,7.01,0.6898
1152,6.843,0.7707,6.843,0.7707
1153,5.688,0.4738,5.68,0.6037
1154,5.963,0.5546,5.959,0.5739
1155,5.774,0.467,5.607,0.5236
1156,6.018,0.4997,5.996,0.5309
1157,6.979,0.862,6.979,0.862
1158,7.16,0.7923,7.16,0.7923
1159,7.177,0.8686,7.177,0.8686
1160,7.017,0.6895,6.985,0.7393
1161,7.631,0.7425,7.631,0.7425
1162,6.959,0.8411,6.959,0.8411
1163,7.163,0.7658,7.163,0.7658
1164,6.832,0.6314,6.832,0.6314
1165,7.506,0.7769,7.506,0.7769
1166,7.366,0.7877,7.366,0.7877
1167,7.318,0.4207,7.073,0.4884
1168,7.53,0.4233,7.373,0.6352
1169,7.808,0.7987,7.808,0.7987
1170,7.879,0.5896,7.518,0.7557
1171,7.67,0.6736,7.67,0.6736
1172,7.639,0.5416,7.5,0.6391
1173,7.942,0.6809,7.794,0.8502
1174,7.714,0.5456,7.272,0.6388
1178,8.545,0.8066,8.545,0.8066
1185,5.866,0.4186,5.858,0.5332
1186,5.699,0.3638,5.581,0.4549
1187,5.742,0.4257,5.742,0.4257
1188,6.49,0.4629,6.338,0.5595
1189,6.756,0.4445,6.69,0.6046
1191,7.04,0.471,7.04,0.471
1192,7.196,0.3735,6.564,0.4375
1193,6.352,0.8206,6.217,0.8456
1194,7.665,0.5301,7.665,0.5301
1195,8.136,0.4677,8.136,0.4677
1196,6.051,0.6209,5.922,0.683
1197,5.844,0.6284,5.703,0.6586
1198,6.182,0.7791,6.182,0.7791
1199,6.188,0.7768,6.188,0.7768
1200,5.785,0.7172,5.785,0.7172
1201,6.041,0.7646,5.655,0.7982
1202,6.066,0.6888,6.066,0.6888
1203,5.926,0.6585,5.926,0.6585
1204,8.149,0.8571,8.149,0.8571
1205,6.53,0.499,6.53,0.499
1206,6.703,0.4403,6.639,0.4417
1207,6.99,0.2701,6.761,0.5113
1208,6.546,0.5009,6.378,0.5019
1210,7.409,0.5106,7.409,0.5106
1211,7.045,0.6634,7.045,0.6634
1214,6.406,0.5626,6.348,0.6839
1215,6.428,0.6567,6.428,0.6567
1216,6.589,0.2489,6.485,0.4431
1217,6.523,0.6418,6.496,0.6532
1218,6.188,0.8174,6.188,0.8174
1219,5.947,0.7391,5.889,0.7766
1220,6.443,0.867,6.443,0.867
1221,5.91,0.8265,5.91,0.8265
1222,5.955,0.6391,5.934,0.8015
1223,5.787,0.8277,5.787,0.8277
1224,5.79,0.5192,5.275,0.5973
1225,5.689,0.6236,5.654,0.7101
1226,7.34,0.721,7.34,0.721
1227,7.058,0.6587,7.058,0.6587
1228,7.555,0.5502,7.555,0.5502
1232,7.702,0.5189,7.702,0.5189
1233,6.931,0.4755,6.799,0.4812
1234,6.859,0.5831,6.695,0.6177
1235,6.979,0.7839,6.979,0.7839
1236,6.009,0.2823,5.851,0.4838
1237,6.522,0.6903,6.088,0.8019
1238,6.566,0.9469,6.566,0.9469
1239,6.631,0.6752,6.478,0.7401
1240,6.292,0.6338,6.292,0.6338
1241,6.207,0.4814,6.036,0.6127
1242,7.234,0.738,6.746,0.7439
1243,4.782,0.6176,4.713,0.719
1244,6.353,0.9296,6.353,0.9296
1245,5.072,0.7714,4.798,0.8268
1246,,,,
1247,5.965,0.755,5.919,0.8343
1248,7.148,0.7564,7.148,0.7564
1249,6.792,0.6686,6.708,0.6744
1250,5.992,0.6628,5.89,0.7909
1251,6.827,0.4041,6.432,0.6303
1252,7.211,0.2361,7.101,0.4893
1253,6.408,0.4751,6.408,0.4751
1254,5.543,0.5438,5.337,0.6535
1255,7.222,0.7341,7.222,0.7341
1256,5.734,0.5731,5.539,0.7231
1257,5.688,0.599,5.598,0.6543
1258,6.848,0.565,6.521,0.732
1259,7.413,0.4714,7.125,0.6189
1260,7.441,0.8771,7.441,0.8771
1261,4.201,0.8573,4.201,0.8573
1262,6.494,0.7453,6.494,0.7453
1263,6.093,0.6687,5.972,0.7033
1265,6.663,0.3334,6.634,0.4602
1266,5.828,0.5595,5.828,0.5595
1267,6.737,0.7421,6.737,0.7421
1269,5.872,0.5529,5.854,0.6318
1270,6.544,0.706,6.544,0.706
1271,6.211,0.4619,5.937,0.6873
1272,6.342,0.683,6.108,0.7085
1273,6.999,0.6693,6.991,0.803
1274,6.532,0.2656,6.401,0.341
1275,6.618,0.6003,6.618,0.6003
1277,6.366,0.5507,6.087,0.7282
1278,6.399,0.6066,6.399,0.6066
1279,6.527,0.4592,6.323,0.4972
1280,6.638,0.6005,6.638,0.6005
1281,6.696,0.5034,6.696,0.5034
1282,7.114,0.5185,7.114,0.5185
1283,7.571,0.3626,7.363,0.4741
1284,6.698,0.5037,6.698,0.5037
1285,6.611,0.3141,6.547,0.4947
1286,7.421,0.5024,6.539,0.5946
1287,6.58,0.7083,6.274,0.7479
1288,6.785,0.4092,6.415,0.6803
1291,7.464,0.3349,7.411,0.5601
1292,7.041,0.523,6.96,0.5866
1293,7.313,0.5247,7.201,0.6527
1294,6.546,0.5849,6.52,0.6498
1295,7.298,0.5078,7.084,0.7451
1296,8.002,0.6474,7.905,0.6656
1297,8.032,0.6781,8.032,0.6781
1298,7.591,0.7104,7.591,0.7104
1299,6.853,0.6353,6.853,0.6353
1300,6.794,0.6001,6.696,0.7705
1301,7.422,0.4917,7.422,0.4917
1302,6.117,0.6622,6.117,0.6622
1303,6.295,0.642,6.295,0.642
1304,6.44,0.619,6.44,0.619
1305,6.403,0.6006,6.403,0.6006
1306,6.499,0.7412,6.499,0.7412
1307,6.48,0.5235,6.392,0.5847
1308,6.379,0.5603,6.346,0.6271
1309,7.087,0.3855,6.741,0.4902
1310,7.347,0.4502,7.322,0.6304
1311,7.07,0.2242,6.998,0.3273
1312,7.259,0.1877,7.022,0.2108
1313,7.027,0.5139,7.027,0.5139
1314,,,,
1316,7.434,0.2891,7.404,0.3988
1317,7.104,0.5234,6.835,0.6689
1318,5.702,0.5768,5.529,0.6898
1319,6.697,0.1964,6.601,0.4089
1320,7.421,0.5573,6.954,0.6129
1321,6.96,0.3496,6.242,0.4595
1322,7.517,0.511,7.454,0.5168
1323,7.662,0.7042,7.662,0.7042
1324,7.265,0.563,7.265,0.563
1325,7.337,0.4366,7.088,0.4427
1326,7.849,0.741,7.849,0.741
1327,7.222,0.6025,7.162,0.7109
1328,6.516,0.7961,6.516,0.7961
1329,6.329,0.7533,6.329,0.7533
1330,6.54,0.7746,6.54,0.7746
1331,8.176,0.4111,8.176,0.4111
1332,7.561,0.2451,7.419,0.5216
1333,7.909,0.4089,7.759,0.4242
1337,5.201,0.6678,5.183,0.6928
1338,5.408,0.6915,5.408,0.6915
1339,5.588,0.6093,5.572,0.7854
1340,5.738,0.7135,5.738,0.7135
1341,5.998,0.7435,5.932,0.7485
1342,6.137,0.7684,6.137,0.7684
1343,5.599,0.7043,5.558,0.7812
1344,5.81,0.7863,5.802,0.7905
1345,5.501,0.6053,5.491,0.7398
1346,6.05,0.4954,5.988,0.6966
1347,5.246,0.554,5.135,0.5686
1348,5.717,0.7362,5.717,0.7362
1349,5.748,0.5773,5.579,0.6795
1350,5.879,0.6089,5.879,0.6089
1351,6.175,0.6661,6.175,0.6661
1352,6.294,0.415,6.163,0.558
1353,5.957,0.5663,5.905,0.5891
1354,5.983,0.5604,5.966,0.5832
1355,6.126,0.6359,6.126,0.6359
1356,6.152,0.8661,6.152,0.8661
1357,6.209,0.3353,5.987,0.4991
1358,6.44,0.6009,6.44,0.6009
1359,6.375,0.57,6.179,0.6008
1360,6.195,0.4067,6.141,0.4783
1361,6.676,0.6728,6.676,0.6728
1362,6.787,0.4077,6.721,0.5007
1363,5.877,0.6095,5.877,0.6095
1364,6.107,0.6465,5.959,0.667
1365,5.52,0.4243,5.458,0.5664
1366,5.904,0.7182,5.904,0.7182
1367,6.146,0.7203,6.146,0.7203
1368,5.971,0.7817,5.971,0.7817
1369,7.705,0.399,7.57,0.4997
1370,7.955,0.5751,7.955,0.5751
1371,6.151,0.4872,6.129,0.7121
1372,7.197,0.5338,7.049,0.5586
1373,7.073,0.5137,7.003,0.7239
1374,7.462,0.6547,7.18,0.8017
1375,7.049,0.5232,6.886,0.746
1376,7.526,0.4259,7.117,0.6758
1377,6.267,0.4797,6.23,0.7839
1379,6.568,0.7696,6.568,0.7696
1380,6.798,0.6291,6.77,0.681
1381,6.913,0.3787,6.913,0.3787
1383,6.605,0.1428,6.531,0.3286
1384,6.66,0.3648,6.398,0.5873
1385,6.583,0.4235,6.543,0.4252
1386,6.662,0.4547,6.553,0.5801
1387,6.715,0.5243,6.715,0.5243
1388,6.857,0.4114,6.524,0.4954
1389,6.648,0.3658,6.245,0.4721
1390,6.496,0.3375,6.479,0.4836
1391,6.579,0.3501,6.432,0.4936
1392,6.841,0.4163,6.739,0.5374
1393,6.849,0.5767,6.849,0.5767
1394,6.595,0.5348,6.031,0.6223
1395,6.871,0.7151,6.871,0.7151
1396,6.638,0.5418,6.238,0.6398
1397,5.788,0.6518,5.788,0.6518
1398,6.395,0.4866,6.084,0.6861
1399,7.465,0.4537,7.465,0.4537
1400,5.72,0.6924,5.72,0.6924
1401,5.729,0.5497,5.725,0.7245
1402,5.85,0.5172,5.781,0.5259
1403,6.541,0.4187,6.157,0.4229
1404,6.771,0.2338,6.771,0.2338
1405,6.624,0.3308,6.442,0.3818
1406,6.61,0.5551,6.61,0.5551
1407,6.908,0.4864,6.908,0.4864
1408,7.382,0.3191,7.341,0.4369
1409,7.592,0.5144,7.592,0.5144
1412,7.703,0.5701,7.478,0.594
1413,7.409,0.5613,7.409,0.5613
1414,7.254,0.6661,7.254,0.6661
1416,7.476,0.5348,7.136,0.698
1417,7.386,0.1405,7.328,0.1866
1418,6.76,0.7019,6.711,0.7074
1419,6.403,0.6709,6.354,0.6901
1420,6.097,0.6027,5.988,0.6376
1421,6.703,0.7563,6.703,0.7563
1422,6.358,0.8354,6.358,0.8354
1423,6.559,0.5893,6.552,0.7606
1424,6.103,0.6477,6.086,0.6804
1425,5.933,0.4735,5.871,0.5771
1426,6.118,0.5408,6.064,0.6123
1427,5.807,0.6034,5.316,0.6561
1428,6.286,0.6169,6.286,0.6169
1429,7.117,0.401,7.08,0.4226
1430,6.782,0.5602,6.727,0.6428
1431,7.078,0.5113,7.028,0.5597
1432,7.807,0.3198,7.38,0.4282
1433,6.316,0.7407,6.035,0.771
1434,5.771,0.8083,5.771,0.8083
1435,5.247,0.6899,5.247,0.6899
1436,5.427,0.7138,5.338,0.7362
1437,5.497,0.6222,5.495,0.7879
1438,5.497,0.7454,5.497,0.7454
1439,5.464,0.7596,5.378,0.8103
1440,5.419,0.8511,5.419,0.8511
1441,5.659,0.6184,5.562,0.732
1442,5.656,0.6692,5.469,0.7995
1443,5.847,0.8694,5.847,0.8694
1444,5.833,0.7935,5.833,0.7935
1445,7.337,0.5086,6.959,0.5563
1446,7.196,0.5864,7.174,0.6329
1447,7.624,0.5439,7.474,0.7215
1448,7.79,0.749,7.79,0.749
1449,7.0,0.689,6.945,0.7477
1450,7.096,0.555,6.571,0.6998
1451,6.749,0.6862,6.654,0.7643
1452,7.402,0.8155,7.402,0.8155
1453,7.517,0.6296,7.217,0.728
1454,7.797,0.7846,7.797,0.7846
1455,7.874,0.7717,7.874,0.7717
1456,6.621,0.628,6.621,0.628
1457,6.327,0.297,6.325,0.3512
1458,6.702,0.4416,6.676,0.6679
1459,6.471,0.6903,6.441,0.7179
1460,6.586,0.6059,6.525,0.6798
1461,6.91,0.8837,6.91,0.8837
1462,6.325,0.7722,6.325,0.7722
1463,6.333,0.9026,6.333,0.9026
1464,6.11,0.7552,6.091,0.7835
1465,6.207,0.714,6.207,0.714
1466,6.155,0.654,6.155,0.654
1467,5.796,0.7486,5.796,0.7486
1468,5.983,0.7028,5.307,0.7263
1469,7.897,0.2857,7.283,0.4118
1472,8.428,0.269,8.191,0.4589
1473,7.727,0.5852,7.727,0.5852
1474,7.497,0.367,6.752,0.4276
1475,6.685,0.436,6.685,0.436
1476,7.107,0.4517,7.107,0.4517
1477,6.549,0.4203,6.405,0.5217
1478,7.22,0.1953,7.096,0.329
1479,7.279,0.5301,7.279,0.5301
1480,6.954,0.359,6.904,0.6511
1482,6.765,0.7356,6.765,0.7356
1483,7.368,0.2023,7.347,0.2348
1484,7.043,0.1945,6.712,0.3653
1485,8.801,0.5583,8.378,0.5857
1486,8.663,0.4651,8.611,0.7907
1487,7.06,0.5079,6.701,0.6522
1488,6.615,0.6146,6.615,0.6146
1489,6.352,0.312,6.219,0.4196
1490,7.405,0.3243,6.928,0.3264
1491,7.044,0.4174,7.044,0.4174
1492,7.168,0.2165,7.133,0.3355
1494,6.767,0.4323,6.767,0.4323
1495,6.658,0.3848,6.658,0.3848
1496,7.231,0.2712,6.897,0.4145
1497,7.587,0.23,7.31,0.3164
1498,6.498,0.4787,5.91,0.4829
1499,6.623,0.291,6.406,0.419
1500,7.034,0.5697,7.034,0.5697
1501,6.874,0.6118,6.874,0.6118
1502,7.103,0.1928,7.037,0.4355
1503,7.018,0.4743,7.018,0.4743
1504,6.99,0.463,6.99,0.463
1505,7.12,0.5818,7.12,0.5818
1506,6.783,0.4991,6.781,0.502
1507,6.782,0.7015,6.762,0.7287
1508,6.613,0.7123,6.613,0.7123
1509,6.526,0.4748,6.504,0.674
1510,6.615,0.7151,6.615,0.7151
1511,6.364,0.4711,6.36,0.6606
1512,6.255,0.6946,6.153,0.7157
1513,6.319,0.6395,6.319,0.6395
1515,7.515,0.5313,7.515,0.5313
1516,6.99,0.6934,6.99,0.6934
1517,6.584,0.6828,6.535,0.7475
1518,7.204,0.5589,7.204,0.5589
1519,6.559,0.657,6.559,0.657
1520,6.432,0.8411,6.432,0.8411
1521,6.353,0.6495,6.279,0.6854
1522,6.991,0.2898,6.966,0.4808
1523,6.954,0.5535,6.954,0.5535
1524,6.732,0.4752,6.732,0.4752
1525,6.56,0.6252,6.56,0.6252
1526,6.611,0.4982,6.509,0.5251
1527,6.627,0.4812,6.627,0.4812
1528,6.957,0.4504,6.658,0.5335
1529,6.712,0.5601,6.712,0.5601
1530,6.508,0.4281,6.439,0.4359
1531,6.925,0.4094,6.562,0.4586
1532,6.645,0.4845,6.557,0.5227
1533,6.391,0.5906,6.375,0.618
1534,8.259,0.4864,8.044,0.5303
1535,7.987,0.4752,7.917,0.5169
1536,6.755,0.6652,6.755,0.6652
1537,7.731,0.5617,7.637,0.5708
1538,5.862,0.3908,5.862,0.3908
1539,8.058,0.3815,7.666,0.5854
1540,7.51,0.7445,7.51,0.7445
1561,8.033,0.6762,8.033,0.6762
1562,7.639,0.5058,7.544,0.6326
1564,7.002,0.3906,6.78,0.4595
1565,5.553,0.6621,5.553,0.6621
1566,7.2,0.5579,7.2,0.5579
1567,6.974,0.5566,6.974,0.5566
1568,7.125,0.6569,7.125,0.6569
1569,6.407,0.439,6.402,0.6246
1570,7.792,0.4455,7.639,0.501
1572,6.913,0.2577,6.812,0.5304
1573,6.619,0.3685,6.603,0.6142
1574,7.165,0.2405,7.115,0.456
1575,7.031,0.4903,7.031,0.4903
1576,5.908,0.6178,5.908,0.6178
1577,6.483,0.3243,6.279,0.6299
1578,6.75,0.5127,6.621,0.5731
1579,7.119,0.6244,6.41,0.6914
1581,7.315,0.2002,7.246,0.2387
1582,7.415,0.4924,7.321,0.5067
1583,6.579,0.8449,6.579,0.8449
1584,6.478,0.7879,6.478,0.7879
1585,6.388,0.7431,6.348,0.7549
1586,6.259,0.4742,6.229,0.6567
1587,8.151,0.6995,8.138,0.7811
1588,7.839,0.6798,7.839,0.6798
1591,6.398,0.5177,5.201,0.6041
1592,6.898,0.2322,6.806,0.4659
1593,6.871,0.5212,6.613,0.5219
1594,6.953,0.6331,6.911,0.7401
1595,6.546,0.3684,6.441,0.4834
1596,5.791,0.5958,5.761,0.711
1597,8.04,0.2464,7.747,0.3294
1598,7.808,0.3253,7.423,0.3851
1599,6.842,0.2376,6.772,0.3749
1600,6.552,0.6944,6.552,0.6944
1601,6.898,0.6228,6.898,0.6228
1602,7.268,0.3058,6.784,0.6414
1603,7.19,0.3876,6.794,0.6235
1604,7.318,0.3225,6.718,0.3716
1605,7.265,0.3014,6.783,0.6081
1606,6.584,0.4941,6.584,0.4941
1607,6.983,0.5319,6.983,0.5319
1608,7.372,0.2643,7.262,0.5821
1609,7.858,0.4293,7.32,0.5398
1610,5.988,0.7842,5.988,0.7842
1611,5.922,0.6421,5.845,0.7228
1612,6.478,0.7924,6.453,0.8688
1613,6.14,0.7584,6.119,0.7794
1614,6.311,0.5733,5.896,0.7174
1615,6.044,0.7184,6.044,0.7184
1616,6.327,0.8189,6.327,0.8189
1617,5.994,0.816,5.994,0.816
1619,6.377,0.4224,6.377,0.4224
1620,6.514,0.7085,6.292,0.7364
1621,6.101,0.7221,6.101,0.7221
1622,7.798,0.7115,7.798,0.7115
1623,6.711,0.4898,6.711,0.4898
1624,6.76,0.4886,6.599,0.5359
1625,6.585,0.5417,6.585,0.5417
1626,7.847,0.7017,7.847,0.7017
1627,7.297,0.4201,7.043,0.7553
1629,6.332,0.2037,6.301,0.2958
1630,7.366,0.412,7.145,0.5187
1631,7.555,0.5908,7.555,0.5908
1632,7.781,0.5916,7.781,0.5916
1633,6.262,0.7628,6.262,0.7628
1634,6.216,0.5308,6.137,0.5549
1635,7.042,0.3377,6.63,0.3779
1636,6.965,0.2684,6.826,0.3359
1638,7.287,0.2382,7.206,0.3111
1639,7.126,0.3174,7.126,0.3174
1640,7.131,0.3195,6.925,0.3462
1641,6.915,0.4686,6.786,0.4814
1642,6.729,0.4503,6.729,0.4503
1643,6.377,0.4803,6.243,0.5914
1644,6.61,0.4912,6.532,0.5435
1645,6.38,0.2075,6.308,0.4151
1646,6.632,0.4417,6.166,0.4845
1647,6.362,0.4057,6.048,0.486
1648,6.774,0.329,6.743,0.6044
1649,6.703,0.4317,6.688,0.6245
1650,6.517,0.4758,6.517,0.4758
1651,7.062,0.58,6.816,0.6189
1652,6.765,0.3674,6.611,0.4384
1653,6.834,0.5574,6.834,0.5574
1654,7.46,0.5917,7.46,0.5917
1655,5.914,0.5476,5.914,0.5476
1656,7.928,0.3231,7.737,0.6114
1657,7.569,0.622,7.569,0.622
1658,7.105,0.403,6.998,0.4759
1659,7.772,0.5954,7.772,0.5954
1663,6.818,0.581,6.818,0.581
1664,6.815,0.6938,6.815,0.6938
1665,7.13,0.699,7.13,0.699
1666,6.905,0.5359,6.533,0.701
1667,6.966,0.857,6.966,0.857
1668,6.834,0.5668,6.636,0.6084
1669,7.4,0.462,6.818,0.4737
1670,7.407,0.3587,7.148,0.533
1671,7.295,0.3032,6.935,0.4037
1672,8.241,0.298,8.237,0.4268
1673,7.487,0.5664,7.487,0.5664
1674,6.656,0.7871,6.656,0.7871
1675,6.275,0.5719,6.152,0.8258
1676,6.746,0.4398,6.587,0.6364
1677,6.631,0.554,6.594,0.752
1678,6.509,0.6211,6.169,0.7431
1679,6.492,0.6855,6.492,0.6855
1680,6.394,0.7435,6.379,0.8235
1681,6.71,0.6095,6.613,0.7601
1682,7.16,0.719,7.16,0.719
