ligand_id,cnn_affinity,pose_score,CNN affinity (best pose),pose_score (best pose)
1511,7.098,0.309,7.098,0.309
1512,7.203,0.4106,7.203,0.4106
1513,6.851,0.185,6.615,0.1981
1514,6.822,0.1442,6.678,0.2199
1515,6.583,0.2106,6.476,0.2385
1516,6.6,0.1485,6.308,0.2105
1517,7.464,0.1861,6.894,0.2429
1518,7.654,0.2263,7.654,0.2263
1519,6.87,0.4513,6.87,0.4513
1520,7.137,0.3685,7.118,0.552
1522,7.493,0.1424,7.372,0.2461
1523,8.004,0.1576,8.004,0.1576
1527,7.17,0.2101,6.852,0.3365
1528,7.401,0.2179,7.351,0.3514
1529,7.587,0.3944,7.587,0.3944
1530,7.734,0.173,7.42,0.1848
1531,7.858,0.171,5.893,0.1988
1533,7.908,0.182,7.547,0.216
1534,8.255,0.18,7.913,0.1917
1536,8.134,0.1697,7.655,0.21
1537,8.114,0.213,8.114,0.213
1539,7.173,0.184,6.899,0.2145
1540,7.357,0.1237,7.166,0.1632
1541,8.125,0.2323,7.742,0.2357
1542,7.247,0.1677,7.15,0.1775
1543,7.945,0.1766,7.766,0.2373
1544,8.163,0.4876,8.163,0.4876
1545,7.438,0.136,6.918,0.4391
1546,8.104,0.4066,8.104,0.4066
1547,7.749,0.2416,7.749,0.2416
1548,7.203,0.1772,7.203,0.1772
1549,7.618,0.1172,7.537,0.1632
1550,7.501,0.2506,7.205,0.2638
1551,7.426,0.2655,7.062,0.2736
1552,7.041,0.2159,6.743,0.2742
1553,6.89,0.1291,6.769,0.1831
1554,6.84,0.1466,6.759,0.184
1555,7.248,0.1658,6.999,0.2357
1556,7.349,0.2025,6.341,0.3791
1557,7.203,0.231,7.203,0.231
1558,6.785,0.2017,6.774,0.2173
1559,7.089,0.1183,6.383,0.2456
1560,7.426,0.3312,7.426,0.3312
1561,7.018,0.2088,6.98,0.2648
1562,8.541,0.3275,8.541,0.3275
1569,7.59,0.1176,6.696,0.1845
1570,8.533,0.2154,8.53,0.3626
1573,7.921,0.1117,7.921,0.1117
1574,7.459,0.1047,7.442,0.1434
1575,8.083,0.1904,6.373,0.262
1576,7.952,0.1866,7.952,0.1866
1577,7.94,0.1717,7.852,0.2202
1578,7.549,0.1645,7.549,0.1645
1583,7.949,0.14,7.33,0.1589
1586,8.047,0.1305,7.848,0.1386
1587,8.0,0.1381,7.21,0.1871
1588,7.659,0.1269,7.577,0.1561
1589,7.992,0.1058,6.832,0.1199
1590,7.929,0.1189,7.374,0.167
1591,7.688,0.2713,7.688,0.2713
1592,7.622,0.1443,7.622,0.1443
1593,7.96,0.3355,7.96,0.3355
1594,8.039,0.2942,8.039,0.2942
1595,7.555,0.1652,7.555,0.1652
1596,7.325,0.1373,6.843,0.2235
1597,6.964,0.2782,6.964,0.2782
1599,7.265,0.1981,7.265,0.1981
1600,8.641,0.2176,8.47,0.2513
1601,8.099,0.1935,7.868,0.2355
1602,7.791,0.1525,7.325,0.2051
1603,8.083,0.1445,7.34,0.2249
1604,8.444,0.2475,8.261,0.2636
1605,8.254,0.1255,8.158,0.2012
1606,8.772,0.2165,8.465,0.2535
1607,8.251,0.1409,7.638,0.1728
1608,8.648,0.1738,8.648,0.1738
1609,8.863,0.1932,7.403,0.1971
1610,8.983,0.1674,8.204,0.2377
1611,8.36,0.2129,8.255,0.2679
1612,8.717,0.1925,8.155,0.2643
1613,8.006,0.4075,8.006,0.4075
1614,8.296,0.1823,6.082,0.291
1615,8.666,0.1652,8.384,0.2573
1617,8.534,0.1657,8.47,0.2645
1618,8.556,0.2421,8.556,0.2421
1619,7.677,0.1459,6.375,0.2272
1620,8.666,0.1637,8.419,0.2483
1621,8.739,0.4149,8.739,0.4149
1622,8.628,0.1816,7.671,0.2392
1623,8.565,0.2333,8.287,0.2921
1624,8.744,0.2208,8.744,0.2208
1625,8.255,0.1229,7.705,0.2515
1626,8.614,0.3297,8.614,0.3297
1628,8.671,0.2628,8.671,0.2628
1629,8.774,0.2779,8.702,0.3538
1630,8.887,0.1714,8.619,0.1726
1633,8.668,0.3517,8.668,0.3517
1634,8.644,0.2839,8.435,0.3016
1635,8.368,0.1678,8.303,0.2657
1636,8.521,0.173,7.009,0.1802
1637,8.522,0.1302,7.898,0.2542
1638,8.768,0.1925,8.768,0.1925
1639,8.723,0.2066,8.381,0.2468
1641,8.325,0.1766,8.125,0.2188
1642,8.592,0.2024,7.837,0.2236
1643,8.625,0.1529,8.018,0.2223
1644,8.673,0.1463,8.649,0.2409
1645,8.602,0.1648,8.447,0.2348
1646,8.625,0.1701,8.546,0.226
1647,8.789,0.1502,8.535,0.1979
1648,8.663,0.1759,8.239,0.3857
1649,8.582,0.1603,7.936,0.2982
1651,7.598,0.2958,7.503,0.3868
1652,7.257,0.8416,7.257,0.8416
1653,6.798,0.6954,6.798,0.6954
1654,7.843,0.1707,7.797,0.1942
1655,7.693,0.2059,7.693,0.2059
1656,7.244,0.2056,7.12,0.2184
1657,7.024,0.1606,6.907,0.2275
1658,7.23,0.1368,7.138,0.1813
1659,8.04,0.1908,7.594,0.195
1660,7.638,0.1811,6.628,0.2283
1661,7.861,0.2016,7.616,0.2301
1662,7.842,0.1535,7.606,0.2407
1663,7.719,0.2037,6.974,0.2462
1664,7.745,0.1087,6.828,0.1113
1665,7.682,0.2976,7.682,0.2976
1666,7.572,0.2341,7.572,0.2341
1667,7.381,0.1367,6.167,0.1759
1668,8.152,0.1524,7.814,0.2557
1669,7.957,0.2156,7.544,0.3124
1670,7.4,0.164,7.066,0.1971
1671,7.06,0.1481,6.82,0.2306
1672,7.242,0.1405,6.292,0.3927
1673,7.751,0.1635,7.751,0.1635
1674,7.638,0.2134,7.638,0.2134
1675,7.423,0.196,6.295,0.2511
1676,7.689,0.2164,7.689,0.2164
1677,7.487,0.0978,7.402,0.1514
1678,8.018,0.1577,8.018,0.1577
1679,7.529,0.0967,7.075,0.187
1680,7.676,0.1689,7.676,0.1689
1681,7.811,0.1182,7.509,0.1685
1682,7.534,0.0874,7.534,0.0874
1683,7.634,0.1076,7.503,0.1417
1684,7.645,0.0959,7.16,0.1421
1685,7.548,0.1757,7.548,0.1757
1686,7.709,0.0915,7.362,0.1959
1687,7.857,0.1091,7.251,0.1586
1688,8.054,0.1413,7.788,0.1542
1689,8.051,0.1738,8.051,0.1738
1690,8.009,0.1707,8.009,0.1707
1691,7.897,0.1206,7.404,0.135
1692,7.817,0.1174,7.357,0.1578
1693,7.659,0.1107,7.648,0.1366
1694,8.148,0.2443,8.045,0.2704
1695,7.358,0.1949,7.358,0.1949
1696,7.831,0.1483,7.51,0.2238
1697,7.933,0.1883,7.849,0.1974
1698,8.332,0.2514,8.137,0.2615
1699,8.259,0.3369,8.259,0.3369
1700,8.239,0.3412,8.239,0.3412
1701,8.459,0.2712,7.964,0.2787
1702,8.237,0.2476,7.706,0.2841
1703,7.953,0.2392,7.953,0.2392
1704,8.479,0.2936,7.82,0.3244
1705,7.047,0.4615,7.004,0.495
1706,7.529,0.204,7.068,0.2464
1707,7.767,0.408,7.767,0.408
1708,7.044,0.7142,7.044,0.7142
1709,6.752,0.65,6.746,0.7081
1710,6.666,0.7617,6.666,0.7617
1711,6.491,0.8211,6.491,0.8211
1712,7.604,0.3948,7.575,0.402
1713,7.629,0.3868,7.629,0.3868
1714,7.92,0.5184,7.92,0.5184
1715,8.097,0.4873,8.097,0.4873
1716,7.906,0.3286,7.906,0.3286
1717,7.799,0.3223,7.799,0.3223
1718,8.197,0.3188,8.197,0.3188
1719,7.997,0.419,7.997,0.419
1720,8.275,0.4672,8.275,0.4672
1721,8.103,0.4714,8.103,0.4714
1722,8.038,0.4869,8.038,0.4869
1723,8.154,0.3796,8.154,0.3796
1724,8.271,0.3008,8.271,0.3008
1725,7.883,0.3671,7.883,0.3671
1726,7.803,0.4495,7.803,0.4495
1727,7.456,0.3908,7.456,0.3908
1728,7.432,0.1876,7.288,0.194
1729,7.688,0.3872,7.671,0.4003
1730,7.562,0.2701,7.562,0.2701
1731,7.84,0.4193,7.84,0.4193
1732,7.761,0.2695,7.724,0.3177
1733,7.618,0.2779,7.609,0.2836
1734,7.734,0.3736,7.734,0.3736
1735,7.683,0.3513,7.683,0.3513
1736,7.848,0.4336,7.848,0.4336
1737,7.737,0.3155,7.704,0.3424
1738,7.683,0.3774,7.675,0.3953
1739,8.238,0.4602,8.238,0.4602
1740,8.207,0.5133,8.207,0.5133
1741,8.34,0.5256,8.34,0.5256
1742,8.513,0.6162,8.513,0.6162
1743,8.148,0.5127,8.148,0.5127
1744,8.116,0.399,8.116,0.399
1745,8.529,0.3761,8.529,0.3761
1746,8.098,0.5619,8.098,0.5619
1747,8.105,0.4315,8.105,0.4315
1748,8.211,0.4443,8.211,0.4443
1749,8.332,0.402,8.332,0.402
1750,7.644,0.2123,7.595,0.2464
1751,6.466,0.8365,6.466,0.8365
1752,6.601,0.8175,6.601,0.8175
1753,6.757,0.8266,6.757,0.8266
1754,7.761,0.7755,7.761,0.7755
1755,7.084,0.6547,7.084,0.6547
1756,6.58,0.2074,5.37,0.2156
1757,6.91,0.1311,6.773,0.1819
1758,6.705,0.2723,5.143,0.3002
1759,7.101,0.1253,6.753,0.1893
1760,6.694,0.2434,6.694,0.2434
1761,6.787,0.1457,6.712,0.1792
1762,6.989,0.3334,6.989,0.3334
1763,6.921,0.1713,6.78,0.249
1764,8.508,0.1885,8.379,0.2406
1765,8.08,0.3557,8.08,0.3557
1766,8.071,0.1399,8.04,0.2526
1767,7.925,0.1871,7.73,0.2052
1768,8.256,0.1337,7.961,0.1707
1769,8.44,0.1586,8.053,0.1691
1770,8.46,0.1372,8.363,0.1997
1771,8.046,0.3346,8.046,0.3346
1772,8.527,0.3732,8.527,0.3732
1773,8.464,0.3214,8.464,0.3214
1774,8.48,0.2091,8.48,0.2091
1775,8.635,0.2101,8.635,0.2101
1777,8.01,0.1253,5.557,0.2306
1778,8.308,0.1324,7.971,0.172
1779,7.791,0.264,7.791,0.264
1780,8.093,0.1251,7.695,0.1786
1781,8.409,0.2875,8.409,0.2875
1782,7.872,0.287,7.872,0.287
1783,8.229,0.1741,8.135,0.198
1784,8.276,0.1968,8.207,0.2129
1785,8.431,0.1767,8.354,0.1816
1786,7.894,0.0907,7.894,0.0907
1791,8.306,0.0758,8.124,0.0771
1792,7.963,0.0758,7.216,0.0894
1793,6.222,0.7113,6.196,0.7967
1794,5.829,0.786,5.829,0.786
1795,5.777,0.5259,5.714,0.7069
1796,5.462,0.6426,5.458,0.7529
1797,5.986,0.6633,5.986,0.6633
1798,5.476,0.6625,5.432,0.6821
1799,5.455,0.7344,5.455,0.7344
1800,5.242,0.5073,5.231,0.5777
1802,5.168,0.6641,5.104,0.7887
1803,6.728,0.673,6.657,0.7343
1804,6.224,0.6768,6.224,0.6768
1805,6.395,0.8581,6.395,0.8581
1806,8.948,0.1296,8.832,0.3441
1809,8.64,0.1489,8.585,0.5062
1810,8.317,0.193,8.174,0.3185
1811,7.387,0.3889,7.387,0.3889
1812,8.208,0.2559,8.034,0.3128
1813,7.925,0.2424,7.63,0.3469
1814,7.523,0.2521,7.336,0.3816
1815,7.221,0.3849,7.221,0.3849
1816,7.164,0.189,6.496,0.2474
1817,7.181,0.1402,5.783,0.2771
1818,6.925,0.1641,6.879,0.2044
1819,7.088,0.1081,6.233,0.2136
1820,7.053,0.1469,6.702,0.175
1821,7.094,0.1338,6.72,0.196
1822,7.123,0.2605,6.634,0.2944
1823,5.769,0.1177,4.446,0.221
1824,6.887,0.1905,6.411,0.225
1825,5.791,0.1016,5.255,0.2242
1826,6.083,0.2738,5.933,0.2859
1827,6.394,0.1863,6.228,0.1896
1828,8.104,0.1727,8.104,0.1727
1829,7.743,0.2355,7.743,0.2355
1830,8.078,0.3146,8.078,0.3146
1831,8.234,0.2806,8.234,0.2806
1832,8.104,0.105,6.965,0.2425
1833,8.065,0.1299,8.05,0.2984
1834,8.055,0.119,7.487,0.1349
1835,8.037,0.1321,7.743,0.1538
1836,7.681,0.1181,7.629,0.1231
1837,7.821,0.124,7.527,0.1674
1838,8.211,0.1212,8.126,0.1458
1839,8.122,0.0841,7.654,0.1337
1840,8.202,0.1206,7.95,0.1546
1841,8.255,0.1166,7.576,0.1256
1842,8.616,0.3756,8.616,0.3756
1843,8.095,0.2521,8.095,0.2521
1844,8.145,0.0911,7.7,0.1163
1845,8.23,0.2971,8.23,0.2971
1846,8.294,0.2822,7.21,0.3245
1847,8.267,0.155,8.095,0.1727
1848,8.552,0.2902,7.432,0.4186
1849,8.69,0.3024,8.69,0.3024
1850,8.383,0.1815,8.383,0.1815
1853,5.68,0.728,5.68,0.728
1854,7.847,0.8116,7.847,0.8116
1855,7.311,0.4874,7.311,0.4874
1856,7.617,0.5601,7.617,0.5601
1857,7.416,0.5736,7.27,0.6608
1858,7.798,0.1313,7.594,0.1462
1859,8.276,0.154,8.276,0.154
1860,8.059,0.143,7.505,0.1711
1861,7.867,0.1588,7.461,0.1963
1862,7.785,0.1729,7.785,0.1729
1863,7.689,0.1838,7.642,0.1929
1864,8.121,0.1403,8.121,0.1403
1865,7.822,0.1378,7.714,0.2036
1866,7.239,0.2157,7.239,0.2157
1867,7.431,0.1731,7.431,0.1731
1869,7.177,0.1903,7.177,0.1903
1870,7.319,0.1594,7.119,0.2574
1871,7.023,0.1745,6.681,0.2135
1872,7.656,0.1768,6.904,0.2452
1873,7.668,0.1802,7.668,0.1802
1874,8.02,0.2608,7.902,0.2975
1875,8.169,0.1873,7.842,0.2192
1876,7.577,0.1257,6.44,0.4221
1877,8.271,0.1948,8.028,0.2438
1878,7.96,0.1685,7.93,0.2653
1880,8.211,0.1557,8.211,0.1557
1881,8.038,0.1184,7.711,0.1333
1884,8.152,0.1963,7.803,0.2884
1885,7.098,0.1555,6.827,0.1717
1886,6.924,0.1881,6.754,0.2043
1887,7.515,0.1161,7.327,0.1793
1888,7.053,0.2106,7.053,0.2106
1889,7.105,0.915,7.102,0.9236
1890,7.14,0.7225,7.121,0.8577
1891,7.433,0.6822,7.402,0.7327
1892,7.554,0.683,7.554,0.683
1893,8.742,0.5544,8.742,0.5544
1894,8.258,0.1089,8.045,0.1568
1895,7.817,0.1308,7.775,0.1874
1897,7.589,0.1741,6.991,0.2072
1898,7.931,0.1595,6.892,0.2179
1899,7.216,0.1476,6.399,0.1494
1900,7.249,0.1905,6.745,0.2
1901,7.323,0.2175,7.323,0.2175
1909,7.763,0.1986,7.598,0.2171
1911,7.705,0.0955,7.512,0.1162
1913,8.093,0.1362,8.05,0.2368
1914,6.741,0.3662,6.741,0.3662
1915,7.014,0.2925,6.739,0.3079
1916,7.689,0.2967,7.689,0.2967
1917,8.137,0.4887,8.137,0.4887
1918,8.069,0.318,8.069,0.318
1919,8.01,0.2319,7.31,0.3263
1920,8.612,0.4171,8.612,0.4171
1928,7.96,0.0681,7.82,0.139
1929,8.271,0.0861,8.048,0.193
1930,8.887,0.2789,8.887,0.2789
1934,6.257,0.3164,6.081,0.3494
1937,8.293,0.131,8.09,0.2567
1938,8.595,0.3421,8.595,0.3421
1939,8.526,0.2869,8.526,0.2869
1940,7.841,0.088,7.455,0.1351
1941,8.283,0.1343,8.068,0.1668
1942,8.2,0.1302,7.569,0.1499
1943,8.049,0.1185,7.116,0.1376
1944,8.192,0.1098,7.059,0.1952
1945,8.314,0.1034,8.11,0.1689
1946,7.766,0.1132,7.684,0.1795
1947,8.088,0.1488,8.088,0.1488
1948,8.381,0.1035,8.192,0.1867
1949,8.066,0.1158,7.58,0.1361
1950,8.295,0.1321,8.118,0.2844
1951,8.207,0.1409,7.004,0.163
1952,8.389,0.3525,8.389,0.3525
1953,8.513,0.2371,8.421,0.2709
1954,8.423,0.1893,8.332,0.2649
1955,8.585,0.1897,8.585,0.1897
1958,8.468,0.2271,8.447,0.2987
1960,8.506,0.2021,8.47,0.2307
1964,4.713,0.4477,4.625,0.4621
1965,4.657,0.4145,4.626,0.4376
1971,4.085,0.5222,4.085,0.5222
1972,4.116,0.473,4.069,0.4912
1973,4.046,0.4175,4.024,0.4193
1974,4.215,0.3932,4.184,0.3951
1975,4.129,0.3733,4.089,0.3878
1976,4.205,0.3674,4.184,0.3824
1977,4.522,0.3946,4.474,0.4094
1978,4.643,0.3847,4.616,0.4064
1979,4.684,0.3869,4.667,0.3992
1980,4.34,0.3591,4.311,0.3656
1981,4.407,0.3671,4.396,0.3676
1982,4.586,0.36,4.559,0.3666
1983,4.546,0.3315,4.546,0.3315
1984,4.606,0.368,4.572,0.3711
1985,4.692,0.389,4.68,0.3936
1986,4.77,0.3578,4.739,0.3645
1987,4.363,0.3493,4.314,0.3496
1988,4.101,0.5365,4.092,0.5407
2003,4.318,0.4171,4.318,0.4171
2004,4.205,0.4225,4.203,0.4563
2005,4.487,0.471,4.444,0.4772
2006,4.412,0.3677,4.39,0.3993
2007,4.476,0.4215,4.44,0.4514
2008,4.363,0.448,4.326,0.4607
2009,4.615,0.4246,4.557,0.4425
2010,4.226,0.5015,4.165,0.5082
2011,4.463,0.4991,4.431,0.5177
2012,4.577,0.4053,4.568,0.4246
2013,4.654,0.4155,4.595,0.4265
2014,4.709,0.418,4.7,0.4196
2016,4.743,0.3454,4.742,0.3839
2017,4.755,0.3561,4.697,0.3594
2018,4.735,0.4337,4.719,0.4397
2019,4.687,0.4279,4.668,0.4365
2020,4.8,0.3981,4.697,0.4153
2021,4.771,0.4103,4.75,0.4253
2022,4.364,0.4447,4.302,0.4846
2023,4.478,0.425,4.407,0.4322
2024,4.507,0.4686,4.507,0.4686
2025,4.338,0.4707,4.281,0.4984
2026,4.48,0.4643,4.48,0.4643
2027,4.102,0.4717,4.065,0.4794
2028,3.605,0.6213,3.59,0.6349
2029,4.12,0.4529,4.085,0.4594
2030,4.131,0.4548,4.123,0.4603
2031,4.221,0.4151,4.188,0.4194
2032,4.166,0.4139,4.166,0.4139
2033,4.399,0.3792,4.382,0.386
2034,4.386,0.4149,4.362,0.4232
2035,4.423,0.3996,4.347,0.4013
2036,4.245,0.4076,4.229,0.4163
2037,4.327,0.3852,4.275,0.3868
2038,4.314,0.3922,4.314,0.3922
2039,4.231,0.4399,4.204,0.4591
2042,4.118,0.5722,4.091,0.5742
2044,4.348,0.2513,4.293,0.274
2045,4.135,0.5137,4.135,0.5137
2046,4.108,0.557,4.079,0.5576
2047,3.929,0.572,3.929,0.572
2048,4.075,0.5553,4.063,0.5595
2049,4.039,0.5821,4.005,0.586
2050,3.923,0.5366,3.907,0.5404
2051,3.83,0.6105,3.824,0.6137
2052,3.655,0.602,3.64,0.606
2053,3.91,0.5418,3.884,0.5428
2054,3.758,0.6271,3.756,0.629
2055,3.955,0.5776,3.955,0.5776
2056,4.335,0.54,4.335,0.54
2063,4.446,0.4882,4.383,0.5081
2064,4.442,0.4661,4.364,0.4887
2065,4.406,0.4629,4.39,0.4811
2066,4.444,0.4529,4.367,0.4727
2069,4.453,0.4653,4.427,0.4759
2070,4.181,0.4178,4.165,0.4267
2071,3.774,0.4583,3.703,0.4874
2072,4.574,0.3306,4.46,0.3525
2073,4.5,0.2734,4.5,0.2734
2074,3.93,0.4986,3.882,0.5141
2075,3.548,0.7074,3.539,0.7074
2076,4.01,0.5706,4.01,0.5706
2077,4.002,0.5787,4.0,0.5817
2078,3.836,0.6417,3.812,0.6456
2079,3.602,0.688,3.598,0.689
2082,4.887,0.3928,4.887,0.3928
2086,4.926,0.4062,4.888,0.4134
2087,4.941,0.3832,4.939,0.3936
2088,4.917,0.4195,4.917,0.4195
2090,4.905,0.3984,4.897,0.4055
2095,4.302,0.5049,4.295,0.5079
2096,3.581,0.6558,3.581,0.6558
2097,3.886,0.5947,3.886,0.5947
2098,4.061,0.5259,4.052,0.5307
2099,4.125,0.4854,4.121,0.4868
2100,3.602,0.5636,3.587,0.5644
2101,3.622,0.5266,3.594,0.5312
2102,3.629,0.5837,3.612,0.5898
2103,4.031,0.4233,3.907,0.4499
2104,3.903,0.4548,3.86,0.4779
2105,3.932,0.444,3.893,0.4567
2106,3.902,0.4703,3.885,0.4918
2107,4.077,0.377,3.987,0.413
2108,4.033,0.3935,3.96,0.4176
2109,3.988,0.4709,3.911,0.4722
2110,4.02,0.4424,3.959,0.4535
2111,3.951,0.4301,3.927,0.4906
2112,4.16,0.3762,4.073,0.4061
2113,4.097,0.379,4.076,0.4201
2114,3.951,0.454,3.883,0.4851
2115,3.962,0.4492,3.962,0.4492
2116,3.924,0.4582,3.884,0.4814
2130,4.69,0.3577,4.604,0.3729
2131,4.845,0.3234,4.743,0.3368
2133,4.756,0.348,4.707,0.3553
2134,4.851,0.351,4.851,0.351
2135,4.834,0.333,4.806,0.3584
2136,4.607,0.3683,4.549,0.3796
2137,4.764,0.4091,4.635,0.4102
2138,4.807,0.3327,4.807,0.3327
2139,4.679,0.3752,4.651,0.3954
2140,4.661,0.3792,4.592,0.3834
2141,4.71,0.3232,4.663,0.3245
2142,4.701,0.349,4.578,0.3586
2144,4.667,0.388,4.644,0.4124
2145,4.591,0.3699,4.533,0.3827
2146,4.678,0.3858,4.599,0.4136
2148,4.649,0.3836,4.649,0.3836
2150,4.642,0.3331,4.619,0.3491
2151,4.531,0.3107,4.461,0.3243
2152,4.63,0.3412,4.605,0.3762
2153,4.458,0.3837,4.409,0.3842
2154,4.573,0.3292,4.462,0.3434
2155,4.635,0.2904,4.505,0.3071
2156,4.512,0.2642,4.399,0.3063
2158,4.642,0.3204,4.633,0.3545
2159,4.627,0.29,4.568,0.3039
2160,4.554,0.316,4.502,0.333
2161,4.498,0.2816,4.447,0.3084
2162,4.391,0.3186,4.356,0.3332
2163,4.807,0.3181,4.784,0.3365
2164,4.579,0.2666,4.531,0.2883
2173,4.537,0.4792,4.512,0.4801
2176,4.462,0.4288,4.435,0.4597
2177,4.536,0.4167,4.457,0.4686
2178,4.468,0.4501,4.428,0.4544
2179,4.391,0.4691,4.377,0.4806
2180,4.452,0.4747,4.424,0.4776
2181,4.526,0.4332,4.492,0.465
2182,4.551,0.4431,4.534,0.4717
2183,4.314,0.4505,4.282,0.4659
2193,4.315,0.4951,4.306,0.503
2194,4.41,0.4811,4.41,0.4811
2195,4.574,0.4799,4.558,0.4882
2196,4.377,0.4393,4.375,0.4466
2197,4.725,0.4169,4.706,0.4216
2198,4.757,0.411,4.757,0.411
2199,4.383,0.4602,4.371,0.4653
2200,4.677,0.3918,4.656,0.3962
2201,4.74,0.3991,4.703,0.4074
2202,4.531,0.4635,4.526,0.4729
2203,4.43,0.4817,4.418,0.4845
2204,4.841,0.427,4.809,0.4366
2205,4.561,0.4419,4.558,0.4445
2206,4.75,0.4575,4.746,0.4591
2207,4.799,0.431,4.79,0.4409
2208,4.622,0.4349,4.622,0.4349
2209,4.908,0.3921,4.908,0.3921
2210,4.61,0.4072,4.577,0.41
2211,4.957,0.3786,4.935,0.3817
2212,4.799,0.4316,4.786,0.44
2213,4.373,0.4475,4.372,0.4535
2214,4.656,0.398,4.631,0.4053
2215,4.669,0.461,4.643,0.4631
2216,4.613,0.4447,4.613,0.4447
2217,4.946,0.3689,4.918,0.3763
2218,4.217,0.5133,4.217,0.5133
2219,4.415,0.4682,4.404,0.4742
2220,4.301,0.475,4.301,0.475
2221,4.431,0.4473,4.408,0.4539
2222,4.444,0.4497,4.438,0.4531
2223,4.334,0.4907,4.329,0.4951
2224,4.574,0.4501,4.543,0.4506
2225,4.559,0.4548,4.496,0.4583
2226,4.541,0.4565,4.473,0.4625
2227,4.537,0.4581,4.537,0.4581
2230,4.544,0.4799,4.523,0.4826
2233,4.676,0.4402,4.676,0.4402
2234,4.466,0.4356,4.448,0.4392
2235,4.927,0.3238,4.734,0.3442
2236,5.008,0.3211,4.999,0.3462
2237,4.912,0.3169,4.882,0.3412
2238,4.898,0.3183,4.856,0.3373
2240,4.703,0.369,4.576,0.382
2243,4.893,0.3609,4.853,0.364
2246,4.995,0.3733,4.949,0.3934
2247,4.552,0.3677,4.552,0.3677
2250,4.937,0.4003,4.897,0.4335
2266,4.769,0.5284,4.735,0.5447
2273,4.485,0.4623,4.427,0.4994
2274,4.16,0.4437,4.135,0.452
2275,4.352,0.5068,4.342,0.5215
2276,4.674,0.4778,4.662,0.4856
2277,4.753,0.3332,4.584,0.3555
2278,4.728,0.2778,4.682,0.2824
2280,4.674,0.3784,4.602,0.4285
2297,4.562,0.4787,4.562,0.4787
2298,4.698,0.4334,4.641,0.459
2299,4.819,0.4674,4.81,0.4911
2300,4.747,0.4822,4.724,0.4954
2301,4.854,0.5242,4.781,0.5249
2302,4.927,0.4678,4.927,0.4678
2303,4.56,0.4919,4.539,0.501
2304,4.429,0.5342,4.429,0.5342
2305,4.622,0.4829,4.617,0.4928
2306,4.583,0.4747,4.554,0.4851
2307,4.82,0.4298,4.794,0.4438
2308,4.574,0.4591,4.567,0.4645
2309,4.467,0.4095,4.467,0.4095
2310,4.663,0.4239,4.634,0.4378
2311,4.747,0.4555,4.717,0.4721
2312,4.798,0.4519,4.792,0.4675
2313,4.81,0.4513,4.769,0.4574
2315,4.876,0.4445,4.839,0.4581
2316,4.839,0.432,4.791,0.4375
2317,4.71,0.444,4.65,0.4521
2318,4.964,0.4307,4.937,0.4316
2319,4.766,0.4311,4.735,0.4331
2320,4.834,0.4167,4.81,0.4717
2321,4.975,0.3979,4.972,0.4075
2322,4.694,0.4152,4.615,0.4251
2323,4.627,0.4287,4.623,0.43
2324,4.913,0.4817,4.913,0.4817
2325,5.047,0.375,5.033,0.3871
2327,4.983,0.3662,4.906,0.3755
2328,4.961,0.4469,4.958,0.4522
2329,4.915,0.4594,4.915,0.4594
2333,4.944,0.4176,4.907,0.4304
2341,4.164,0.4137,4.136,0.4315
2342,4.316,0.3397,4.154,0.4526
2343,4.169,0.4806,4.169,0.4806
2345,3.883,0.4374,3.883,0.4374
2346,4.14,0.5397,4.101,0.5411
2347,4.162,0.5005,4.143,0.5037
2348,4.088,0.5285,4.088,0.5285
2349,4.297,0.4953,4.264,0.5003
2350,4.193,0.5141,4.19,0.5167
2351,4.233,0.4642,4.207,0.4699
2352,4.133,0.4748,4.108,0.4833
2353,4.377,0.4776,4.356,0.4855
2354,4.288,0.5071,4.288,0.5071
2355,4.325,0.4527,4.313,0.4592
2356,4.249,0.4702,4.239,0.4784
2357,4.238,0.4666,4.224,0.4769
2373,4.399,0.4207,4.262,0.4383
2374,4.491,0.3622,4.346,0.388
2375,4.44,0.3944,4.371,0.3996
2376,4.611,0.3662,4.469,0.3869
2377,4.372,0.4024,4.284,0.4189
2378,4.505,0.3443,4.378,0.3649
2379,4.413,0.3788,4.399,0.4005
2380,4.615,0.3556,4.457,0.3777
2381,4.258,0.4101,4.205,0.4169
2382,4.423,0.3427,4.339,0.3553
2383,4.461,0.3715,4.359,0.3846
2384,4.567,0.3539,4.386,0.3762
2385,4.339,0.3886,4.283,0.3898
2386,4.411,0.3195,4.301,0.3529
2387,4.471,0.3598,4.312,0.383
2388,4.581,0.3331,4.361,0.358
2389,3.845,0.6892,3.845,0.6892
2390,3.597,0.6889,3.595,0.693
2391,4.42,0.4608,4.402,0.4797
2392,4.465,0.496,4.465,0.496
2395,4.306,0.3618,4.25,0.3929
2396,4.306,0.3688,4.213,0.3894
2400,4.352,0.4633,4.324,0.4634
2402,4.548,0.4457,4.529,0.4557
2407,4.332,0.4292,4.286,0.4462
2408,3.817,0.4105,3.793,0.4186
2409,3.526,0.5327,3.526,0.5327
2410,4.046,0.2979,4.046,0.2979
2411,4.163,0.2744,4.097,0.2855
2412,4.203,0.2508,4.123,0.2519
2414,4.164,0.2962,4.041,0.3053
2415,3.694,0.4512,3.661,0.4641
2416,3.767,0.4598,3.755,0.4962
2417,3.787,0.4224,3.759,0.4863
