filename,affinity_qvina
ligand_1094.log,-8.6
ligand_1756.log,-6.3
ligand_1284.log,-7.4
ligand_1648.log,-9.3
ligand_1938.log,-5.2
ligand_136.log,-7.0
ligand_1928.log,-9.8
ligand_1507.log,-7.8
ligand_1760.log,-8.1
ligand_1281.log,-7.2
ligand_1385.log,-9.5
ligand_2029.log,-8.6
ligand_1511.log,-7.0
ligand_1753.log,-6.2
ligand_1647.log,-8.6
ligand_1259.log,-8.5
ligand_1922.log,-2.4
ligand_1384.log,-7.0
ligand_1095.log,-8.4
ligand_202.log,-6.0
ligand_1506.log,-6.3
ligand_1277.log,3.0
ligand_1765.log,-7.8
ligand_1654.log,-8.7
ligand_2034.log,-9.3
ligand_1390.log,-7.8
ligand_109.log,-2.1
ligand_1512.log,-5.9
ligand_1762.log,-7.9
ligand_1932.log,-4.8
ligand_1257.log,-8.5
ligand_1092.log,-9.9
ligand_2033.log,-9.1
ligand_1646.log,-7.4
ligand_1764.log,-7.8
ligand_1387.log,10.5
ligand_1509.log,-5.9
ligand_1927.log,-3.9
ligand_1280.log,-6.9
ligand_1761.log,-7.9
ligand_2032.log,-9.4
ligand_1634.log,-8.3
ligand_126.log,-1.9
ligand_1513.log,-6.2
ligand_1386.log,-5.3
ligand_1937.log,-5.1
ligand_1093.log,-8.2
ligand_1767.log,-9.6
ligand_2021.log,-7.9
ligand_1650.log,-9.8
ligand_1282.log,-8.2
ligand_2030.log,-8.0
ligand_1935.log,-3.3
ligand_151.log,-9.7
ligand_138.log,-0.9
ligand_1776.log,-7.5
ligand_2031.log,-1.6
ligand_1639.log,0.0
ligand_1395.log,-7.8
ligand_1936.log,-8.1
ligand_1104.log,-10.0
ligand_1766.log,-8.3
ligand_2035.log,-8.9
ligand_1283.log,-8.4
ligand_1934.log,-8.9
ligand_1514.log,-8.3
ligand_1651.log,-9.1
ligand_1402.log,-6.8
ligand_1769.log,-9.0
ligand_2037.log,-3.6
ligand_125.log,-6.9
ligand_1508.log,-6.2
ligand_1924.log,-9.6
ligand_1119.log,-9.8
ligand_1770.log,-9.5
ligand_1391.log,3.7
ligand_1291.log,-9.5
ligand_2036.log,-9.6
ligand_1649.log,-7.9
ligand_1529.log,-8.2
ligand_1105.log,-7.8
ligand_1405.log,-8.1
ligand_1773.log,-7.8
ligand_1931.log,-5.1
ligand_2040.log,1.9
ligand_1286.log,-8.5
ligand_1525.log,-9.8
ligand_1670.log,1.3
ligand_1403.log,-9.5
ligand_1779.log,-9.4
ligand_1933.log,0.3
ligand_2038.log,1.8
ligand_1287.log,-6.9
ligand_1659.log,-7.5
ligand_194.log,-6.2
ligand_2069.log,-7.7
ligand_1114.log,-7.3
ligand_1942.log,13.9
ligand_1289.log,-8.6
ligand_1530.log,-10.3
ligand_1392.log,-4.6
ligand_2039.log,-1.0
ligand_1658.log,-9.6
ligand_1945.log,0.9
ligand_1293.log,-8.4
ligand_2072.log,-8.0
ligand_1406.log,-5.6
ligand_1527.log,-10.4
ligand_1101.log,-7.0
ligand_1946.log,-8.3
ligand_2044.log,-7.4
ligand_1657.log,-7.7
ligand_1407.log,-3.6
ligand_1288.log,-8.8
ligand_1107.log,-9.0
ligand_208.log,-6.8
ligand_2046.log,2.4
ligand_1394.log,-5.6
ligand_164.log,-8.4
ligand_1290.log,-8.5
ligand_1528.log,-7.6
ligand_1947.log,-5.6
ligand_1653.log,-7.1
ligand_206.log,-7.0
ligand_1297.log,-6.6
ligand_219.log,-8.8
ligand_2045.log,4.1
ligand_1538.log,-8.6
ligand_1102.log,-8.1
ligand_139.log,-3.9
ligand_1301.log,-9.3
ligand_1671.log,-10.1
ligand_1393.log,-6.8
ligand_1296.log,-5.9
ligand_2092.log,-6.0
ligand_2208.log,-7.2
ligand_2041.log,-1.6
ligand_1531.log,-10.5
ligand_2203.log,-8.7
ligand_1672.log,-8.9
