filename,affinity_qvina
ligand_2264.log,-10.4
ligand_266.log,-8.3
ligand_2162.log,-8.4
ligand_2036.log,-8.3
ligand_2355.log,-8.6
ligand_2434.log,-8.9
ligand_2115.log,-8.9
ligand_2219.log,-6.8
ligand_2266.log,-10.0
ligand_2156.log,-9.4
ligand_2222.log,-8.0
ligand_2351.log,-8.9
ligand_2104.log,-11.0
ligand_256.log,-8.3
ligand_2437.log,-8.3
ligand_2039.log,-7.9
ligand_2280.log,-9.4
ligand_2359.log,-9.2
ligand_2273.log,-8.4
ligand_2217.log,-8.2
ligand_2105.log,-10.0
ligand_2157.log,-9.7
ligand_2356.log,-7.9
ligand_2038.log,-8.6
ligand_267.log,-8.7
ligand_2285.log,-8.8
ligand_2436.log,-9.8
ligand_2220.log,-9.3
ligand_2360.log,-8.9
ligand_2117.log,-7.1
ligand_2151.log,-9.7
ligand_2035.log,-6.4
ligand_258.log,-8.9
ligand_211.log,-8.8
ligand_2276.log,-10.3
ligand_2159.log,-8.0
ligand_2432.log,-9.5
ligand_2042.log,-9.4
ligand_2212.log,-6.7
ligand_2353.log,-8.3
ligand_242.log,-7.2
ligand_2272.log,-9.4
ligand_268.log,-8.3
ligand_2160.log,-8.0
ligand_2365.log,-8.8
ligand_2211.log,-6.8
ligand_2118.log,-6.8
ligand_2433.log,-9.9
ligand_2279.log,-9.5
ligand_2116.log,-7.4
ligand_2361.log,-9.7
ligand_2043.log,-8.7
ligand_270.log,-7.9
ligand_2223.log,-7.4
ligand_215.log,-8.6
ligand_259.log,-8.4
ligand_2284.log,-9.3
ligand_2121.log,-7.7
ligand_2362.log,-8.6
ligand_2129.log,-8.6
ligand_2429.log,-8.3
ligand_2161.log,-8.6
ligand_2055.log,-8.9
ligand_2218.log,-9.3
ligand_257.log,-8.5
ligand_2122.log,-6.9
ligand_2373.log,-8.1
ligand_2431.log,-10.8
ligand_2164.log,-8.5
ligand_2275.log,-9.5
ligand_2213.log,-8.4
ligand_2119.log,-7.6
ligand_2366.log,-8.7
ligand_2128.log,-9.4
ligand_2057.log,-8.9
ligand_262.log,-7.3
ligand_2216.log,-8.7
ligand_2168.log,-8.6
ligand_2435.log,-9.4
ligand_2277.log,-10.3
ligand_2374.log,-7.7
ligand_2120.log,-8.4
ligand_2214.log,-8.5
ligand_2163.log,-8.9
ligand_2370.log,-8.2
ligand_2286.log,-8.3
ligand_2123.log,-7.5
ligand_261.log,-7.6
ligand_2056.log,-9.6
ligand_2430.log,-9.0
ligand_2215.log,-8.5
ligand_2165.log,-9.0
ligand_2130.log,-7.8
ligand_2438.log,-10.4
ligand_2367.log,-7.5
ligand_2282.log,-6.9
ligand_221.log,-7.8
ligand_263.log,-8.1
ligand_2178.log,-9.8
ligand_2439.log,-8.7
ligand_2051.log,-9.3
ligand_212.log,-9.1
ligand_2173.log,-9.3
ligand_2441.log,-9.4
ligand_227.log,-8.1
ligand_2221.log,-8.2
ligand_265.log,-8.5
ligand_2050.log,-8.2
ligand_2372.log,-8.1
ligand_2135.log,-9.7
ligand_217.log,-7.7
ligand_2274.log,-10.5
ligand_2445.log,-9.3
ligand_2143.log,-8.4
ligand_2046.log,-8.1
ligand_2371.log,-8.5
ligand_2228.log,-8.3
ligand_2278.log,-10.7
ligand_260.log,-8.6
ligand_2448.log,-9.3
ligand_2166.log,-8.5
ligand_2137.log,-8.9
ligand_2281.log,-9.0
ligand_2224.log,-6.9
ligand_2369.log,-8.5
ligand_2440.log,-7.1
ligand_2047.log,-9.5
ligand_2227.log,-9.1
ligand_2283.log,-9.4
ligand_2172.log,-8.2
ligand_269.log,-8.7
ligand_2442.log,-8.7
ligand_2138.log,-8.1
ligand_2225.log,-5.7
ligand_2375.log,-8.4
ligand_2045.log,-9.7
ligand_25.log,-6.0
ligand_2235.log,-8.3
ligand_2287.log,-10.7
ligand_272.log,-7.5
ligand_2167.log,-8.4
ligand_236.log,-6.8
ligand_2131.log,-8.2
ligand_282.log,-8.3
ligand_244.log,-7.0
ligand_2226.log,-8.5
ligand_2052.log,-9.1
ligand_2179.log,-10.0
ligand_243.log,-8.9
ligand_2288.log,-9.7
ligand_271.log,-8.2
ligand_2146.log,-8.9
ligand_2364.log,-9.4
ligand_279.log,-9.0
ligand_2175.log,-8.4
ligand_2044.log,-8.7
ligand_2233.log,-10.3
ligand_2451.log,-9.3
ligand_26.log,-6.9
ligand_2291.log,-9.4
ligand_216.log,-9.1
ligand_2363.log,-9.1
ligand_273.log,-8.2
ligand_2234.log,-9.7
ligand_2139.log,-9.3
ligand_204.log,-8.8
ligand_2289.log,-7.9
ligand_2452.log,-8.3
ligand_237.log,-7.9
ligand_2232.log,-10.1
ligand_277.log,-7.2
ligand_331.log,-9.8
ligand_2171.log,-8.5
ligand_2307.log,-8.7
ligand_2449.log,-9.3
ligand_223.log,-7.9
ligand_2053.log,-8.5
ligand_2169.log,-8.5
ligand_2377.log,-10.0
ligand_27.log,-6.9
ligand_2447.log,-9.1
ligand_32.log,-6.9
ligand_229.log,-7.6
ligand_278.log,-10.7
ligand_2170.log,-9.0
ligand_330.log,-8.5
ligand_222.log,-8.4
ligand_2446.log,-8.9
ligand_2054.log,-9.2
ligand_274.log,-8.3
ligand_2376.log,-7.8
ligand_280.log,-7.9
ligand_327.log,-9.1
ligand_2180.log,-8.0
ligand_2443.log,-9.5
ligand_2292.log,-9.4
ligand_2241.log,-9.3
ligand_2380.log,-9.1
ligand_2183.log,-9.3
ligand_2048.log,-9.5
ligand_337.log,-8.4
ligand_2300.log,-9.0
ligand_276.log,-8.9
ligand_2450.log,-9.7
ligand_2181.log,-8.1
ligand_2245.log,-10.7
ligand_2386.log,-9.2
ligand_2061.log,-9.7
ligand_281.log,-10.2
ligand_2290.log,-9.5
ligand_2459.log,-8.3
ligand_336.log,-7.6
ligand_275.log,-8.4
ligand_228.log,-7.0
ligand_2182.log,-8.9
ligand_2254.log,-9.3
ligand_2383.log,-9.3
ligand_2453.log,-8.9
ligand_2250.log,-8.7
ligand_335.log,-8.5
ligand_2191.log,-8.5
ligand_2058.log,-8.7
ligand_2299.log,-9.0
ligand_2454.log,-9.0
ligand_283.log,-7.8
ligand_285.log,-8.6
ligand_2189.log,-7.3
ligand_2248.log,-9.3
ligand_290.log,-7.8
ligand_2381.log,-7.3
ligand_2308.log,-8.6
ligand_2457.log,-8.6
ligand_333.log,-9.1
ligand_205.log,-8.9
ligand_2194.log,-9.7
ligand_2246.log,-10.3
ligand_304.log,-9.0
ligand_2384.log,-9.9
ligand_245.log,-7.2
ligand_2297.log,-9.0
ligand_2253.log,-9.0
ligand_329.log,-9.0
ligand_218.log,-8.4
ligand_2062.log,-9.1
ligand_2471.log,-10.1
ligand_287.log,-6.9
ligand_2298.log,-8.9
ligand_301.log,-9.0
ligand_2255.log,-8.5
ligand_339.log,-8.7
ligand_2192.log,-7.9
ligand_2465.log,-8.9
ligand_2378.log,-8.6
ligand_2296.log,-8.7
ligand_2059.log,-9.0
ligand_289.log,-7.6
ligand_2244.log,-10.2
ligand_338.log,-8.3
ligand_2185.log,-9.5
ligand_28.log,-6.4
ligand_2470.log,-10.0
ligand_2309.log,-9.4
ligand_299.log,-10.5
ligand_2387.log,-8.9
ligand_2256.log,-8.2
ligand_2466.log,-9.3
ligand_407.log,-7.5
ligand_2190.log,-9.1
ligand_334.log,-9.3
ligand_2339.log,-9.4
ligand_29.log,-6.1
ligand_39.log,-7.0
ligand_2186.log,-8.9
ligand_2382.log,-8.4
ligand_2249.log,-8.9
ligand_297.log,-8.6
ligand_230.log,-6.9
ligand_401.log,-7.4
ligand_2464.log,-9.7
ligand_33.log,-5.9
ligand_400.log,-7.2
ligand_328.log,-8.7
ligand_2247.log,-8.2
ligand_2187.log,-9.2
ligand_2455.log,-9.0
ligand_2379.log,-9.6
ligand_3.log,-6.6
ligand_298.log,-6.5
ligand_2251.log,-9.3
ligand_332.log,-10.0
ligand_2310.log,-9.0
ligand_2462.log,-7.9
ligand_2184.log,-11.2
ligand_402.log,-6.9
ligand_2242.log,-8.8
ligand_2393.log,-9.5
ligand_303.log,-9.7
ligand_342.log,-8.5
ligand_2335.log,-7.6
ligand_410.log,-8.8
ligand_2467.log,-8.8
ligand_2243.log,-8.7
ligand_2193.log,-8.3
ligand_232.log,-7.7
ligand_322.log,-10.6
ligand_2391.log,-9.8
ligand_409.log,-7.2
ligand_2261.log,-10.8
ligand_340.log,-8.3
ligand_2188.log,-7.8
ligand_246.log,-8.7
ligand_405.log,-7.2
ligand_2260.log,-9.1
ligand_2195.log,-10.5
ligand_31.log,-6.5
ligand_403.log,-7.9
ligand_2388.log,-9.7
ligand_2343.log,-7.9
ligand_317.log,-8.1
ligand_2258.log,-8.9
ligand_2473.log,-9.7
ligand_344.log,-9.0
ligand_404.log,-7.2
ligand_2197.log,-8.0
ligand_226.log,-7.7
ligand_325.log,-9.2
ligand_238.log,-6.9
ligand_2345.log,-9.0
ligand_406.log,-7.4
ligand_2472.log,-10.3
ligand_2196.log,-7.7
ligand_408.log,-8.0
ligand_355.log,-9.0
ligand_518.log,-10.5
ligand_314.log,-7.2
ligand_324.log,-8.6
ligand_239.log,-8.2
ligand_2199.log,-7.2
ligand_2477.log,-8.0
ligand_40.log,-6.6
ligand_2344.log,-10.0
ligand_2198.log,-8.3
ligand_34.log,-6.2
ligand_414.log,-8.5
ligand_319.log,-8.0
ligand_341.log,-8.5
ligand_527.log,-7.2
ligand_2209.log,-6.5
ligand_2402.log,-9.6
ligand_253.log,-8.7
ligand_2341.log,-10.0
ligand_417.log,-9.4
ligand_321.log,-10.3
ligand_526.log,-9.5
ligand_59.log,-7.2
ligand_2400.log,-9.0
ligand_2340.log,-9.5
ligand_605.log,-8.5
ligand_2475.log,-10.0
ligand_343.log,-9.3
ligand_419.log,-10.1
ligand_620.log,-7.2
ligand_2336.log,-7.5
ligand_316.log,-8.4
ligand_618.log,-7.3
ligand_250.log,-9.0
ligand_241.log,-8.5
ligand_356.log,-9.0
ligand_622.log,-9.1
ligand_320.log,-8.3
ligand_231.log,-8.4
ligand_531.log,-8.0
ligand_416.log,-8.6
ligand_611.log,-9.2
ligand_528.log,-7.7
ligand_323.log,-10.4
ligand_2481.log,-9.0
ligand_353.log,-9.8
ligand_2394.log,-9.4
ligand_537.log,-9.3
ligand_233.log,-7.8
ligand_352.log,-8.2
ligand_315.log,-9.4
ligand_43.log,-6.4
ligand_615.log,-5.7
ligand_2474.log,-10.2
ligand_240.log,-8.3
ligand_415.log,-8.7
ligand_354.log,-9.5
ligand_305.log,-9.9
ligand_2337.log,-7.8
ligand_536.log,-8.7
ligand_613.log,-8.7
ligand_2476.log,-10.1
ligand_35.log,-6.9
ligand_2346.log,-10.2
ligand_44.log,-6.8
ligand_625.log,-8.5
ligand_2416.log,-8.4
ligand_313.log,-7.7
ligand_36.log,-6.8
ligand_460.log,-9.0
ligand_532.log,-8.5
ligand_252.log,-7.6
ligand_60.log,-7.1
ligand_361.log,-9.7
ligand_61.log,-7.2
ligand_318.log,-6.8
ligand_2414.log,-8.0
ligand_2347.log,-9.0
ligand_619.log,-8.2
ligand_530.log,-9.8
ligand_617.log,-7.6
ligand_2415.log,-8.5
ligand_247.log,-8.3
ligand_373.log,-10.0
ligand_326.log,-8.2
ligand_42.log,-6.2
ligand_616.log,-5.7
ligand_538.log,-9.3
ligand_466.log,-9.7
ligand_2395.log,-8.1
ligand_2352.log,-9.0
ligand_614.log,-7.9
ligand_694.log,-8.1
ligand_367.log,-8.2
ligand_248.log,-8.5
ligand_234.log,-7.9
ligand_52.log,-6.2
ligand_2398.log,-9.1
ligand_359.log,-9.1
ligand_623.log,-9.0
ligand_534.log,-8.4
ligand_68.log,-5.8
ligand_684.log,-8.7
ligand_464.log,-9.4
ligand_2397.log,-9.2
ligand_621.log,-8.4
ligand_74.log,-5.6
ligand_374.log,-8.5
ligand_24.log,-8.3
ligand_699.log,-9.5
ligand_752.log,-8.0
ligand_540.log,-9.8
ligand_249.log,-9.0
ligand_624.log,-9.5
ligand_2399.log,-9.1
ligand_753.log,-7.0
ligand_627.log,-8.8
ligand_357.log,-10.0
ligand_469.log,-9.2
ligand_703.log,-10.1
ligand_254.log,-7.0
ligand_529.log,-10.7
ligand_758.log,-8.3
ligand_626.log,-9.1
ligand_23.log,-7.7
ligand_761.log,-9.0
ligand_2413.log,-6.8
ligand_360.log,-10.0
ligand_62.log,-7.1
ligand_533.log,-11.3
ligand_251.log,-8.7
ligand_468.log,-10.2
ligand_706.log,-8.2
ligand_2417.log,-8.8
ligand_628.log,-7.9
ligand_767.log,-8.1
ligand_377.log,-8.5
ligand_695.log,-9.0
ligand_629.log,-8.4
ligand_255.log,-8.2
ligand_759.log,-8.4
ligand_2424.log,-8.6
ligand_41.log,-6.6
ligand_535.log,-8.6
ligand_630.log,-9.1
ligand_696.log,-7.0
ligand_358.log,-9.6
ligand_46.log,-6.7
ligand_772.log,-7.7
ligand_264.log,-8.9
ligand_2422.log,-6.6
ligand_634.log,-8.5
ligand_462.log,-8.7
ligand_371.log,-9.3
ligand_539.log,-8.7
ligand_760.log,-9.0
ligand_2423.log,-9.5
ligand_697.log,-7.6
ligand_637.log,-7.1
ligand_632.log,-8.4
ligand_765.log,-7.7
ligand_806.log,-9.6
ligand_878.log,-8.4
ligand_709.log,-7.1
ligand_631.log,-8.1
ligand_369.log,-7.8
ligand_550.log,-8.5
ligand_467.log,-9.7
ligand_76.log,-6.0
ligand_635.log,-8.7
ligand_885.log,-8.1
ligand_698.log,-7.9
ligand_803.log,-9.9
ligand_75.log,-7.3
ligand_889.log,-8.8
ligand_64.log,-7.6
ligand_375.log,-9.3
ligand_541.log,-9.1
ligand_636.log,-9.0
ligand_819.log,-7.2
ligand_762.log,-9.0
ligand_48.log,-6.2
ligand_700.log,-9.1
ligand_633.log,-8.8
ligand_811.log,-9.5
ligand_475.log,-8.1
ligand_883.log,-9.1
ligand_376.log,-8.5
ligand_771.log,-8.1
ligand_641.log,-8.1
ligand_543.log,-9.0
ligand_805.log,-9.7
ligand_652.log,-8.7
ligand_702.log,-9.5
ligand_822.log,-7.8
ligand_472.log,-10.4
ligand_556.log,-9.8
ligand_763.log,-8.8
ligand_88.log,-9.9
ligand_378.log,-8.5
ligand_823.log,-7.6
ligand_708.log,-7.4
ligand_653.log,-7.6
ligand_890.log,-8.8
ligand_821.log,-7.4
ligand_768.log,-7.7
ligand_47.log,-6.9
ligand_707.log,-7.3
ligand_379.log,-8.6
ligand_562.log,-7.8
ligand_895.log,-8.6
ligand_841.log,-7.6
ligand_501.log,-9.2
ligand_661.log,-12.5
ligand_558.log,-6.8
ligand_69.log,-6.4
ligand_891.log,-8.5
ligand_766.log,-8.4
ligand_551.log,-8.7
ligand_389.log,-7.8
ligand_701.log,-9.3
ligand_830.log,-7.1
ligand_894.log,-9.1
ligand_654.log,-9.5
ligand_764.log,-9.6
ligand_382.log,-7.6
ligand_478.log,-9.7
ligand_838.log,-9.3
ligand_711.log,-7.4
ligand_555.log,-10.7
ligand_892.log,-8.1
ligand_770.log,-6.9
ligand_397.log,-7.8
ligand_712.log,-7.6
ligand_665.log,-10.6
ligand_897.log,-8.0
ligand_835.log,-7.8
ligand_395.log,-7.5
ligand_552.log,-7.9
ligand_710.log,-6.8
ligand_499.log,-9.8
ligand_559.log,-7.3
ligand_773.log,-6.5
ligand_832.log,-7.2
ligand_660.log,-10.6
ligand_898.log,-8.9
ligand_70.log,-5.9
ligand_560.log,-7.8
ligand_778.log,-7.6
ligand_398.log,-7.3
ligand_831.log,-5.9
ligand_719.log,-10.2
ligand_544.log,-10.6
ligand_782.log,-9.1
ligand_65.log,-6.9
ligand_839.log,-8.1
ligand_392.log,-9.2
ligand_492.log,-9.9
ligand_893.log,-9.3
ligand_656.log,-9.5
ligand_776.log,-7.9
ligand_721.log,-8.5
ligand_900.log,-8.5
ligand_553.log,-9.0
ligand_779.log,-7.4
ligand_380.log,-8.7
ligand_561.log,-7.5
ligand_668.log,-11.4
ligand_836.log,-7.2
ligand_716.log,-7.0
ligand_783.log,-9.6
ligand_89.log,-9.9
ligand_55.log,-7.7
ligand_486.log,-8.9
ligand_713.log,-7.1
ligand_785.log,-9.6
ligand_381.log,-7.5
ligand_563.log,-7.7
ligand_833.log,-8.0
ligand_901.log,-7.7
ligand_780.log,-9.7
ligand_718.log,-8.2
ligand_564.log,-7.3
ligand_657.log,-9.4
ligand_396.log,-6.6
ligand_840.log,-7.7
ligand_77.log,-7.3
ligand_896.log,-8.6
ligand_565.log,-7.6
ligand_399.log,-7.7
ligand_714.log,-8.2
ligand_777.log,-7.4
ligand_476.log,-9.6
ligand_671.log,-11.0
ligand_568.log,-7.3
ligand_902.log,-8.7
ligand_388.log,-9.5
ligand_834.log,-7.5
ligand_786.log,-10.2
ligand_570.log,-8.1
ligand_71.log,-6.9
ligand_579.log,-8.1
ligand_500.log,-9.0
ligand_903.log,-7.6
ligand_788.log,-9.6
ligand_715.log,-6.3
ligand_837.log,-7.9
ligand_678.log,-8.8
ligand_394.log,-8.5
ligand_781.log,-8.3
ligand_723.log,-8.5
ligand_571.log,-7.6
ligand_787.log,-10.2
ligand_899.log,-8.6
ligand_844.log,-7.8
ligand_655.log,-10.5
ligand_393.log,-8.3
ligand_576.log,-8.2
ligand_904.log,-8.2
ligand_502.log,-9.6
ligand_784.log,-9.3
ligand_717.log,-7.7
ligand_569.log,-7.2
ligand_789.log,-10.2
ligand_845.log,-8.4
ligand_574.log,-7.9
ligand_662.log,-10.3
ligand_38.log,-6.3
ligand_720.log,-10.5
ligand_905.log,-8.9
ligand_793.log,-10.0
ligand_93.log,-8.0
ligand_567.log,-8.0
ligand_948.log,-6.9
ligand_477.log,-10.0
ligand_577.log,-9.0
ligand_846.log,-8.7
ligand_942.log,-5.0
ligand_906.log,-8.0
ligand_78.log,-5.8
ligand_944.log,-7.5
ligand_666.log,-10.0
ligand_566.log,-7.5
ligand_722.log,-9.3
ligand_94.log,-5.6
ligand_792.log,-10.9
ligand_496.log,-10.1
ligand_842.log,-6.9
ligand_56.log,-7.2
ligand_943.log,-7.0
ligand_910.log,-8.0
ligand_959.log,-10.0
ligand_572.log,-7.7
ligand_79.log,-7.1
ligand_72.log,-7.2
ligand_66.log,-6.8
ligand_575.log,-7.9
ligand_914.log,-8.3
ligand_790.log,-10.3
ligand_852.log,-8.3
ligand_954.log,-9.0
ligand_663.log,-10.7
ligand_725.log,-8.3
ligand_800.log,-9.7
ligand_578.log,-7.9
ligand_90.log,-6.1
ligand_49.log,-6.4
ligand_908.log,-8.2
ligand_965.log,-10.8
ligand_797.log,-9.7
ligand_737.log,-7.9
ligand_481.log,-9.9
ligand_855.log,-8.8
ligand_58.log,-8.2
ligand_679.log,-7.2
ligand_736.log,-7.2
ligand_913.log,-8.8
ligand_801.log,-9.0
ligand_580.log,-7.3
ligand_682.log,-8.4
ligand_955.log,-9.4
ligand_602.log,-7.5
ligand_724.log,-8.6
ligand_67.log,-6.5
ligand_802.log,-8.8
ligand_598.log,-7.9
ligand_683.log,-8.8
ligand_916.log,-7.9
ligand_843.log,-7.4
ligand_963.log,-7.9
ligand_726.log,-8.7
ligand_798.log,-9.3
ligand_594.log,-8.6
ligand_509.log,-10.4
ligand_681.log,-8.3
ligand_958.log,-9.4
ligand_907.log,-8.2
ligand_795.log,-10.4
ligand_603.log,-8.2
ligand_848.log,-8.6
ligand_689.log,-10.0
ligand_964.log,-10.0
ligand_600.log,-7.4
ligand_909.log,-8.3
ligand_799.log,-8.9
ligand_734.log,-8.5
ligand_503.log,-10.6
ligand_607.log,-7.0
ligand_685.log,-8.6
ligand_791.log,-10.4
ligand_919.log,-9.0
ligand_738.log,-8.0
ligand_960.log,-9.4
ligand_854.log,-9.7
ligand_606.log,-7.4
ligand_796.log,-8.7
ligand_742.log,-9.3
ligand_604.log,-7.2
ligand_680.log,-8.1
ligand_961.log,-8.3
ligand_912.log,-8.3
ligand_608.log,-9.8
ligand_794.log,-10.4
ligand_957.log,-9.2
ligand_525.log,-9.0
ligand_686.log,-9.9
ligand_817.log,-7.8
ligand_918.log,-8.7
ligand_847.log,-7.8
ligand_741.log,-7.1
ligand_967.log,-9.1
ligand_804.log,-8.6
ligand_735.log,-7.9
ligand_593.log,-8.2
ligand_911.log,-8.4
ligand_50.log,-9.9
ligand_688.log,-8.7
ligand_95.log,-5.9
ligand_809.log,-8.5
ligand_739.log,-7.6
ligand_850.log,-6.5
ligand_592.log,-9.2
ligand_966.log,-9.0
ligand_915.log,-8.7
ligand_740.log,-7.1
ligand_691.log,-8.4
ligand_808.log,-10.4
ligand_743.log,-8.1
ligand_853.log,-8.3
ligand_519.log,-8.5
ligand_917.log,-8.6
ligand_956.log,-9.6
ligand_810.log,-9.8
ligand_733.log,-7.3
ligand_687.log,-8.7
ligand_923.log,-9.3
ligand_968.log,-8.0
ligand_818.log,-8.2
ligand_73.log,-6.7
ligand_857.log,-9.3
ligand_690.log,-9.5
ligand_807.log,-10.1
ligand_962.log,-8.4
ligand_744.log,-7.0
ligand_517.log,-10.2
ligand_91.log,-5.9
ligand_969.log,-9.5
ligand_929.log,-8.8
ligand_747.log,-6.8
ligand_81.log,-9.7
ligand_851.log,-8.5
ligand_748.log,-7.2
ligand_80.log,-5.9
ligand_973.log,-9.9
ligand_930.log,-8.6
ligand_511.log,-9.0
ligand_750.log,-8.0
ligand_820.log,-7.3
ligand_97.log,-5.7
ligand_745.log,-8.2
ligand_815.log,-10.3
ligand_920.log,-9.3
ligand_96.log,-6.7
ligand_849.log,-8.9
ligand_972.log,-8.7
ligand_755.log,-7.6
ligand_523.log,-8.2
ligand_751.log,-7.3
ligand_926.log,-8.8
ligand_971.log,-9.2
ligand_757.log,-9.0
ligand_856.log,-8.8
ligand_924.log,-9.3
ligand_749.log,-7.3
ligand_978.log,-10.9
ligand_510.log,-10.3
ligand_756.log,-9.3
ligand_931.log,-8.9
ligand_858.log,-9.1
ligand_754.log,-7.6
ligand_970.log,-9.1
ligand_746.log,-7.6
ligand_512.log,-8.3
ligand_976.log,-8.6
ligand_862.log,-9.3
ligand_921.log,-8.9
ligand_975.log,-10.1
ligand_859.log,-8.1
ligand_522.log,-10.5
ligand_922.log,-8.4
ligand_980.log,-6.9
ligand_925.log,-8.8
ligand_866.log,-9.1
ligand_977.log,-10.0
ligand_516.log,-10.5
ligand_867.log,-9.2
ligand_935.log,-8.3
ligand_974.log,-10.5
ligand_868.log,-10.1
ligand_981.log,-8.6
ligand_871.log,-9.4
ligand_524.log,-9.1
ligand_927.log,-9.0
ligand_982.log,-7.7
ligand_870.log,-8.6
ligand_928.log,-8.2
ligand_979.log,-9.0
ligand_521.log,-9.1
ligand_869.log,-9.9
ligand_933.log,-7.9
ligand_996.log,-7.8
ligand_864.log,-8.8
ligand_985.log,-7.4
ligand_92.log,-6.2
ligand_520.log,-10.7
ligand_940.log,-7.6
ligand_863.log,-9.3
ligand_98.log,-6.2
ligand_997.log,-7.2
ligand_938.log,-8.9
ligand_983.log,-7.3
ligand_861.log,-8.9
ligand_987.log,-7.4
ligand_937.log,-7.9
ligand_992.log,-7.8
ligand_860.log,-7.8
ligand_991.log,-7.4
ligand_953.log,-8.9
ligand_986.log,-7.3
ligand_952.log,-8.5
ligand_989.log,-7.2
ligand_873.log,-8.1
ligand_993.log,-7.5
ligand_945.log,-7.4
ligand_865.log,-9.3
ligand_951.log,-8.7
ligand_988.log,-7.3
ligand_872.log,-9.4
ligand_995.log,-7.8
ligand_941.log,-7.5
ligand_984.log,-7.5
ligand_877.log,-8.5
ligand_936.log,-8.3
ligand_994.log,-8.2
ligand_875.log,-8.8
ligand_990.log,-7.4
ligand_99.log,-6.1
ligand_999.log,-7.1
ligand_880.log,-8.3
ligand_998.log,-8.3
ligand_874.log,-8.1
ligand_887.log,-8.0
ligand_881.log,-7.6
ligand_886.log,-8.2
ligand_876.log,-8.9
ligand_884.log,-8.2
ligand_879.log,-8.2
