filename,affinity_qvina
ligand_785.log,-9.9
ligand_722.log,-8.2
ligand_666.log,-9.0
ligand_956.log,14.0
ligand_895.log,-8.8
ligand_716.log,-6.2
ligand_777.log,-10.4
ligand_833.log,-8.3
ligand_664.log,-9.0
ligand_891.log,-8.8
ligand_77.log,-9.0
ligand_660.log,-9.4
ligand_724.log,-8.3
ligand_665.log,-9.3
ligand_88.log,-10.5
ligand_532.log,4.1
ligand_841.log,-8.5
ligand_775.log,-9.6
ligand_725.log,-7.6
ligand_670.log,-9.5
ligand_900.log,-7.8
ligand_781.log,-10.2
ligand_663.log,-9.3
ligand_840.log,-7.9
ligand_952.log,-6.4
ligand_718.log,-6.8
ligand_901.log,-8.3
ligand_662.log,-8.5
ligand_786.log,-10.9
ligand_832.log,-8.4
ligand_955.log,7.8
ligand_668.log,-9.0
ligand_894.log,-7.8
ligand_540.log,-3.9
ligand_721.log,-8.1
ligand_788.log,-9.6
ligand_667.log,-9.0
ligand_839.log,-8.8
ligand_789.log,-9.8
ligand_899.log,-7.7
ligand_726.log,-8.4
ligand_66.log,-8.3
ligand_791.log,-10.6
ligand_836.log,-6.0
ligand_671.log,-9.4
ligand_897.log,-8.0
ligand_723.log,-6.0
ligand_790.log,-10.1
ligand_675.log,-7.1
ligand_896.log,-8.2
ligand_79.log,8.2
ligand_94.log,-1.7
ligand_673.log,-9.2
ligand_890.log,-9.0
ligand_727.log,-7.4
ligand_672.log,-8.7
ligand_842.log,3.8
ligand_89.log,-3.1
ligand_674.log,-9.0
ligand_719.log,-6.4
ligand_678.log,-8.3
ligand_959.log,-7.2
ligand_78.log,-10.6
ligand_717.log,-7.9
ligand_681.log,-8.8
ligand_795.log,-9.4
ligand_964.log,-7.3
ligand_838.log,-6.8
ligand_720.log,-8.4
ligand_796.log,-9.6
ligand_906.log,-8.3
ligand_729.log,-6.9
ligand_974.log,-6.8
ligand_843.log,5.4
ligand_797.log,-7.5
ligand_914.log,-8.8
ligand_728.log,-7.8
ligand_799.log,-8.8
ligand_730.log,-8.0
ligand_972.log,-6.5
ligand_72.log,-0.9
ligand_844.log,-1.9
ligand_798.log,-8.7
ligand_965.log,-6.6
ligand_902.log,-8.1
ligand_7.log,-0.2
ligand_916.log,-1.7
ligand_971.log,-7.2
ligand_845.log,-8.7
ligand_846.log,-9.6
ligand_963.log,-4.8
ligand_792.log,-10.4
ligand_734.log,-9.6
ligand_848.log,-9.1
ligand_794.log,-10.2
ligand_731.log,-8.1
ligand_962.log,-6.3
ligand_847.log,-9.7
ligand_800.log,-1.7
ligand_905.log,-8.5
ligand_740.log,-6.3
ligand_960.log,-7.6
ligand_855.log,-8.7
ligand_915.log,-8.7
ligand_732.log,0.7
ligand_970.log,-8.4
ligand_851.log,-6.3
ligand_793.log,-10.2
ligand_852.log,-8.9
ligand_805.log,-10.3
ligand_903.log,-8.0
ligand_967.log,-7.3
ligand_850.log,-8.0
ligand_736.log,-9.2
ligand_907.log,4.9
ligand_801.log,-3.7
ligand_854.log,-8.8
ligand_739.log,-10.5
ligand_961.log,2.4
ligand_858.log,-6.8
ligand_741.log,-8.1
ligand_968.log,-7.3
ligand_738.log,-9.3
ligand_912.log,-9.1
ligand_807.log,-6.3
ligand_84.log,-7.6
ligand_733.log,4.8
ligand_96.log,-4.8
ligand_849.log,-8.2
ligand_806.log,-9.6
ligand_911.log,-7.1
ligand_853.log,-9.8
ligand_803.log,-8.7
ligand_969.log,-6.8
ligand_910.log,-3.6
ligand_856.log,-8.3
ligand_815.log,-9.5
ligand_973.log,-7.0
ligand_735.log,-9.2
ligand_857.log,-8.8
ligand_804.log,-9.1
ligand_742.log,-9.2
ligand_966.log,-8.1
ligand_859.log,-6.8
ligand_80.log,-9.8
ligand_90.log,-7.9
ligand_743.log,-9.3
ligand_978.log,-7.5
ligand_73.log,-5.9
ligand_85.log,-7.7
ligand_908.log,-7.9
ligand_812.log,-10.3
ligand_979.log,-7.6
ligand_810.log,-9.0
ligand_909.log,-4.6
ligand_977.log,-2.7
ligand_737.log,-9.7
ligand_802.log,-10.0
ligand_860.log,-5.3
ligand_744.log,-10.1
ligand_811.log,-8.1
ligand_976.log,0.8
ligand_747.log,-7.1
ligand_904.log,-8.2
ligand_863.log,-5.0
ligand_813.log,-9.8
ligand_913.log,-9.0
ligand_97.log,-5.0
ligand_809.log,-9.8
ligand_750.log,-8.5
ligand_864.log,-3.1
ligand_808.log,-9.4
ligand_868.log,-8.5
ligand_814.log,-9.4
ligand_918.log,-4.9
ligand_975.log,-8.0
ligand_865.log,-5.5
ligand_872.log,0.4
ligand_985.log,-2.0
ligand_917.log,-1.5
ligand_981.log,4.4
ligand_86.log,-8.5
ligand_980.log,2.4
ligand_871.log,-0.2
ligand_924.log,7.3
ligand_982.log,-3.9
ligand_989.log,-1.5
ligand_861.log,-4.2
ligand_920.log,11.4
ligand_862.log,-4.0
ligand_983.log,-5.3
ligand_866.log,-8.4
ligand_873.log,-3.5
ligand_921.log,10.5
ligand_987.log,-2.5
ligand_986.log,-3.5
ligand_867.log,-8.5
ligand_869.log,-8.5
ligand_91.log,-8.5
ligand_870.log,-8.4
ligand_988.log,-0.7
ligand_923.log,-1.8
ligand_874.log,-0.7
ligand_984.log,-1.1
ligand_879.log,-3.7
ligand_927.log,-6.2
ligand_993.log,-6.8
ligand_991.log,-0.9
ligand_876.log,0.7
ligand_928.log,-2.0
ligand_9.log,-5.6
ligand_884.log,-9.5
ligand_999.log,-1.7
ligand_885.log,-10.6
ligand_875.log,-5.3
ligand_92.log,-1.3
ligand_997.log,-0.8
ligand_878.log,-4.3
ligand_925.log,7.1
ligand_99.log,-8.8
ligand_996.log,-7.0
ligand_87.log,2.9
ligand_990.log,-2.5
ligand_922.log,0.7
ligand_98.log,-1.1
ligand_880.log,-3.8
ligand_930.log,-2.3
ligand_994.log,-8.3
ligand_992.log,13.9
ligand_883.log,-9.1
ligand_888.log,-8.8
ligand_877.log,-2.2
ligand_995.log,-6.9
ligand_919.log,-1.1
ligand_998.log,6.0
ligand_882.log,-9.0
ligand_926.log,-0.3
ligand_929.log,-3.7
ligand_940.log,-9.4
ligand_933.log,-6.0
ligand_945.log,-3.8
ligand_935.log,-6.0
ligand_931.log,-6.5
ligand_938.log,-8.6
ligand_934.log,-6.1
ligand_937.log,-8.5
ligand_932.log,-6.6
ligand_936.log,-8.1
ligand_943.log,-11.1
ligand_93.log,-9.1
ligand_941.log,-8.6
ligand_939.log,-9.0
ligand_944.log,-9.2
ligand_949.log,-7.8
ligand_953.log,-0.4
ligand_946.log,-7.5
ligand_951.log,-8.7
ligand_958.log,-7.3
ligand_950.log,-6.4
ligand_95.log,-4.6
ligand_947.log,-5.9
ligand_954.log,-5.3
