LigandID,Pose,BindingEnergy,IntermolecularEnergy,InternalEnergy,TorsionalEnergy,UnboundEnergy
1099,1,-6.064,-11.026,1.801,4.963,1.801
1101,1,-5.085,-6.274,0.69,1.189,0.69
1102,1,5.454,6.411,0.01,-0.957,0.01
1103,1,-5.558,-8.969,-0.4,3.411,-0.4
1104,1,-2.567,-3.692,-0.667,1.125,-0.667
1104,2,-3.15,-4.255,-0.301,1.105,-0.301
1104,3,-4.827,-7.367,1.388,2.54,1.388
1105,1,-2.996,-4.484,-0.178,1.489,-0.178
1106,1,-5.541,-7.484,-0.609,1.943,-0.609
1107,1,0.0,0.0,-1.143,0.0,-1.143
1112,1,-7.026,-8.258,-0.365,1.232,-0.365
1112,2,-5.393,-6.654,0.654,1.261,0.654
1112,3,-7.761,-9.575,-0.826,1.815,-0.826
1114,1,-6.66,-7.828,-0.485,1.168,-0.485
1114,2,-8.383,-10.833,-0.101,2.45,-0.101
1117,1,-3.668,-4.311,-0.943,0.643,-0.943
1118,1,-6.825,-8.022,-0.746,1.197,-0.746
1118,2,-6.531,-9.203,0.177,2.673,0.177
1121,1,-5.942,-6.984,-0.066,1.042,-0.066
1123,1,-5.315,-8.267,-1.356,2.952,-1.356
1123,2,-0.484,-0.484,0.0,0.0,0.0
1124,1,-5.618,-7.917,-0.26,2.299,-0.26
1125,1,-0.569,-0.569,0.0,0.0,0.0
1125,2,253.471,475.741,66.101,-222.269,66.101
1125,3,-7.104,-8.973,0.94,1.869,0.94
1125,4,129.996,281.988,2.177,-151.992,2.177
1126,1,-6.637,-8.577,-0.109,1.94,-0.109
1126,2,-6.703,-7.878,-0.398,1.176,-0.398
1127,1,-6.19,-8.0,0.956,1.809,0.956
1127,2,-6.504,-8.025,-0.071,1.521,-0.071
1128,1,-6.37,-8.046,2.127,1.676,2.127
1128,2,-7.201,-8.043,0.645,0.842,0.645
1129,1,-7.839,-8.755,0.168,0.917,0.168
1129,2,-9.034,-11.675,-0.693,2.641,-0.693
1130,1,-8.348,-10.301,-0.704,1.952,-0.704
1130,2,-7.341,-8.199,0.293,0.858,0.293
1131,1,16.629,31.211,1.847,-14.582,1.847
1132,1,-7.376,-8.67,0.16,1.294,0.16
1133,1,-6.133,-13.663,-1.568,7.53,-1.568
1133,2,-7.216,-8.692,0.174,1.476,0.174
1134,1,-7.977,-8.909,1.14,0.933,1.14
1135,1,-7.9,-12.287,0.162,4.387,0.162
1136,1,-6.771,-7.365,0.331,0.594,0.331
1137,1,-5.731,-7.909,-0.834,2.178,-0.834
1137,2,-7.496,-8.372,0.502,0.876,0.502
1138,1,-6.051,-8.173,0.265,2.122,0.265
1138,2,-7.484,-8.359,0.501,0.875,0.501
1139,1,-7.467,-8.994,-1.34,1.528,-1.34
1139,2,-7.674,-8.571,0.372,0.897,0.372
1142,1,-5.387,-6.961,0.196,1.575,0.196
1142,2,-6.629,-7.792,-0.082,1.163,-0.082
1144,1,-7.453,-7.889,-0.061,0.436,-0.061
1147,1,-7.533,-9.294,0.328,1.762,0.328
1149,1,-4.264,-5.76,-1.308,1.496,-1.308
1149,2,-6.523,-8.43,0.091,1.907,0.091
1152,1,-3.7,-4.782,0.477,1.082,0.477
1153,1,-8.286,-9.739,-0.671,1.453,-0.671
1154,1,-6.981,-9.838,-1.006,2.857,-1.006
1159,1,-5.035,-6.507,-0.666,1.472,-0.666
1159,2,-5.988,-8.438,-0.816,2.45,-0.816
1161,1,-6.841,-9.241,-1.354,2.4,-1.354
1161,2,-7.421,-10.892,0.988,3.471,0.988
1161,3,-8.228,-15.444,-2.362,7.215,-2.362
1161,4,-4.538,-6.793,-0.25,2.255,-0.25
1162,1,-6.533,-8.443,-0.832,1.91,-0.832
1164,1,-5.443,-7.352,-0.918,1.909,-0.918
1165,1,-5.928,-7.66,-0.849,1.733,-0.849
1169,1,-5.653,-6.975,-0.55,1.322,-0.55
1170,1,16.121,18.949,-0.121,-2.827,-0.121
1170,2,-6.788,-9.566,-0.201,2.778,-0.201
1172,1,-6.752,-9.515,-0.185,2.763,-0.185
1173,1,-7.087,-9.159,-0.993,2.072,-0.993
1174,1,-5.746,-6.753,-0.068,1.008,-0.068
1174,2,-6.678,-9.411,-0.556,2.733,-0.556
1175,1,-0.513,-0.513,0.0,0.0,0.0
1175,2,-7.054,-8.704,-0.705,1.65,-0.705
1176,1,8.542,8.542,0.0,0.0,0.0
1177,1,-0.222,-0.222,0.0,0.0,0.0
1177,2,-5.933,-8.188,0.558,2.255,0.558
1178,1,-3.075,-3.973,3.895,0.899,3.895
1179,1,-5.835,-6.859,-0.078,1.023,-0.078
1179,2,-7.771,-12.086,-0.873,4.316,-0.873
1179,3,-7.609,-10.055,0.681,2.446,0.681
1182,1,-6.579,-11.387,-1.53,4.808,-1.53
1185,1,-7.082,-9.98,-0.987,2.898,-0.987
1185,2,-6.468,-10.438,-1.222,3.97,-1.222
1187,1,-6.021,-7.429,-0.392,1.408,-0.392
1188,1,129.146,181.995,9.157,-52.849,9.157
1188,2,-6.902,-8.516,-0.458,1.614,-0.458
1188,3,-7.691,-9.04,-0.182,1.349,-0.182
1189,1,-6.739,-8.314,-0.541,1.576,-0.541
1191,1,-6.924,-12.186,-1.212,5.262,-1.212
1191,2,-6.712,-10.243,-0.497,3.531,-0.497
1193,1,-6.478,-7.614,1.426,1.136,1.426
1194,1,-7.847,-9.681,-0.212,1.835,-0.212
1195,1,-6.601,-10.074,-1.031,3.473,-1.031
1195,2,-7.223,-8.912,-0.531,1.689,-0.531
1196,1,-5.576,-7.858,-0.793,2.282,-0.793
1199,1,-0.719,-0.719,0.0,0.0,0.0
1200,1,-2.108,-2.354,0.0,0.246,0.0
1201,1,-9.541,-12.887,0.983,3.347,0.983
1201,2,-1.871,-2.527,-0.205,0.656,-0.205
1201,3,-4.696,-6.618,-0.678,1.922,-0.678
1202,1,-5.77,-7.457,-0.584,1.687,-0.584
1203,1,-7.532,-9.293,0.08,1.761,0.08
1203,2,-6.147,-8.483,-0.031,2.336,-0.031
1206,1,-4.899,-6.045,-0.216,1.146,-0.216
1208,1,-6.576,-8.498,-0.971,1.922,-0.971
1208,2,-7.289,-9.633,2.537,2.344,2.537
1211,1,-5.618,-6.932,-0.222,1.314,-0.222
1214,1,-6.183,-7.99,-0.304,1.807,-0.304
1214,2,-6.377,-8.241,-0.234,1.864,-0.234
1215,1,-6.863,-8.869,-0.482,2.006,-0.482
1215,2,-5.753,-7.434,-0.002,1.681,-0.002
1215,3,-5.236,-7.073,-0.43,1.837,-0.43
1217,1,-7.504,-10.136,-1.099,2.632,-1.099
1217,2,-6.38,-7.872,-0.881,1.492,-0.881
1217,3,-5.746,-8.937,-0.271,3.191,-0.271
1217,4,-7.979,-9.378,0.17,1.399,0.17
1219,1,-5.893,-7.271,-0.746,1.378,-0.746
1219,2,-6.104,-6.461,-0.437,0.357,-0.437
1221,1,-7.685,-8.135,-0.046,0.449,-0.046
1223,1,-5.866,-7.067,-0.391,1.2,-0.391
1223,2,-5.802,-6.141,0.168,0.339,0.168
1225,1,-6.773,-7.169,-0.307,0.396,-0.307
1225,2,-6.336,-8.188,-1.322,1.852,-1.322
1226,1,-8.071,-11.374,0.378,3.303,0.378
1226,2,-5.847,-7.385,0.532,1.538,0.532
1226,3,-7.126,-10.876,-0.393,3.749,-0.393
1226,4,-7.682,-9.927,-0.352,2.245,-0.352
1227,1,-0.5,-0.5,0.0,0.0,0.0
1229,1,-6.558,-8.092,-0.463,1.534,-0.463
1231,1,-6.484,-12.929,-0.484,6.444,-0.484
1231,2,-0.237,-0.237,0.0,0.0,0.0
1234,1,-0.496,-0.496,0.0,0.0,0.0
1235,1,-4.707,-8.56,0.62,3.853,0.62
1235,2,-5.273,-7.431,-0.495,2.158,-0.495
1235,3,-6.855,-9.66,-0.649,2.805,-0.649
1236,1,-0.644,-0.644,0.0,0.0,0.0
1237,1,-0.586,-0.586,0.0,0.0,0.0
1237,2,-5.029,-7.675,0.358,2.646,0.358
1237,3,-7.911,-12.536,-2.342,4.625,-2.342
1240,1,-5.786,-7.477,-1.764,1.691,-1.764
1240,2,-8.112,-10.009,-0.511,1.897,-0.511
1243,1,-4.187,-4.677,-0.171,0.49,-0.171
1243,2,-6.166,-8.149,-0.377,1.983,-0.377
1246,1,-6.007,-7.762,-0.177,1.756,-0.177
1247,1,-0.507,-0.507,0.0,0.0,0.0
1247,2,-2.837,-3.5,0.351,0.663,0.351
1247,3,-7.476,-9.225,-0.923,1.748,-0.923
1247,4,-2.871,-3.71,1.311,0.839,1.311
1248,1,-5.833,-7.879,-0.626,2.046,-0.626
1249,1,50.714,87.772,1.073,-37.059,1.073
1250,1,-7.779,-10.053,-0.645,2.274,-0.645
1250,2,-2.241,-3.027,-1.547,0.786,-1.547
1251,1,-5.568,-8.66,-2.191,3.092,-2.191
1251,2,-5.665,-7.983,-1.238,2.318,-1.238
1255,1,-6.213,-8.392,-0.581,2.179,-0.581
1256,1,-6.107,-6.822,-0.189,0.714,-0.189
1256,2,-7.023,-9.897,0.176,2.874,0.176
1257,1,-6.752,-8.331,-0.151,1.579,-0.151
1258,1,59.589,77.006,0.129,-17.418,0.129
1259,1,91.089,133.69,-0.377,-42.601,-0.377
1259,2,137.096,185.183,29.186,-48.088,29.186
1260,1,-3.008,-3.272,-0.012,0.264,-0.012
1260,2,-7.486,-9.017,-1.203,1.532,-1.203
1261,1,-0.543,-0.543,0.0,0.0,0.0
1261,2,-3.212,-3.775,-0.186,0.563,-0.186
1262,1,-6.272,-7.372,0.423,1.1,0.423
1264,1,-6.47,-8.55,0.665,2.08,0.665
1264,2,-7.138,-9.224,-0.431,2.086,-0.431
1266,1,71.898,84.507,0.164,-12.609,0.164
1269,1,-8.548,-11.047,-0.822,2.499,-0.822
1269,2,-4.449,-5.619,0.844,1.17,0.844
1270,1,-0.681,-0.681,0.0,0.0,0.0
1270,2,-5.412,-12.055,2.955,6.644,2.955
1271,1,-5.549,-7.334,-0.629,1.784,-0.629
1274,1,-4.4,-6.072,-0.5,1.672,-0.5
1275,1,-5.364,-8.657,-1.647,3.293,-1.647
1276,1,-6.505,-9.167,-0.696,2.662,-0.696
1276,2,-7.876,-9.718,-0.904,1.842,-0.904
1277,1,-3.583,-5.049,-0.774,1.466,-0.774
1277,2,-5.857,-12.534,-2.407,6.677,-2.407
1277,3,34.181,68.151,10.613,-33.97,10.613
1278,1,0.0,0.0,-1.157,0.0,-1.157
1281,1,-7.087,-9.987,-0.531,2.9,-0.531
1284,1,-5.172,-6.684,-0.47,1.512,-0.47
1284,2,-4.945,-6.679,-1.062,1.734,-1.062
1284,3,-8.396,-10.85,-0.415,2.454,-0.415
1285,1,-7.279,-9.407,-0.912,2.128,-0.912
1285,2,-4.97,-7.875,-0.467,2.905,-0.467
1288,1,-0.496,-0.496,0.0,0.0,0.0
1288,2,-5.222,-6.748,-0.328,1.526,-0.328
1290,1,-7.971,-10.301,-0.801,2.33,-0.801
1291,1,-3.542,-4.992,0.368,1.45,0.368
1292,1,-5.184,-6.699,0.954,1.515,0.954
1293,1,-3.49,-4.715,0.614,1.224,0.614
1293,2,-7.01,-8.24,-0.204,1.229,-0.204
1295,1,-4.048,-5.467,0.923,1.42,0.923
1298,1,-6.825,-9.02,-0.809,2.195,-0.809
1299,1,-6.637,-7.801,-0.436,1.164,-0.436
1300,1,-6.875,-9.286,-1.044,2.411,-1.044
1301,1,-5.567,-6.544,-0.159,0.976,-0.159
1302,1,-6.813,-8.008,-0.6,1.195,-0.6
1303,1,-5.875,-6.905,-0.376,1.03,-0.376
1304,1,-7.377,-8.671,-0.632,1.294,-0.632
1307,1,-6.665,-9.392,-0.564,2.727,-0.564
1309,1,-7.351,-10.359,1.702,3.008,1.702
1309,2,67.905,79.814,-0.604,-11.909,-0.604
1310,1,-5.263,-6.494,-0.244,1.231,-0.244
1310,2,-3.024,-4.792,-0.181,1.768,-0.181
1312,1,-4.399,-5.042,-0.164,0.643,-0.164
1313,1,-5.988,-7.389,-0.726,1.4,-0.726
1314,1,-6.449,-8.711,-0.88,2.262,-0.88
1314,2,-5.143,-7.248,-1.01,2.105,-1.01
1315,1,-0.499,-0.499,0.0,0.0,0.0
1315,2,-4.2,-7.392,-0.514,3.192,-0.514
1315,3,-5.72,-7.392,-0.539,1.672,-0.539
1316,1,-6.69,-7.472,-0.119,0.782,-0.119
1321,1,-6.872,-11.492,-2.005,4.62,-2.005
1323,1,-6.308,-8.889,-0.321,2.581,-0.321
1323,2,-6.473,-11.582,-2.499,5.109,-2.499
1327,1,-7.41,-8.71,-0.423,1.3,-0.423
1327,2,-7.111,-10.02,-0.16,2.91,-0.16
1328,1,-8.377,-9.357,0.048,0.979,0.048
1328,2,-7.199,-8.461,-0.473,1.263,-0.473
1328,3,-6.318,-10.749,-0.164,4.432,-0.164
1329,1,-6.235,-8.24,0.546,2.005,0.546
1330,1,-5.364,-8.029,1.186,2.665,1.186
1330,2,-9.269,-12.521,0.845,3.251,0.845
1330,3,-6.498,-9.538,-1.291,3.039,-1.291
1332,1,-8.877,-13.288,-2.398,4.411,-2.398
1332,2,-1.086,-1.657,2.408,0.571,2.408
1333,1,-5.125,-7.072,-0.818,1.947,-0.818
1336,1,-4.549,-5.612,-0.128,1.064,-0.128
1338,1,-3.898,-5.265,-0.379,1.367,-0.379
1339,1,-5.996,-8.275,-0.122,2.279,-0.122
1339,2,-4.696,-6.617,-0.497,1.922,-0.497
1339,3,-1.855,-2.723,-0.175,0.868,-0.175
1341,1,-4.758,-5.871,-0.223,1.113,-0.223
1342,1,-7.643,-9.877,-0.696,2.234,-0.696
1342,2,-7.33,-9.045,-0.557,1.714,-0.557
1342,3,-4.773,-5.889,-0.303,1.116,-0.303
1344,1,-6.461,-8.35,-0.919,1.889,-0.919
1344,2,-7.988,-10.557,-0.345,2.568,-0.345
1344,3,-6.395,-7.89,-0.271,1.495,-0.271
1345,1,-4.381,-5.79,-0.232,1.409,-0.232
1345,2,-6.383,-8.248,-0.908,1.866,-0.908
1350,1,-4.723,-6.38,0.013,1.657,0.013
1350,2,-4.909,-6.344,0.014,1.435,0.014
1352,1,-7.576,-8.684,-0.451,1.107,-0.451
1352,2,-5.587,-6.893,-0.091,1.306,-0.091
1354,1,-5.133,-6.784,0.005,1.65,0.005
1355,1,-8.415,-11.121,-0.077,2.706,-0.077
1355,2,-5.643,-7.622,-0.419,1.979,-0.419
1356,1,-7.077,-9.146,-1.23,2.069,-1.23
1356,2,-6.625,-9.142,-0.41,2.517,-0.41
1358,1,-5.224,-6.445,1.981,1.221,1.981
1359,1,-7.969,-10.764,-1.068,2.795,-1.068
1359,2,128.829,174.017,5.279,-45.188,5.279
1360,1,-6.628,-7.015,0.613,0.387,0.613
1360,2,-6.541,-7.688,-0.348,1.147,-0.348
1360,3,-5.667,-7.987,1.682,2.319,1.682
1361,1,-5.221,-6.442,-0.152,1.221,-0.152
1363,1,-5.649,-6.639,-0.299,0.991,-0.299
1364,1,-5.47,-6.429,-0.207,0.959,-0.207
1364,2,-2.809,-4.123,-0.803,1.314,-0.803
1365,1,-5.436,-7.184,-0.306,1.748,-0.306
1367,1,-8.072,-11.376,-1.025,3.303,-1.025
1367,2,-3.32,-4.679,-1.134,1.359,-1.134
1371,1,-0.676,-0.676,0.0,0.0,0.0
1372,1,-0.592,-0.592,0.0,0.0,0.0
1373,1,-0.598,-0.598,0.0,0.0,0.0
1374,1,-6.473,-7.987,0.692,1.514,0.692
1374,2,-5.974,-9.467,0.043,3.493,0.043
1375,1,-6.783,-8.369,0.889,1.586,0.889
1375,2,-5.31,-7.172,-0.841,1.862,-0.841
1376,1,-6.572,-10.99,0.083,4.418,0.083
1376,2,-6.685,-8.248,-0.217,1.563,-0.217
1376,3,49.037,86.305,2.449,-37.267,2.449
1376,4,49.703,70.042,-0.593,-20.339,-0.593
1377,1,-5.23,-8.899,-0.246,3.669,-0.246
1377,2,-5.235,-8.449,-1.006,3.213,-1.006
1377,3,-4.276,-5.776,-0.463,1.5,-0.463
1380,1,-7.0,-9.455,0.771,2.455,0.771
1380,2,-5.125,-7.821,0.451,2.696,0.451
1380,3,-6.633,-8.959,-0.812,2.327,-0.812
1381,1,-5.927,-9.045,0.932,3.118,0.932
1382,1,-5.769,-7.623,0.218,1.855,0.218
1382,2,-7.203,-8.888,-0.663,1.684,-0.663
1383,1,-7.734,-9.542,-0.51,1.808,-0.51
1388,1,-6.281,-7.75,0.099,1.469,0.099
1388,2,-7.752,-9.111,-0.083,1.359,-0.083
1388,3,-6.968,-9.005,-0.583,2.037,-0.583
1390,1,-5.876,-7.594,-0.587,1.718,-0.587
1391,1,-7.509,-9.704,1.299,2.195,1.299
1392,1,-6.36,-8.218,1.047,1.859,1.047
1392,2,0.152,0.214,-0.934,-0.062,-0.934
1393,1,-7.203,-10.993,-0.752,3.79,-0.752
1393,2,-7.375,-8.668,0.266,1.293,0.266
1394,1,-6.501,-9.161,-1.377,2.66,-1.377
1394,2,-6.95,-8.169,-0.011,1.219,-0.011
1395,1,-6.004,-7.759,0.807,1.755,0.807
1395,2,-8.259,-9.708,0.299,1.448,0.299
1399,1,-6.575,-10.419,0.341,3.844,0.341
1399,2,-5.89,-8.644,0.219,2.755,0.219
1399,3,-6.092,-7.16,-0.165,1.068,-0.165
1403,1,-5.883,-11.729,3.377,5.847,3.377
1404,1,-7.781,-9.146,0.248,1.365,0.248
1404,2,-9.109,-11.24,-0.645,2.13,-0.645
1408,1,83.785,176.848,3.537,-93.063,3.537
1408,2,-3.016,-4.603,1.133,1.587,1.133
1409,1,-7.961,-8.193,0.0,0.233,0.0
1411,1,-7.202,-8.886,-0.832,1.684,-0.832
1413,1,-5.363,-7.087,-0.698,1.724,-0.698
1414,1,-7.209,-9.317,-0.294,2.107,-0.294
1415,1,-7.413,-14.78,0.022,7.367,0.022
1416,1,-8.16,-10.546,-0.314,2.385,-0.314
1416,2,-7.312,-8.594,-0.672,1.282,-0.672
1417,1,-1.6,-2.723,0.383,1.123,0.383
1418,1,-0.533,-0.533,0.0,0.0,0.0
1418,2,-5.895,-12.616,0.565,6.721,0.565
1418,3,1.534,2.61,5.957,-1.076,5.957
1420,1,-0.487,-0.487,0.0,0.0,0.0
1420,2,-5.501,-7.109,0.428,1.608,0.428
1420,3,82.51,101.805,-0.093,-19.294,-0.093
1422,1,-0.492,-0.492,0.0,0.0,0.0
1423,1,-0.397,-0.397,0.0,0.0,0.0
1423,2,-5.216,-7.045,0.165,1.829,0.165
1427,1,-8.319,-10.751,-0.181,2.432,-0.181
1427,2,-5.439,-7.029,-0.877,1.59,-0.877
1427,3,-4.94,-6.818,-1.871,1.877,-1.871
1428,1,-6.635,-9.156,-0.616,2.521,-0.616
1428,2,-1.682,-2.075,-0.177,0.393,-0.177
1433,1,-7.391,-8.687,-0.389,1.296,-0.389
1433,2,-4.069,-5.496,0.525,1.427,0.525
1434,1,-7.405,-9.137,-0.483,1.732,-0.483
1434,2,-4.322,-5.838,0.772,1.516,0.772
1436,1,-8.258,-9.706,-0.49,1.448,-0.49
1436,2,-4.232,-5.716,0.798,1.484,0.798
1439,1,-5.918,-8.685,0.311,2.768,0.311
1439,2,-3.453,-4.664,0.622,1.211,0.622
1440,1,-7.614,-9.839,-0.623,2.225,-0.623
1440,2,-3.511,-4.742,0.621,1.231,0.621
1440,3,-5.38,-7.581,-1.056,2.201,-1.056
1441,1,-6.275,-8.476,-0.815,2.201,-0.815
1442,1,-6.068,-8.551,-0.519,2.483,-0.519
1442,2,-6.288,-7.758,-0.175,1.47,-0.175
1442,3,-3.869,-5.226,0.64,1.357,0.64
1443,1,-5.384,-6.958,-0.538,1.574,-0.538
1444,1,-8.496,-10.979,-0.596,2.483,-0.596
1446,1,-7.41,-10.442,0.365,3.032,0.365
1446,2,1.045,1.502,-0.95,-0.458,-0.95
1449,1,-6.582,-8.506,-0.695,1.924,-0.695
1449,2,-4.901,-5.617,-0.166,0.716,-0.166
1449,3,-6.728,-9.089,0.531,2.36,0.531
1450,1,-3.946,-5.56,-0.425,1.615,-0.425
1452,1,-5.48,-7.562,0.205,2.082,0.205
1452,2,-5.719,-8.059,-0.222,2.34,-0.222
1453,1,-7.25,-10.004,-0.472,2.755,-0.472
1453,2,-5.707,-8.043,-0.297,2.336,-0.297
1454,1,-6.225,-7.316,-0.768,1.092,-0.768
1454,2,-6.286,-9.41,-0.541,3.124,-0.541
1459,1,-5.706,-6.707,-0.509,1.001,-0.509
1459,2,-6.533,-8.061,-0.434,1.528,-0.434
1462,1,-5.167,-6.677,0.688,1.51,0.688
1462,2,-6.427,-7.93,-0.753,1.503,-0.753
1463,1,-6.39,-7.884,-0.281,1.494,-0.281
1463,2,-6.292,-8.132,-0.823,1.839,-0.823
1464,1,-6.602,-8.146,-0.895,1.544,-0.895
1465,1,-4.515,-5.835,0.051,1.32,0.051
1465,2,-6.265,-7.73,-0.544,1.465,-0.544
1466,1,-6.991,-8.217,-0.429,1.226,-0.429
1467,1,-7.839,-10.36,-0.149,2.521,-0.149
1467,2,-5.987,-10.361,-0.832,4.375,-0.832
1468,1,-6.502,-8.783,1.426,2.281,1.426
1469,1,-8.053,-11.583,-0.43,3.531,-0.43
1469,2,-7.528,-11.049,-1.005,3.521,-1.005
1469,3,-0.962,-1.552,-1.417,0.59,-1.417
1470,1,46.578,86.061,0.103,-39.483,0.103
1471,1,-7.335,-12.266,-1.711,4.931,-1.711
1472,1,-7.226,-11.662,-1.604,4.436,-1.604
1473,1,-6.66,-8.412,-1.415,1.752,-1.415
1475,1,-8.034,-10.852,-0.698,2.818,-0.698
1480,1,263.814,402.617,7.373,-138.803,7.373
1480,2,-6.461,-9.104,0.592,2.644,0.592
1480,3,231.049,305.338,2.536,-74.289,2.536
1481,1,-8.033,-11.32,-0.544,3.287,-0.544
1481,2,-9.406,-11.605,-0.221,2.199,-0.221
1481,3,-8.028,-12.252,1.281,4.224,1.281
1482,1,-8.587,-12.603,2.796,4.016,2.796
1482,2,-8.214,-15.417,-2.619,7.203,-2.619
1482,3,-8.431,-10.895,-0.144,2.464,-0.144
1485,1,-5.701,-7.034,2.57,1.333,2.57
1485,2,-6.018,-9.361,-0.66,3.342,-0.66
1486,1,-4.918,-7.218,-0.601,2.3,-0.601
1486,2,-7.517,-8.836,-1.334,1.318,-1.334
1486,3,-6.538,-9.787,0.895,3.249,0.895
1488,1,-6.998,-8.634,-0.165,1.636,-0.165
1489,1,-7.254,-8.951,-0.177,1.696,-0.177
1489,2,-9.144,-11.816,-0.81,2.673,-0.81
1490,1,-5.775,-7.463,-1.082,1.688,-1.082
1490,2,-2.94,-4.658,-0.001,1.719,-0.001
1490,3,-8.437,-10.903,-0.86,2.466,-0.86
1491,1,-6.166,-8.509,0.557,2.343,0.557
1492,1,-5.805,-7.502,0.31,1.697,0.31
1492,2,-7.897,-9.052,-0.398,1.154,-0.398
1494,1,-5.652,-6.974,-0.01,1.322,-0.01
1495,1,-6.216,-8.033,-0.901,1.817,-0.901
1497,1,-6.294,-7.766,1.323,1.472,1.323
1498,1,-6.891,-8.905,-1.036,2.014,-1.036
1500,1,-6.412,-8.099,-0.717,1.687,-0.717
1501,1,-5.649,-5.979,0.52,0.33,0.52
1502,1,-7.531,-7.971,-0.321,0.44,-0.321
1505,1,-5.67,-7.824,-0.684,2.154,-0.684
1506,1,-6.949,-8.574,0.433,1.625,0.433
1506,2,-6.839,-10.038,-0.629,3.199,-0.629
1517,1,-5.208,-7.949,-0.157,2.74,-0.157
1518,1,-10.353,-14.287,-2.182,3.934,-2.182
1518,2,6.355,9.698,0.396,-3.344,0.396
1520,1,-6.874,-8.08,-0.54,1.206,-0.54
1520,2,-7.982,-9.849,-0.753,1.867,-0.753
1520,3,-5.016,-5.895,1.561,0.88,1.561
1525,1,-5.773,-7.123,-0.291,1.35,-0.291
1526,1,-5.388,-6.648,-1.035,1.26,-1.035
1527,1,-5.899,-8.313,-1.433,2.414,-1.433
1527,2,-7.839,-9.901,-0.894,2.062,-0.894
1527,3,-7.482,-9.231,-0.899,1.75,-0.899
1528,1,-4.666,-6.303,-0.924,1.637,-0.924
1531,1,-6.66,-8.606,-0.2,1.947,-0.2
1531,2,-4.549,-7.208,1.103,2.659,1.103
1531,3,-6.018,-7.073,-0.712,1.055,-0.712
1532,1,-5.969,-7.54,0.893,1.57,0.893
1532,2,-5.183,-7.304,-0.963,2.121,-0.963
1533,1,-8.053,-9.936,-0.658,1.883,-0.658
1538,1,-6.149,-7.227,-0.086,1.078,-0.086
1540,1,-5.686,-8.677,-1.196,2.991,-1.196
1541,1,-7.925,-8.851,1.161,0.927,1.161
1543,1,-2.452,-5.462,-2.054,3.01,-2.054
1543,2,-6.099,-9.308,0.01,3.209,0.01
1549,1,-6.127,-7.201,0.628,1.075,0.628
1550,1,-5.054,-7.123,0.321,2.068,0.321
1552,1,-8.341,-12.729,-0.794,4.388,-0.794
1555,1,-5.867,-8.612,0.368,2.744,0.368
1556,1,-4.665,-7.392,-0.735,2.727,-0.735
1558,1,-6.652,-8.596,-0.107,1.944,-0.107
1558,2,-5.645,-8.615,3.069,2.97,3.069
1560,1,-5.694,-12.185,3.393,6.491,3.393
1560,2,-7.204,-10.152,-0.685,2.948,-0.685
1560,3,-5.264,-11.111,1.986,5.847,1.986
1562,1,-7.445,-10.492,0.13,3.047,0.13
1563,1,-5.572,-8.177,2.586,2.606,2.586
1563,2,-0.595,-0.595,0.0,0.0,0.0
1563,3,-6.367,-8.228,0.053,1.861,0.053
1563,4,4.02,8.486,3.434,-4.466,3.434
1565,1,-6.024,-8.666,-0.652,2.641,-0.652
1565,2,-7.173,-15.559,-1.073,8.387,-1.073
1567,1,-7.209,-9.316,-0.183,2.107,-0.183
1567,2,-7.952,-8.417,-0.372,0.465,-0.372
1567,3,-5.238,-11.669,-1.497,6.431,-1.497
1570,1,-7.059,-9.948,-0.409,2.889,-0.409
1570,2,-7.736,-16.78,-0.379,9.045,-0.379
1573,1,-6.128,-8.993,-1.701,2.866,-1.701
1577,1,-2.713,-3.506,1.166,0.793,1.166
1577,2,-3.96,-5.464,-0.58,1.505,-0.58
1580,1,-6.518,-9.186,-0.907,2.667,-0.907
1581,1,-6.649,-8.592,-1.133,1.943,-1.133
1583,1,-6.393,-8.261,-0.108,1.869,-0.108
1583,2,-7.472,-10.529,-0.494,3.058,-0.494
1588,1,-4.617,-6.776,1.881,2.159,1.881
1589,1,-7.331,-12.474,0.564,5.143,0.564
1589,2,-6.141,-7.757,0.148,1.616,0.148
1591,1,-7.587,-10.026,-0.314,2.439,-0.314
1591,2,-6.513,-8.227,1.095,1.713,1.095
1592,1,-7.334,-11.621,-1.49,4.287,-1.49
1592,2,-5.29,-6.527,0.128,1.237,0.128
1592,3,-6.228,-8.959,-1.449,2.731,-1.449
1592,4,-6.322,-8.725,-1.669,2.402,-1.669
1594,1,-4.991,-5.283,-0.385,0.292,-0.385
1595,1,-7.609,-10.277,-0.86,2.669,-0.86
1595,2,-7.106,-10.636,0.913,3.531,0.913
1595,3,-7.376,-12.335,0.123,4.959,0.123
1599,1,-7.958,-9.819,-0.879,1.861,-0.879
1600,1,-8.521,-10.513,-0.232,1.993,-0.232
1601,1,-8.499,-10.486,-0.928,1.987,-0.928
1601,2,-10.23,-12.024,0.531,1.794,0.531
1603,1,-7.279,-11.109,-0.933,3.83,-0.933
1603,2,-4.886,-5.457,1.437,0.571,1.437
1603,3,-9.061,-11.18,-0.671,2.119,-0.671
1605,1,-5.728,-7.235,-0.419,1.507,-0.419
1608,1,-0.632,-0.632,0.0,0.0,0.0
1608,2,-5.289,-7.454,1.615,2.165,1.615
1609,1,-5.129,-6.329,0.456,1.199,0.456
1610,1,-5.948,-7.687,-1.08,1.739,-1.08
