Molecule ID,pred_pIC50,pred_pose,pred_pIC50_var,pred_pIC50_p,pred_pose_p,pred_pIC50_var_p
ligand_source_row_344,4.9072266,0.0103706075,1.6157671,4.9072266,0.0103706075,1.6157671
ligand_source_row_346,5.8222656,0.019591056,0.6246999,5.8222656,0.019591056,0.6246999
ligand_source_row_347,6.21875,0.046108566,0.49850464,6.21875,0.046108566,0.49850464
ligand_source_row_35,6.6572266,0.06704444,0.19972102,6.6572266,0.06704444,0.19972102
ligand_source_row_351,5.2617188,0.009337595,0.54141235,5.2617188,0.009337595,0.54141235
ligand_source_row_354,5.7617188,0.016652703,0.03488159,5.7617188,0.016652703,0.03488159
ligand_source_row_355,5.3671875,0.0091613075,1.2206726,5.3671875,0.0091613075,1.2206726
ligand_source_row_356,5.2529297,0.01206805,0.12250137,5.2529297,0.01206805,0.12250137
ligand_source_row_357,5.9257812,0.057320613,0.7767232,5.9257812,0.057320613,0.7767232
ligand_source_row_358,6.1416016,0.051195845,0.961633,6.1416016,0.051195845,0.961633
ligand_source_row_359,5.96875,0.106558256,1.0110168,5.96875,0.106558256,1.0110168
ligand_source_row_36,6.977539,0.38742,0.6562436,6.977539,0.38742,0.6562436
ligand_source_row_360,4.8710938,0.008662578,0.6827901,4.8710938,0.008662578,0.6827901
ligand_source_row_361,6.4746094,0.13852665,0.25286356,6.4746094,0.13852665,0.25286356
ligand_source_row_362,6.852539,0.21858615,1.421472,6.852539,0.21858615,1.421472
ligand_source_row_363,6.982422,0.18283805,0.29363504,6.982422,0.18283805,0.29363504
ligand_source_row_364,7.317383,0.32343146,0.12765884,7.317383,0.32343146,0.12765884
ligand_source_row_365,7.448242,0.26757827,0.029921213,7.448242,0.26757827,0.029921213
ligand_source_row_366,7.1621094,0.2347868,0.12952168,7.1621094,0.2347868,0.12952168
ligand_source_row_367,6.948242,0.1952877,0.23479588,6.948242,0.1952877,0.23479588
ligand_source_row_368,7.2148438,0.40671903,0.062550865,7.2148438,0.40671903,0.062550865
ligand_source_row_369,6.9248047,0.31425977,0.13159561,6.9248047,0.31425977,0.13159561
ligand_source_row_37,7.2460938,0.8522495,0.21111043,7.2460938,0.8522495,0.21111043
ligand_source_row_370,6.620117,0.24597725,0.110762276,6.620117,0.24597725,0.110762276
ligand_source_row_371,6.4296875,0.41787297,0.28501382,6.4296875,0.41787297,0.28501382
ligand_source_row_372,7.024414,0.09538294,0.38630548,7.024414,0.09538294,0.38630548
ligand_source_row_373,7.6572266,0.29292947,0.21106339,7.6572266,0.29292947,0.21106339
