Molecule ID,pred_pIC50,pred_pose,pred_pIC50_var,pred_pIC50_p,pred_pose_p,pred_pIC50_var_p
ligand_source_row_854,5.6289062,0.062288284,0.63028973,5.6289062,0.062288284,0.63028973
ligand_source_row_855,6.040039,0.26872012,0.3838234,6.040039,0.26872012,0.3838234
ligand_source_row_856,5.8271484,0.42628306,0.43912125,5.8271484,0.42628306,0.43912125
ligand_source_row_857,6.4277344,0.42900628,0.050867718,6.4277344,0.42900628,0.050867718
ligand_source_row_858,4.632324,0.0023694967,0.60295707,4.632324,0.0023694967,0.60295707
ligand_source_row_859,6.182617,0.8984929,0.036014557,6.182617,0.8984929,0.036014557
ligand_source_row_86,5.470703,0.37052983,0.047531128,5.470703,0.37052983,0.047531128
ligand_source_row_860,5.6992188,0.481897,0.08503214,5.6992188,0.481897,0.08503214
ligand_source_row_861,6.2304688,0.7897305,0.14750163,6.2304688,0.7897305,0.14750163
ligand_source_row_862,6.0976562,0.8151984,0.10143026,6.0976562,0.8151984,0.10143026
ligand_source_row_863,6.0253906,0.58513516,0.16062927,6.0253906,0.58513516,0.16062927
ligand_source_row_864,5.7910156,0.34997985,0.8672333,5.7910156,0.34997985,0.8672333
ligand_source_row_865,6.3378906,0.6665531,0.1418101,6.3378906,0.6665531,0.1418101
ligand_source_row_866,5.78125,0.13252884,0.07111613,5.78125,0.13252884,0.07111613
ligand_source_row_867,5.8359375,0.73702407,0.11384074,5.8359375,0.73702407,0.11384074
ligand_source_row_868,6.3251953,0.15521301,0.12899144,6.3251953,0.15521301,0.12899144
ligand_source_row_869,6.7089844,0.21746671,0.24590556,6.7089844,0.21746671,0.24590556
ligand_source_row_870,6.1347656,0.08040572,0.21527608,6.1347656,0.08040572,0.21527608
ligand_source_row_871,5.951172,0.071395315,0.29464212,5.951172,0.071395315,0.29464212
ligand_source_row_872,7.140625,0.21056405,0.18419392,7.140625,0.21056405,0.18419392
ligand_source_row_873,5.5927734,0.15530133,0.106357574,5.5927734,0.15530133,0.106357574
