ligand_id,log_ic50,IC50_uM,deltaG_kcalmol,binding_probability,error
L221,0.7696951031684875,5.884304022172349,7.134135879278183,0.42911505699157715,
L222,0.6092686653137207,4.066948428549097,7.352957540512086,0.49691838026046753,
L223,0.8640849590301514,7.31282126847406,7.005388115882874,0.46951305866241455,
L224,-0.39657649397850037,0.40125781693620005,8.724930337786676,0.6119667291641235,
L225,-0.2779063582420349,0.527343553988875,8.563064272642137,0.5740249156951904,
L226,0.2883468270301819,1.9424364857020706,7.790694927930833,0.5811587572097778,
L227,0.12982383370399475,1.348415803103809,8.006920290827752,0.5705766677856445,
L228,-0.4360579252243042,0.3663887032849319,8.778783010005952,0.6404768228530884,
L229,-0.34909218549728394,0.4476182804188785,8.660161741018296,0.6094290018081665,
L230,0.1290041208267212,1.345873124385421,8.008038379192353,0.6070868968963623,
L231,0.03840440511703491,1.0924571341346225,8.131616391420366,0.5783222913742065,
L232,-0.04009392857551575,0.9118136123138834,8.238688118577004,0.5909662842750549,
L233,-0.3866228461265564,0.41056049080544665,8.711353562116624,0.6494321227073669,
L234,-0.31898200511932373,0.4797533266811374,8.619091454982758,0.6533678770065308,
L235,0.07246030122041702,1.181572300299153,8.085164149135352,0.565139651298523,
L236,-0.3710000813007355,0.42559833346093534,8.690044110894204,0.6440773010253906,
L237,-0.4572582244873047,0.3489327839873843,8.807700218200685,0.6470226645469666,
L238,-0.4550674557685852,0.35069739847374937,8.80471200966835,0.5754748582839966,
L239,-0.018945831805467606,0.9573134665680192,8.209842114582658,0.5809038281440735,
L240,-0.22564378380775452,0.5947798077592656,8.491778121113779,0.5864245295524597,
L241,0.04001922160387039,1.0965267266606813,8.129413781732321,0.5499243140220642,
L242,0.48359712958335876,3.045068940894314,7.524373515248299,0.704193115234375,
L243,0.4163985252380371,2.6085461538443653,7.6160324115753175,0.5553672313690186,
L244,0.06849648058414459,1.170837114105282,8.090570800483228,0.4433228373527527,
L245,0.07666025310754776,1.1930544174484292,8.079435414761306,0.4870646297931671,
L246,0.17168836295604706,1.4848697607103327,7.949817072927952,0.5357157588005066,
L247,-0.09480666369199753,0.8038839101945878,8.313316289275885,0.6083880662918091,
L248,-0.29193323850631714,0.5105834828885041,8.582196937322617,0.5610451698303223,
L249,0.10141294449567795,1.2630279010694438,8.045672743707897,0.4948580265045166,
L250,0.13481323421001434,1.3639964317929754,8.000114748537541,0.555460512638092,
L251,1.4610216617584229,28.90824067413955,6.191166453361512,0.3979032337665558,
L252,-0.04412706196308136,0.9033851307797433,8.244189312517644,0.5560175180435181,
L253,0.33781999349594116,2.1768073416016893,7.723213528871537,0.3501097559928894,
L254,-0.05712185800075531,0.8767547793922451,8.26191421431303,0.3759837746620178,
L255,1.4434794187545776,27.763832699933623,6.215094072818757,0.30093103647232056,
L256,1.1992089748382568,15.820090910013558,6.548278958320618,0.4614284038543701,
L257,0.24495834112167358,1.7577549965418704,7.849876822710038,0.40847116708755493,
L258,0.48818832635879517,3.0774310148284565,7.518111122846604,0.3406190276145935,
L259,-0.2457190454006195,0.5679118812138823,8.519160777926446,0.35759633779525757,
L260,-0.29105737805366516,0.5116142377013218,8.5810022636652,0.49622631072998047,
L261,1.7261700630187988,53.231666545339394,5.829504034042359,0.49235671758651733,
L262,0.08681374788284302,1.221275789856904,8.065586047887802,0.3528152108192444,
L263,0.7818524837493896,6.051352943106459,7.117553212165833,0.29559314250946045,
L264,0.2238522469997406,1.6743731341748,7.878665535092354,0.3054335415363312,
L265,1.2528963088989258,17.90178384341234,6.475049434661866,0.38526928424835205,
L266,0.7368365526199341,5.45552502947007,7.178954942226411,0.3761662244796753,
L267,0.9223107099533081,8.362010527036036,6.925968191623689,0.45496612787246704,
L268,0.04545310139656067,1.1103326262318036,8.122001969695091,0.3463033437728882,
L269,-0.49508732557296753,0.3198251957919464,8.859299112081528,0.40685319900512695,
L270,0.47870126366615295,3.010934192952003,7.531051476359368,0.30358314514160156,
L271,0.145082026720047,1.3966321229475318,7.986108115553857,0.3139141798019409,
L272,0.029415160417556763,1.0700773225041804,8.143877721190453,0.2780753970146179,
L273,-0.09209489822387695,0.8089191219483018,8.30961744117737,0.3555958569049835,
L274,-0.47595807909965515,0.3342273002406236,8.833206819891931,0.4161521792411804,
L275,0.8327420949935913,6.803652050345393,7.048139782428742,0.2410184144973755,
L276,-0.45886150002479553,0.34764701117232494,8.809887086033822,0.503562867641449,
L277,1.217934012413025,16.51710814861095,6.522738007068635,0.3499542474746704,
L278,1.7756832838058472,59.66000477777921,5.7619680008888245,0.47569042444229126,
L279,0.8656549453735352,7.339305157052452,7.003246654510499,0.31767737865448,
L280,1.209389090538025,16.1953034789919,6.534393280506134,0.3709303140640259,
L281,0.7970078587532043,6.266252036335173,7.09688128066063,0.30740129947662354,
L282,-0.12955406308174133,0.7420718152931763,8.360711742043495,0.29025936126708984,
L283,1.1948494911193848,15.662081917083094,6.554225294113159,0.46898025274276733,
L284,0.781205415725708,6.042343569076175,7.118435812950135,0.47019997239112854,
L285,0.8772022724151611,7.537065203941704,6.98749610042572,0.40328148007392883,
L286,0.940007209777832,8.709780490532331,6.901830165863037,0.31088411808013916,
L287,0.5535483360290527,3.5772421228592726,7.428960069656372,0.25768354535102844,
L288,1.5873198509216309,38.665163494705794,6.018895723342896,0.45644819736480713,
L289,1.0928741693496704,12.384377148269895,6.69331963300705,0.45608919858932495,
L290,1.2885560989379883,19.433727060791256,6.426409481048585,0.42503422498703003,
L291,1.3218152523040771,20.980471901720545,6.381043995857239,0.5046237111091614,
L292,1.2974815368652344,19.837253210505065,6.414235183715821,0.506177544593811,
L293,1.0496768951416016,11.211840094596004,6.752240715026856,0.45266130566596985,
L294,0.7896854281425476,6.161485462571647,7.106869076013566,0.5479533672332764,
L295,1.0166585445404053,10.391028704691374,6.7972777452468875,0.42859816551208496,
L296,1.4626275300979614,29.015331056182223,6.188976048946381,0.4439280927181244,
L297,1.2137868404388428,16.36013339494856,6.528394749641419,0.48240745067596436,
L298,0.9863654971122742,9.69093090479216,6.838597461938859,0.4649086594581604,
L299,1.1941852569580078,15.638145766268801,6.555131309509278,0.4640485644340515,
L300,-0.041835516691207886,0.9081644203520839,8.241063644766808,0.6644212603569031,
L301,-0.6005287170410156,0.250883028151569,9.003121170043945,0.6335651278495789,
L302,-0.13025084137916565,0.7408821962757248,8.361662147641182,0.5993687510490417,
L303,-0.7093480825424194,0.19527737004356413,9.151550784587862,0.6728999614715576,
L304,-0.40566182136535645,0.39295080122479403,8.737322724342347,0.6986038684844971,
L305,-0.867203950881958,0.13576757129785275,9.366866189002991,0.6554737091064453,
L306,-0.4633742570877075,0.34405331200855377,8.816042486667634,0.6158604025840759,
L307,-0.045192062854766846,0.9011725139750797,8.245641973733903,0.5422713160514832,
L308,-0.25003910064697266,0.5622906984364613,8.525053333282472,0.5931150913238525,
L309,0.042586371302604675,1.1030275791553434,8.125912189543248,0.6167591214179993,
L310,-0.09858638048171997,0.7969179691093994,8.318471822977067,0.6062487363815308,
L311,-0.045086026191711426,0.901392569713098,8.245497339725494,0.5952174663543701,
L312,0.9891057014465332,9.7522696598615,6.834859823226929,0.5071651339530945,
L313,0.5003781318664551,3.1650321935935,7.501484228134156,0.5806530714035034,
L314,1.1020437479019165,12.648637549120524,6.680812327861786,0.531313419342041,
L315,0.4754093885421753,2.988198122489966,7.535541594028474,0.6114932298660278,
L316,0.5722836256027222,3.7349399666794527,7.403405134677888,0.41570913791656494,
L317,1.0810658931732178,12.052187878849725,6.709426121711731,0.27327799797058105,
L318,0.7899775505065918,6.165631297372738,7.106470621109009,0.4091200828552246,
L319,0.798566460609436,6.288780847280571,7.0947553477287295,0.4300838112831116,
L320,0.6800699234008789,4.787071601638459,7.256384624481202,0.4219665825366974,
L321,0.48956650495529175,3.0872123645632397,7.516231287240982,0.42548006772994995,
L322,0.44692233204841614,2.798480802779932,7.574397939085961,0.4526074528694153,
L323,0.8823932409286499,7.627693627401875,6.980415619373322,0.366611123085022,
L324,0.5452818870544434,3.5097960999610347,7.44023550605774,0.425647109746933,
L325,0.34244340658187866,2.2001049927208327,7.716907193422318,0.48242107033729553,
L326,1.5008411407470703,31.68408288654074,6.1368526840209965,0.45010483264923096,
L327,0.6277657747268677,4.243906183284182,7.327727483272553,0.4374615550041199,
L328,0.9209756851196289,8.336345105501405,6.927789165496827,0.4728982448577881,
L329,1.1583161354064941,14.398463022855058,6.604056791305543,0.5342833995819092,
L330,1.3375699520111084,21.7555442334746,6.3595545854568485,0.40889328718185425,
L331,0.7446597814559937,5.554689423306165,7.1682840580940255,0.5137649178504944,
L332,0.8231078386306763,6.654383691090622,7.061280908107758,0.4609650671482086,
L333,1.1649169921875,14.618977315085512,6.595053222656251,0.28698551654815674,
L334,-0.4062524735927582,0.39241674077061367,8.738128373980523,0.3242295980453491,
L335,1.3057373762130737,20.21796201246613,6.402974218845368,0.24682402610778809,
L336,1.0286568403244019,10.682104944967232,6.780912069797516,0.3023965060710907,
L337,1.1628804206848145,14.55058387391102,6.597831106185914,0.29565000534057617,
L338,1.093562364578247,12.404017337070377,6.692380934715271,0.30387380719184875,
L339,0.47409379482269287,2.9791597707609023,7.537336063861847,0.3835221529006958,
L340,1.116353154182434,13.072334558849239,6.661294297695161,0.24825015664100647,
L341,1.251629114151001,17.849625724691762,6.476777888298035,0.25689664483070374,
L342,1.1861926317214966,15.352978145703753,6.566033250331879,0.22458705306053162,
L343,1.0850017070770264,12.161907811060521,6.704057671546937,0.2169818878173828,
L344,0.8882174491882324,7.730675594716521,6.972471399307252,0.31249335408210754,
L345,0.9851528406143188,9.663909196775295,6.84025152540207,0.4097737669944763,
L346,0.848224401473999,7.050572804210303,7.027021916389466,0.4305858314037323,
L347,0.97890305519104,9.525835011018767,6.8487762327194215,0.39893510937690735,
L348,0.17391344904899597,1.4924969388360547,7.94678205549717,0.5125021934509277,
L349,0.5568957328796387,3.6049208427972386,7.424394220352173,0.4657175838947296,
L350,0.846248984336853,7.018575633891155,7.029716385364533,0.47061920166015625,
L351,0.27981120347976685,1.9046325560011064,7.802337518453599,0.39290913939476013,
L352,0.7437481880187988,5.543042239127705,7.169527471542359,0.39517515897750854,
L353,0.8202334046363831,6.6104862258706785,7.065201636075974,0.5072742104530334,
L354,0.4949228763580322,3.1255242755215016,7.5089251966476445,0.5110859870910645,
L355,0.8561771512031555,7.180871433922286,7.016174365758896,0.5629222393035889,
L356,0.5858323574066162,3.853295873651051,7.384924664497376,0.5171113014221191,
L357,0.32066455483436584,2.0924956066579217,7.746613547205926,0.4987764358520508,
L358,0.8723571300506592,7.453446355068068,6.994104874610901,0.45507556200027466,
L359,0.9444599151611328,8.799538892928394,6.895756675720215,0.4602024555206299,
L360,0.3121701180934906,2.0519657997892553,7.758199958920479,0.601060152053833,
L361,-0.13743428885936737,0.7287284267859092,8.371460370004177,0.3892908990383148,
L362,1.300425410270691,19.972177184413027,6.410219740390778,0.5031312704086304,
L363,1.3327593803405762,21.515893223009616,6.366116205215454,0.48254603147506714,
L364,0.4786989390850067,3.0109180768316803,7.531054647088052,0.22966474294662476,
L365,0.500043511390686,3.1625945004632228,7.501940650463105,0.28624218702316284,
L366,0.7022255659103394,5.03762187225916,7.226164328098298,0.467822790145874,
L367,0.8242194652557373,6.671438167844133,7.059764649391175,0.2742847800254822,
L368,0.4384154677391052,2.7441981532888655,7.5860013020038615,0.5927779674530029,
L369,0.3954780399799347,2.485867863601988,7.644567953467369,0.5377912521362305,
L370,0.5901921391487122,3.8921730315890706,7.378977922201157,0.5452405214309692,
L371,0.4895729422569275,3.0872581249063216,7.516222506761552,0.6674435138702393,
L372,0.8563027381896973,7.182948260699132,7.0160030651092535,0.3036784529685974,
L373,0.9413926601409912,8.737610078643085,6.899940411567688,0.23688644170761108,
L374,0.8964428901672363,7.878488223223959,6.9612518978118905,0.4209481179714203,
L375,0.9313395023345947,8.53767271276992,6.913652918815614,0.21376609802246094,
L376,0.44273748993873596,2.7716442729813786,7.580106063723565,0.3539236783981323,
L377,-0.1657116711139679,0.6827918504344042,8.410030719399453,0.4767957329750061,
L378,1.08355712890625,12.121521298312217,6.706028076171876,0.2677488327026367,
L379,1.0787978172302246,11.989410145709764,6.712519777297974,0.39340418577194214,
L380,-0.5367028117179871,0.2906010561051257,8.916062635183335,0.5033214688301086,
L381,0.7693182229995728,5.879199846052919,7.134649943828583,0.33962732553482056,
L382,0.9919464588165283,9.81626917520146,6.830985030174256,0.5652133822441101,
L383,1.1435902118682861,13.918428791223914,6.624142951011658,0.3529091477394104,
L384,1.1046557426452637,12.724939982280295,6.677249567031861,0.2789601683616638,
L385,0.9613161087036133,9.147788367085598,6.872764827728272,0.26786354184150696,
L386,1.196028470993042,15.704657558005591,6.552617165565491,0.4187548756599426,
L387,0.6977396011352539,4.985854506974511,7.232283184051514,0.31338006258010864,
L388,0.36614349484443665,2.3235043765084,7.684580273032189,0.34004491567611694,
L389,0.8003000020980835,6.3139334799506734,7.092390797138215,0.3190556764602661,
L390,0.5142239928245544,3.2675631738723023,7.482598473787308,0.32085829973220825,
L391,0.9908664226531982,9.791887668579179,6.832458199501038,0.3429124653339386,
L392,0.8049310445785522,6.3816215348726395,7.086074055194855,0.25951069593429565,
L393,0.8423217535018921,6.955394274425328,7.03507312822342,0.2885039150714874,
L394,1.2067985534667969,16.098987140112136,6.537926773071289,0.2410987913608551,
L395,0.8603734970092773,7.250592492426322,7.010450550079346,0.2957371771335602,
L396,0.9464861750602722,8.840690260947284,6.89299285721779,0.42524731159210205,
L397,0.29226192831993103,1.9600264330454533,7.785354729771615,0.3554653227329254,
L398,0.956943690776825,9.05615174140298,6.878728805780411,0.24080049991607666,
L399,0.7577048540115356,5.724068917615219,7.150490579128266,0.3030506372451782,
L400,0.4680270254611969,2.937832462957842,7.545611137270928,0.4439722001552582,
L401,0.871890127658844,7.445435876858963,6.994741865873337,0.3480251133441925,
L402,-0.15091592073440552,0.7064543103413916,8.38984931588173,0.5370296239852905,
L403,1.157492756843567,14.371190849073725,6.605179879665375,0.30733364820480347,
L404,1.3911311626434326,24.611107797305756,6.286497094154359,0.337677538394928,
L405,0.2165425568819046,1.6464272932204427,7.8886359524130825,0.2875206172466278,
L406,0.7242202758789062,5.299321594263102,7.196163543701172,0.23987823724746704,
L407,0.5747377276420593,3.7561050293841487,7.400057739496232,0.2720605432987213,
L408,0.6017767786979675,3.99739236561932,7.363176473855972,0.276951402425766,
L409,1.3142545223236084,20.61837918558172,6.391356831550598,0.4516538679599762,
L410,0.3298540413379669,2.1372436791447025,7.734079087615013,0.38547778129577637,
L411,0.6049109697341919,4.026344858904105,7.3589014372825625,0.3275945782661438,
L412,1.1989085674285889,15.809151721437894,6.5486887140274055,0.2617814540863037,
L413,1.0682530403137207,11.701809947089945,6.726902853012086,0.3282991051673889,
L414,1.090342402458191,12.312391104561772,6.696772963047028,0.3634193539619446,
L415,1.3431991338729858,22.039367864259372,6.351876381397248,0.2723396122455597,
L416,0.6983798146247864,4.9932098046981865,7.231409932851792,0.30448073148727417,
L417,1.0911098718643188,12.334168350432574,6.69572613477707,0.23781096935272217,
L418,0.983374834060669,9.624425920133595,6.8426767263412485,0.2364920973777771,
L419,0.7133204936981201,5.167976066200612,7.211030846595765,0.36621028184890747,
L420,0.9103165864944458,8.134232590844444,6.942328176021577,0.24946540594100952,
L421,1.211205005645752,16.263162657051595,6.531916372299195,0.3120019733905792,
L422,0.7737643718719482,5.939698105910893,7.128585396766663,0.26477205753326416,
L423,1.014247179031372,10.333493699973639,6.800566847801209,0.2925238609313965,
L424,0.4800419211387634,3.0202432413187017,7.529222819566727,0.43033158779144287,
L425,0.20238761603832245,1.5936304378088446,7.907943291723729,0.383147656917572,
L426,0.28166210651397705,1.9127671585740558,7.7998128867149354,0.3112858533859253,
L427,1.042931079864502,11.039034226251449,6.76144200706482,0.2816559672355652,
L428,0.47716236114501953,3.0002839665654144,7.533150539398194,0.3785061240196228,
L429,0.7335858941078186,5.414843312475497,7.183388840436936,0.39899742603302,
L430,1.2301738262176514,16.989235099493413,6.506042901039124,0.3368026614189148,
L431,0.36354681849479675,2.309653434380329,7.688122139573098,0.338164359331131,
L432,1.1154463291168213,13.045067454181781,6.6625312070846565,0.37633752822875977,
L433,1.2838690280914307,19.22511861954594,6.432802645683289,0.46193641424179077,
L434,0.8315072059631348,6.784333772043697,7.049824171066285,0.1911718249320984,
L435,-0.26067402958869934,0.548688642167789,8.539559376358987,0.4440745711326599,
L436,0.551062822341919,3.5568276570727315,7.432350310325623,0.49643388390541077,
L437,0.7004088163375854,5.016592405367978,7.228642374515534,0.4735085070133209,
L438,-0.059173062443733215,0.8726235664544206,8.264712057173252,0.43295520544052124,
L439,1.1932768821716309,15.60547104372313,6.556370332717896,0.2691434919834137,
L440,1.153263807296753,14.231930272017136,6.61094816684723,0.2722165584564209,
L441,1.1068416833877563,12.789150067286524,6.674267943859101,0.47123318910598755,
L442,0.4433557987213135,2.7755930970494953,7.579262690544129,0.6024714708328247,
L443,1.0036773681640625,10.085034033946176,6.814984069824219,0.4830586612224579,
L444,0.6788776516914368,4.7739476430407635,7.258010883092881,0.26788848638534546,
L445,1.0217797756195068,10.514285745668333,6.790292386054993,0.350724995136261,
L446,0.676694393157959,4.750008569727918,7.260988847732545,0.4764372706413269,
L447,0.8792039752006531,7.571884404088147,6.9847657778263095,0.4501095414161682,
L448,0.3861944079399109,2.4332930066032334,7.657230827569962,0.45134812593460083,
L449,0.20704194903373718,1.6108012169185493,7.901594781517983,0.5115224123001099,
L450,0.4919115900993347,3.103927653161115,7.513032591104508,0.5626254081726074,
L451,0.7965167760848999,6.2591704160516235,7.097551117420197,0.3756754398345947,
L452,0.5014997720718384,3.173216998455309,7.499954310894013,0.6057860255241394,
L453,0.6801802515983582,4.788287864092173,7.25623413681984,0.6335432529449463,
L454,0.43782275915145874,2.740455530518434,7.586809756517411,0.5830141305923462,
L455,0.879030704498291,7.568864047863195,6.985002119064331,0.5369653701782227,
L456,-0.09704925864934921,0.7997435411654218,8.316375188797712,0.575205385684967,
L457,0.0004883855581283569,1.0011251818484368,8.183333842098714,0.59098219871521,
L458,0.35795289278030396,2.280094740399888,7.695752254247666,0.5770866870880127,
L459,0.15508601069450378,1.4291769746157728,7.972462681412697,0.5973085165023804,
L460,0.16080662608146667,1.4481269171237776,7.96465976202488,0.6700116395950317,
